Date,IEX,BAX,GLW,T,GPC,ED,MTB,MLM,REG,KR,WMB
2005-12-31 00:00:00+00:00,0.1095367250313177,0.0757826904288392,0.149792884184986,0.0193424306604399,0.0442213711090855,0.0501974850230142,0.0088182124641049,0.1624484721008152,0.0044354720000905,0.0896075120794406,0.3303477469769535
2006-03-31 00:00:00+00:00,-0.0370694947377924,-0.0239969415388476,0.0324411400103561,0.050043853815074,0.0355058225589401,-0.031991259352707,0.0507310623809815,-0.012186050769129,0.0654460517895023,-0.0778589190791299,-0.0559754779556195
2006-06-30 00:00:00+00:00,0.2415515658805807,0.0052139495788574,0.3730670000460938,0.1102708649242125,-0.0040213387985261,-0.0598036099058747,0.0355619530214692,0.3803010950457934,0.1108590546146801,0.0691295417785025,-0.1015635046436863
2006-09-30 00:00:00+00:00,-0.0728880378134567,-0.0471997496432617,-0.1104246883071046,0.0535097202235701,-0.0438161518491169,0.0500315415173517,0.0402140340575796,-0.1593763095021314,-0.043821913396508,0.0824549886573509,0.1139023925230788
2006-12-31 00:00:00+00:00,-0.0803317226047074,0.2297223619570396,-0.0220503625475161,0.1724846814192087,0.0483432745843888,0.0447201940721373,0.0072895041243701,-0.0595804141781423,0.09721852236297,0.0574178785374381,0.0090996366770872
2007-03-31 00:00:00+00:00,0.0937693955833018,0.0426029210062381,-0.2129434285823526,0.0992051061177885,0.1111152122725558,0.0565921706782048,0.0383831584913847,0.2164754290261228,0.1582436720856432,0.0081723167013565,0.080187056670562
2007-06-30 00:00:00+00:00,0.0767376098356205,0.13942892464968,0.2053052150150547,0.1448871691532114,0.0444597043122245,0.0816101963510977,-0.1321782133883291,0.3164929720953475,0.082006074248873,0.2352968882788508,0.1284244786323667
2007-09-30 00:00:00+00:00,0.1505713228830696,0.0979096540188599,0.1338023009266775,0.0734283670623596,0.0279116211067782,-0.1079856835589581,0.0300197214960622,0.2161878525878613,-0.1357523495920136,0.0099812253115314,0.1129283934746507
2007-12-31 00:00:00+00:00,-0.008275066371901,-0.0171731943673238,-0.0239735026243167,0.0207935760066069,0.0146913710988334,0.0427891751975637,-0.0232530693130714,-0.1635977313698926,0.0784931085513866,0.0026057215242176,0.0830614818402442
2008-03-31 00:00:00+00:00,-0.070761351684334,0.0242238301198536,-0.0663764443902381,-0.0181352605715232,-0.1041250901491284,0.0370248715409771,-0.2343519028276899,-0.07249694787136,-0.1602186472502907,-0.1046163362145835,0.037057662062524
2008-06-30 00:00:00+00:00,-0.1057266338292961,0.0419774220553026,0.0698281688551889,-0.024604791977881,-0.0662520843701629,-0.1428436318733493,0.0737279151577148,-0.1153971927787526,0.0758790119581755,0.0087781204820054,-0.0568010530022446
2008-09-30 00:00:00+00:00,0.1565451104246127,0.0747982862671325,-0.0925401290120149,-0.1449264505152649,-0.0384390267264422,-0.0339604284824873,-0.1335111114808014,-0.1166407968753932,-0.1192128617150789,0.1498183485326873,0.1891004704264633
2008-12-31 00:00:00+00:00,-0.1582534276079297,0.0419852338932382,-0.3213883315943761,-0.1425611692295698,0.0105060959530167,0.147235078951772,0.317034872279428,0.0760708279843722,0.1052716999425293,-0.0658338703613732,-0.4339505066455406
2009-03-31 00:00:00+00:00,-0.1473656119722756,-0.1705492736496963,-0.3395320901279153,0.0693493742189894,0.0013186310536081,-0.0918914216302162,-0.3928746584642554,-0.0380474181425731,-0.3075348592547122,-0.033874828875638,-0.3177234264187233
2009-06-30 00:00:00+00:00,-0.13136300924912,-0.0753991145112615,0.4147552956746796,-0.1017365704449951,-0.2163829176021875,0.0182597806554372,-0.1451393072369874,-0.1576202744209265,-0.3833673901652868,-0.1925408569888583,-0.2352662465813673
2009-09-30 00:00:00+00:00,0.100803126292551,0.046573949637189,0.10483849201056,-0.0126356986593613,0.1103797559010713,-0.0250588952042062,0.0786574942672504,-0.0697666921025184,0.3525010858441373,0.0460663337931015,0.3426194037932781
2009-12-31 00:00:00+00:00,0.0960426736062689,0.0611870683831341,-0.038081750429287,0.0856502260124036,0.1276640210937187,0.094191857975723,0.1897130618565461,0.1613362646574416,0.0188316877550476,-0.0548695476830312,0.1051867492008766
2010-03-31 00:00:00+00:00,0.1849116178593866,0.0517568118334221,0.3132682037182219,0.0959450712970326,0.0354692096460131,0.1290347114955541,0.1255489762491282,0.0133777615200467,-0.0079564298622512,-0.0170789323270408,0.2867355776383433
2010-06-30 00:00:00+00:00,0.0516813338247561,0.003865115870461,0.0449584540269385,-0.0682048664963269,0.1301218711457443,0.0032500151681909,0.1982974482558654,-0.0517651628811766,0.0928583567150431,0.0731295346163947,0.0871516345139702
2010-09-30 00:00:00+00:00,-0.1458095238903879,-0.2884929892754484,-0.2052123458016937,-0.0476618184274484,-0.0558320516575089,-0.0315475263991419,0.105525274780047,-0.0098187329221758,-0.0758747018389518,-0.081528450444221,-0.2293789736169454
2010-12-31 00:00:00+00:00,0.2792178633509812,0.1658587286531154,0.1322915330881111,0.2112411085809247,0.1284890128045006,0.1408491574323096,-0.0531141784161113,-0.0784580145400974,0.1725833981735691,0.0901626617741311,0.0896524308128412
2011-03-31 00:00:00+00:00,0.1115920156294831,0.067555517528838,0.0555336086474029,0.0497329488151845,0.183268698905737,0.0376558857885933,0.0830456357314781,0.195177219165229,0.0989636188915847,0.0180565064345434,0.2829869362344572
2011-06-30 00:00:00+00:00,0.1231329715811946,0.0727303387747571,0.0764014114879989,0.0519961090136462,0.0432715069937446,0.0427602080439395,0.0284450143187084,-0.0149355254262987,0.024013914546213,0.08410996469315,0.2706611361831457
2011-09-30 00:00:00+00:00,0.0441403997446914,0.123221543963909,-0.0981333873348337,0.054167330203775,0.0344396705277816,0.0708338029518076,0.0007060129776406,-0.1062421287176671,0.0425458104795586,0.0605319908074897,-0.010307860021698
2011-12-31 00:00:00+00:00,-0.3529504041529082,-0.103610491831008,-0.3569857379665569,-0.0948182863196961,-0.1030644562133527,0.0565632248946796,-0.2232953027101506,-0.2359481456208153,-0.2493498669801083,-0.1290034143805375,-0.2346478147774943
2012-03-31 00:00:00+00:00,0.2581393916986387,-0.0523533708573482,0.1030895262516833,0.1009756377460873,0.2606507321069031,0.0847449795289509,0.1506344616977979,0.2359617614958999,0.1393717894758759,0.1336053192474171,0.4200351456294873
2012-06-30 00:00:00+00:00,0.1422918131243091,0.1991136458012974,0.0717966797335314,0.0554460664370202,0.0336595035936058,-0.0246455568666337,0.1244562734842509,0.136948512986879,0.1980858525698901,-0.0004370781901344,0.1682723364176992
2012-09-30 00:00:00+00:00,-0.0817019980929844,-0.1000564072622059,-0.0657955473018121,0.172672763241342,-0.0412579034284642,0.0821677450112945,-0.0327519792098704,-0.0765889816740071,0.0846403829966129,-0.060097479109288,-0.0553635270262802
2012-12-31 00:00:00+00:00,0.0814999365942135,0.1242600412681051,0.0204955218293796,0.0600824035665932,0.0187729502740108,-0.0425893900055001,0.155469819428218,0.0484081113103851,0.0229447848601145,0.0478808485024508,0.2378985639834003
2013-03-31 00:00:00+00:00,0.1551217373316162,0.1336326678302639,-0.0095833984209028,-0.0585425672307721,0.0796373857238428,-0.038274853706585,0.063823414556051,0.1871856718177531,-0.009150457240556,0.1156333209980251,-0.034366703847626
2013-06-30 00:00:00+00:00,0.0995036115791805,0.0756275552395453,0.0441563966928084,0.0825099902693546,0.1925302593584861,0.0844744106886237,0.0215164376342062,0.0551501870138257,0.1239452332682327,0.2404973983120129,0.1262239611708833
2013-09-30 00:00:00+00:00,0.0473397203625007,-0.0241294284362969,0.0909433547114766,-0.0372621037333162,0.0416438243564134,-0.0431518712400011,0.1087865444703217,-0.0135659787412828,-0.040299329795663,0.0701119432497718,-0.1340112698538402
2013-12-31 00:00:00+00:00,0.2166110097570297,-0.0573027942422819,0.0272933834634205,-0.0188113357445577,0.0249527691454141,-0.0308037532600148,9.148357640409444e-05,-0.0007411773366162,-0.0106640678518514,0.1770156846920343,0.1416192925974817
2014-03-31 00:00:00+00:00,0.0993016396777146,0.0627797848526525,0.2128125015960356,0.0444320588768807,0.0155773463249211,-0.0115498599104865,0.0315238063081744,0.0027808022823616,-0.0610506969423546,-0.0298834864804981,0.0529094783322312
2014-06-30 00:00:00+00:00,0.0170745179872515,0.0723613565359813,0.1862313250562934,0.0218117047945602,0.0665444976597147,-0.0041381285026513,0.0647579631601278,0.2911704222020754,0.1265967281171081,0.1154510495868486,0.082323851412762
2014-09-30 00:00:00+00:00,0.1074835770483073,0.0083069480643562,0.0578667753731645,0.0287690191327214,0.0196364862605522,0.0871253657687194,0.0321959373523748,0.033789381826609,0.0923638113027869,0.1395152496428455,0.439850017068033
2014-12-31 00:00:00+00:00,-0.1225845823622561,-0.0236705547053499,-0.1444254559448672,0.0022912736898428,-0.0086507734686608,0.0085391194080111,-0.0159601171074381,-0.0470701723651751,-0.0237980525331835,0.0452347197704177,-0.05535343934712
2015-03-31 00:00:00+00:00,0.1012345482622836,0.0324571340791612,0.2298459002007684,-0.0141845939007648,0.2372485074359249,0.1768076350802712,0.0311521478506935,-0.1132434754745351,0.2142665663535534,0.2351223372433524,-0.1642794968405234
2015-06-30 00:00:00+00:00,-0.030090123585329,-0.0715787616526656,-0.0283236578025413,-0.0106103149775883,-0.1330773038429253,-0.0690099871160796,0.0127703167084165,0.2493349623467631,0.0523330884688488,0.2115319056105391,0.1204370641656478
2015-09-30 00:00:00+00:00,0.0548942148998927,0.0675230544208762,-0.1050487182300107,0.1021670416335962,-0.0051071320484842,-0.0367481155407464,0.0139627486777691,0.0444414302340729,-0.1038747741043903,-0.0436320530683452,0.1632998269488887
2015-12-31 00:00:00+00:00,-0.1072900949848342,-0.1551363069703155,-0.1437806487938899,-0.0692742110597564,-0.0943986776066309,0.1370943107268192,-0.0742904454354141,0.092040168373739,0.0437572040625475,0.0045964487762168,-0.3127190468155141
2016-03-31 00:00:00+00:00,0.0822442232339986,0.1391079965469448,0.0710183599766376,0.076050559766889,0.0383438759435996,-0.0083295580524682,0.0085487841160587,-0.1312544170960299,0.090681010126649,0.1253139494443691,-0.3106376597390732
2016-06-30 00:00:00+00:00,0.1141586783574364,0.1248393304459349,0.1714994360270272,0.1581049194415216,0.1951726800085398,0.2067025454247177,-0.0366666433732116,0.1965466955495498,0.123276307887987,-0.0663298020830317,-0.386681376436863
2016-09-30 00:00:00+00:00,-0.0178030160481997,0.0934827846826367,-0.0193043584726811,0.1315377081951356,0.0312691846281618,0.055194582963195,0.0473737393015123,0.1695490028340389,0.1188427438800441,-0.0433401583314335,0.364867350757919
2016-12-31 00:00:00+00:00,0.1304388244503946,0.0510995371201834,0.1730770161168038,-0.0481576449833333,-0.0162485065710872,-0.0699700493276995,-0.0099425569917933,-0.0625880810835062,-0.0927716554108973,-0.1959363544658193,0.5000748572412306
2017-03-31 00:00:00+00:00,-0.0103082600656194,-0.0644535710295602,0.0329865300685159,0.0722664788954914,-0.0355625618638999,0.0013008033096064,0.3673888316759914,0.2649210092961389,-0.0808542708175026,0.1559351054472622,0.0336834704712694
2017-06-30 00:00:00+00:00,0.0219143904537097,0.1796541938832134,0.1107740266336771,-0.0187795767828843,-0.0484493195521616,0.0668902038475718,-0.0100436638403801,-0.0380337811051254,-0.0283913834316568,-0.1249776273569982,-0.0417224055439807
2017-09-30 00:00:00+00:00,0.2265865842482615,0.1551511016913045,0.1284935091394901,-0.0686772689394041,0.0444028635966862,0.0442226748526084,0.0685667392029369,0.0435693236542449,-0.0312053484693639,-0.1957671048085564,0.0438836350186151
2017-12-31 00:00:00+00:00,0.0854621182855102,0.0512117794655513,0.0064197365901368,0.0440073042033919,0.037140913903477,0.0151545018380947,-0.0128401854624367,-0.0803509898149553,-0.0188114717102891,-0.1479226715380964,-0.0154911055940692
2018-03-31 00:00:00+00:00,0.0754206656150364,0.0661063219690214,0.0868793078055283,0.0018768894958427,0.0094493786048452,0.0385679422847702,0.0654479954610691,0.0999353286133988,0.128707591695373,0.4258862709711881,0.0472232691410421
2018-06-30 00:00:00+00:00,0.061537985612567,-0.0534454429201866,-0.1663366710720528,-0.0732179254712558,-0.0945649428432562,-0.0692923238434384,0.0550105725558478,-0.1030879743045465,-0.1622226551373156,-0.1737119906444497,-0.2023916548743997
2018-09-30 00:00:00+00:00,-0.0228696153334614,0.1657809366535085,0.032104746230509,-0.064963277233438,0.057070951335389,0.0260521773019306,-0.0501133503533546,0.1066398919281141,0.077084360624837,0.2183976682159698,0.1027799491460039
2018-12-31 00:00:00+00:00,0.1162960223670883,0.0576323051187996,0.2800012249028023,0.0612363429112525,0.0986930191391834,-0.0239777243374522,-0.026226577872235,-0.1690867051690242,0.0571006785468759,0.0235753740151634,0.0480463443246588
2019-03-31 00:00:00+00:00,-0.1698419977397436,-0.1583172337808052,-0.1482077965860587,-0.1004880442406745,-0.0385203910341573,0.0007002082947289,-0.1149794525388988,-0.0705254229168076,-0.1115054483177195,-0.0461793574438268,-0.177887941633912
2019-06-30 00:00:00+00:00,0.2496767679906373,0.2553975989402617,0.141748769834102,0.1054477508192868,0.2016694074387122,0.1327871228771817,0.1227133652133551,0.19645902848285,0.2019338869215592,-0.0989407319990178,0.3239252898015556
2019-09-30 00:00:00+00:00,0.1165534146777962,-0.0013042237380926,0.0128359884815789,0.0685993039764023,-0.0680410024931607,0.0450410604865632,0.0626954950731544,0.1206187505735563,-0.0052841477907159,-0.1127548498202962,-0.0280780203207203
2019-12-31 00:00:00+00:00,-0.0771281722112331,0.0576933215736379,-0.1798235541501082,0.1415609248294727,-0.062836378262069,0.0863433199204946,-0.0939002577041645,0.1777077506915232,0.0471076785344861,0.1930033323597935,-0.137980943112529
2020-03-31 00:00:00+00:00,0.0897798803513518,0.0022093843357284,0.0869705490746455,0.0578173570005233,0.0964179692554045,-0.0476307427443241,0.1202562800694639,0.0340643708068251,-0.1011661714457882,0.1266301136658536,0.0025745171682891
2020-06-30 00:00:00+00:00,-0.2291670930808514,-0.0816424423561337,-0.3571869114606193,-0.2653306936513339,-0.4017549294301387,-0.1194605393971811,-0.4353513641155669,-0.3255330764744913,-0.4185619003160278,0.0701693310382103,-0.4179924127149241
2020-09-30 00:00:00+00:00,0.1739685344025638,0.1129802561564781,0.3555352011810209,0.0909233627520842,0.38138482238667,-0.048086073764767,0.0676210454195602,0.1259064982486597,0.3209932216370459,0.1058445420901088,0.4396967014551112
2020-12-31 00:00:00+00:00,0.1464884058575952,-0.0843310087381681,0.2762975851885474,-0.0251225805167379,0.1144550822720658,0.092490297728734,-0.0803152508835296,0.1270398422992771,-0.1348440200971118,0.0187028267189788,0.0177727964134175
2021-03-31 00:00:00+00:00,0.0994603990432203,0.0082528144418145,0.0800746799607121,0.0586527905202058,0.0450509541617014,-0.0976765423437995,0.387958602741032,0.1852749838826999,0.1380478463792982,-0.0502281893375992,0.0897473529700161
2021-06-30 00:00:00+00:00,0.0893482222976573,0.0557160569993437,0.2676120779154245,0.0593714896360697,0.1935011530019488,0.0629659550184904,0.216313342937088,0.2039124032585091,0.3148226131544931,0.1249166516353146,0.2093758989974967
2021-09-30 00:00:00+00:00,0.03844952155881,-0.0304732662520768,-0.0610050454444964,-0.0228844610010684,0.1071374983427604,-0.0138490072704084,-0.0318093612361405,0.0574240093884432,0.1348575870089938,0.0658776087319032,0.1379244604980869
2021-12-31 00:00:00+00:00,-0.0418923921063761,0.0014041015060477,-0.0944721625572295,-0.0442419048493797,-0.0442457614203171,-0.0030848213679387,0.0457571851328217,0.0058581848255279,0.0782320756727597,0.0315257254051193,0.001668025623335
2022-03-31 00:00:00+00:00,0.1006239892720801,0.0726433885080677,0.0120336027457927,-0.0394821568171661,0.1395931989606618,0.2007806997747343,0.0438014663999439,0.2419172468599602,0.1083697114424737,0.1603380033854051,0.018901614842403
2022-06-30 00:00:00+00:00,-0.1650337474380123,-0.0924663236874187,-0.0157577737173382,-0.031480879988715,-0.0804119894789471,0.1398255755446644,0.0477117746764552,-0.1215008457600114,-0.0473186002892699,0.2777621928687663,0.2935191693731314
2022-09-30 00:00:00+00:00,-0.041143728691202,-0.1633237288582374,-0.1156072882770238,0.1935458063211823,0.0659457542988832,0.0202377153196364,-0.0235813468597155,-0.2298142685211888,-0.1499630154613183,-0.1592416451350204,-0.0644758688830379
2022-12-31 00:00:00+00:00,0.1203883193344697,-0.1464019592575496,-0.0565158752085878,-0.2439336052494947,0.1532979830420833,-0.0913616834486549,0.1409197516727582,0.1052716024706319,-0.0914901067445981,-0.086157459862753,-0.047280948333395
2023-03-31 00:00:00+00:00,0.1223324792510602,-0.0776124658080461,0.0982440470747265,0.1995501853805057,0.1159704179634748,0.1021496601637437,-0.1934869500831239,0.0374334986897755,0.1686826245876658,0.0220993268503937,0.1063378744738325
2023-06-30 00:00:00+00:00,0.0014186105155522,-0.2111143100315826,0.0829002073188707,0.0496259819071038,-0.0034512676434905,0.0017469210315619,-0.1738362898689399,0.0545778134376273,-0.0142540643935651,0.1295464711241936,-0.0574118384405003
2023-09-30 00:00:00+00:00,-0.0686809328216624,0.1255749190847226,0.0150222605990038,-0.1568531516785799,0.0046854331419174,-0.034545140567914,0.0846127637711235,0.2836440184130138,0.029430801911195,-0.0450090988594982,0.1118608168356358
2023-12-31 00:00:00+00:00,-0.0255332554059568,-0.1582392798350642,-0.1334096331053197,-0.0737245355397884,-0.1303385416299489,-0.0953879390991568,-0.0320241684641762,-0.1092580348760831,-0.0595876379743262,-0.0663523728599471,0.0197804873590794
