Date,RSG,STE,GLW,OMC,DLTR,XEL,AJG,VMC,O,MNST,OKE
2002-09-30 00:00:00+00:00,0.0089000779461683,-0.0997162379038648,-0.556555382336001,-0.5658591323761135,0.1574016550151311,-0.3595202111120432,0.0503583793976436,-0.0892899400907326,0.1175454589210343,-0.0164667239878875,0.0449106048869016
2002-12-31 00:00:00+00:00,0.031655749358556,0.3375325304711105,-0.5362316592226819,0.3962978260558143,-0.3990825889925965,-0.3700156899318245,-0.2444414496615938,-0.1507483859971293,-0.0424194124421511,-0.0191539907241626,-0.1028203704265634
2003-03-31 00:00:00+00:00,0.055834565287713,-0.0364993282082258,1.343748892548042,0.1781635646354107,0.1562640152550209,0.202039259667174,0.1566519135161839,0.0616344269710233,0.0469117136056747,0.0365973936050925,0.0208080841174087
2003-06-30 00:00:00+00:00,-0.0447826977009694,0.105092076460703,0.5626666425493647,-0.1762595338890289,-0.2411650774748377,0.1242293987651503,-0.162039893922201,-0.1915375693185493,0.0585815815260053,-0.0023491434550222,-0.0403276451514678
2003-09-30 00:00:00+00:00,0.1411470946054303,-0.1588648768156823,0.2730378266068911,0.3256705922151111,0.666837366573132,0.1905156120714815,0.0994982405516424,0.2190648155165284,0.0690846956541804,0.0070641091181848,0.0929212875002765
2003-12-31 00:00:00+00:00,-0.0140137482758265,0.0078879221708028,0.2533520941495955,0.02993142219295,0.0549585208765956,0.0457432848459216,0.0863285449064474,0.1037602251902061,0.043708015340351,0.4262460132091643,0.0377496122308593
2004-03-31 00:00:00+00:00,0.160468282431959,-0.0047825837711058,0.0983950713936374,0.176436213329596,-0.138242119488513,0.1190852387819707,0.1052985108945065,0.1617277306004556,0.0214024047337617,0.3595952271559213,0.0783220824137682
2004-06-30 00:00:00+00:00,0.0611283486448401,0.1494096878076758,0.122687258538505,-0.0763924395272112,0.0168862195025916,0.0695019385786184,0.0499607111319688,0.0235165983882814,0.1320223501035689,0.8429913446280968,0.0475754744170837
2004-09-30 00:00:00+00:00,0.05917147958221,-0.1429108931969052,0.0910667037534838,-0.071199494459927,-0.1102623589347531,-0.0737966384038593,-0.0788813265929438,-0.0255379773133336,-0.0565526292557595,0.6068205728976008,-0.0432207500430181
2004-12-31 00:00:00+00:00,0.0230976485975569,-0.0199557972742649,-0.0834657527722149,-0.003608164573862,0.0186637154381177,0.079198428920983,0.1183697891207258,0.1167284638838854,0.1286881229666625,0.0195759297262709,0.2209386045893571
2005-03-31 00:00:00+00:00,0.1225336604642384,0.0479635804736073,0.0156115154689469,0.1494998181727926,0.0458042508990101,0.0402926290475442,-0.0241529488571105,0.0345761611687696,0.0986820264871617,0.4695968080181778,0.0721122087628882
2005-06-30 00:00:00+00:00,0.0145052255146629,0.0600171105073397,-0.048676289458001,0.0374750868358952,-0.0073581620804589,-0.0319403635984061,-0.1119258152224651,0.0843874911262891,-0.0763086727923383,0.5996215410133512,0.1242403557178517
2005-09-30 00:00:00+00:00,0.0816585506335743,0.0640941184928396,0.5161576760853708,-0.0775365690554049,-0.1482527056008189,0.1537478862898167,-0.0432555590986375,0.1343762108814561,0.1274917111197289,0.4441038243332318,0.0773049190760908
2005-12-31 00:00:00+00:00,-0.0136677257646914,-0.084910992718006,0.149792884184986,0.0285812307015675,-0.0783257525510294,0.0079938444309008,0.0744964266453647,0.1744664512317228,-0.0464918075656007,0.1144092319666323,0.0552640201340517
2006-03-31 00:00:00+00:00,0.0796379098362289,0.0717965042972912,0.0324411400103561,0.0449320809243061,0.088129545685226,-0.0416375125276039,0.0919128952036341,-0.0900304462168885,-0.0531080724781114,0.7534368436365388,-0.2044098775532523
2006-06-30 00:00:00+00:00,0.127163113055345,-0.033793484687954,0.3730670000460938,-0.0377683934833877,0.1454545261087854,-0.002882168668204,-0.0994705788669244,0.3003813692164809,0.0779832708675438,0.5328029468675042,0.2221992207321788
2006-09-30 00:00:00+00:00,-0.0506500875978821,-0.0626001584607105,-0.1104246883071046,0.0938882712309183,-0.0270562777264816,0.0648461476793162,-0.0815933967023894,-0.1100036430658962,-0.0392256628365309,0.5594805013321875,0.0632641921488468
2006-12-31 00:00:00+00:00,-0.0130062582720898,0.0509344106261877,-0.0220503625475161,0.0387772849091649,0.1609196560662069,0.0895629483789104,0.063132176492608,-0.0005095158544208,0.1215068550643692,-0.3637051443967137,0.1075846647162508
2007-03-31 00:00:00+00:00,0.0300265730932232,0.0637920269092267,-0.2129434285823526,0.0900953232101984,-0.0198020969076191,0.1395571727288223,0.1230742140655694,0.1535835792313953,0.1413951447675618,0.0758009548357638,0.1352140241852097
2007-06-30 00:00:00+00:00,0.0222391135903998,0.0460468067303057,0.2053052150150547,0.0095385657105127,0.2372108819185205,0.0762702173450837,-0.0374603257707066,0.2945186710839742,0.037610451305587,0.1627358393090496,0.0594510659570897
2007-09-30 00:00:00+00:00,0.1245528176448453,0.159346573177886,0.1338023009266775,0.0287440550793935,0.1540689856901382,-0.1575099398631597,0.0109968422078869,-0.001955811610219,-0.0690466910904981,0.1270283137500063,0.1493787192369882
2007-12-31 00:00:00+00:00,0.0779486268856564,-0.0975335716190138,-0.0239735026243167,-0.0775125655462742,-0.0586490121570624,0.0703443077464121,0.0304553466724297,-0.2007618097900145,0.121736884334956,0.2902137830882594,-0.0543966023675467
2008-03-31 00:00:00+00:00,-0.0802151940182442,0.033815705329188,-0.0663764443902381,-0.03672619333972,-0.3864241860129617,0.0155097026954549,-0.1647871898310136,-0.1614654620563647,-0.110724341575698,-0.2470795119848662,-0.0717846057484183
2008-06-30 00:00:00+00:00,-0.0273040358080186,-0.0441338927790371,0.0698281688551889,-0.0245723208839756,0.1509283854709784,-0.0682842774891459,0.0522380350401332,-0.0605649214278694,0.0490451162469138,-0.0822138701720894,0.0287377759548699
2008-09-30 00:00:00+00:00,-0.0123755570192672,0.0537881169094618,-0.0925401290120149,-0.0215669448666994,0.1355990317111932,0.0062957132971714,0.0025861849241164,-0.179186071743458,-0.1016962903547882,-0.2909411263853816,0.0888808488604961
2008-12-31 00:00:00+00:00,0.0168393019835879,0.253887494892296,-0.3213883315943761,-0.1413554004995636,0.0922007026630864,-0.000362501419636,0.0450317681181908,0.2327058729557174,0.160703244239716,0.110675860086016,-0.296877652052394
2009-03-31 00:00:00+00:00,-0.1405363516166017,-0.3365957927022298,-0.3395320901279153,-0.2436388350987877,0.1638528390486484,-0.0487351989780636,0.0369754135946323,-0.0085274684376821,-0.1378843227278244,0.1153476441337928,-0.0970005136350533
2009-06-30 00:00:00+00:00,-0.3193120072840892,-0.039943995273282,0.4147552956746796,-0.1523959043465306,0.0359096123630475,-0.0118873514910456,-0.3342999756022456,-0.3331882505504251,-0.1307471979454918,0.040218460217104,-0.2362486428366406
2009-09-30 00:00:00+00:00,0.4493039252811317,0.1498562292944902,0.10483849201056,0.3609723852902016,-0.0259412541894018,0.0356898847935034,0.2850622245611252,-0.0571971871405233,0.2014810622555947,-0.1386355677704531,0.3287372192255484
2009-12-31 00:00:00+00:00,0.0710064305422204,0.135759189804979,-0.038081750429287,0.1300320974051474,0.1397596551938051,0.0404079532505083,0.1335665749070751,0.1838672293337047,0.1226413131784771,0.150368516020946,0.1966654746860534
2010-03-31 00:00:00+00:00,0.118615494874706,0.0175154634724044,0.3132682037182219,0.0949742358454335,-0.0039288776709239,0.1046603171965392,-0.0519878276820777,0.0504698562896954,0.081944064401823,0.0947602214788985,0.2925714138909245
2010-06-30 00:00:00+00:00,0.0240928386929373,0.210318462433708,0.0449584540269385,-0.0147066146270329,0.2410213061564079,0.0268817143641557,0.1113531330219421,-0.0638513615447509,0.1837467585037169,0.1074338967441586,0.0361654699521423
2010-09-30 00:00:00+00:00,0.0182578046978276,-0.0971162179364206,-0.2052123458016937,-0.1116443978760735,0.0626463534352186,-0.0249694735832043,0.0079633976256081,-0.1060843986103229,0.0063652407603589,-0.097241368787042,-0.0823377000462186
2010-12-31 00:00:00+00:00,0.0417879269814336,0.0944065231103401,0.1322915330881111,0.1618564788564203,0.1447461933643541,0.1390298142379693,0.0857214210744792,-0.1354483361648915,0.1389229013690993,0.1958236496656675,0.0835280263300917
2011-03-31 00:00:00+00:00,-0.010113579655706,0.1146589680403769,0.0555336086474029,0.1709530463052513,0.1664603913164963,0.0251209595959762,0.1381737201979083,0.1938441824127084,0.0307290175643004,0.1403323368491751,0.2483805565658357
2011-06-30 00:00:00+00:00,0.0083441012132321,-0.0629538198256838,0.0764014114879989,0.0685243837930065,0.00300622433132,0.0331044765402699,0.0575853373955168,0.0468555845525779,0.0218545254434805,0.1391222200127135,0.204460872812209
2011-09-30 00:00:00+00:00,0.0403012415518913,0.0388286787099385,-0.0981333873348337,-0.0031650322461457,0.2029266905591893,0.0350261940101126,-0.0563572124936712,-0.1363109967850818,-0.0129166002737657,0.3709838036073656,0.1270079394480512
2011-12-31 00:00:00+00:00,-0.1268881762086255,-0.2196953234772978,-0.3569857379665569,-0.2576730939313408,0.0798768383423853,-0.004321792848172,-0.1000995371776649,-0.3354260726368737,-0.0906363485720783,-0.0462752891589783,-0.1369180400005321
2012-03-31 00:00:00+00:00,0.0304327054467874,0.0893022872059505,0.1030895262516833,0.2593544716937173,0.1187567856101832,0.1358656109513862,0.3162888012445144,0.5155527857235722,0.1547861818596763,0.1597290809409035,0.3646100956919198
2012-06-30 00:00:00+00:00,0.1290176455297482,0.0537722497430732,0.0717966797335314,0.1158822720094308,0.1520077487917965,-0.0180653670909619,0.0862552442382686,0.0886937424951477,0.1286079784359437,0.3688649922495659,-0.0599456427070225
2012-09-30 00:00:00+00:00,-0.14615673777201,0.009873776328386,-0.0657955473018121,-0.0089933848404524,0.097936006122798,0.0910393914900806,-0.0007609655713058,-0.0761293555969661,0.0944091026514257,0.1811719302526837,0.0548027197336549
2012-12-31 00:00:00+00:00,0.0530354214645192,0.1389738177598143,0.0204955218293796,0.0573237468747989,-0.0734702043464423,-0.0344962627327157,0.0170560840988691,0.1807889164525238,-0.0199062527809891,-0.2641080035798369,0.1335773441404057
2013-03-31 00:00:00+00:00,0.0907675425442455,-0.0149459358942463,-0.0095833984209028,0.0018067864503958,-0.1739129988378205,0.0067128005399372,0.0035055092503297,0.1444295355317237,0.0201744033155564,-0.0145376144175169,-0.076125049831433
2013-06-30 00:00:00+00:00,0.1078870910547471,0.1780580466150465,0.0441563966928084,0.1522005473026644,0.192982372275049,0.0905393564630863,0.1720166598914143,-0.0673791514123002,0.1221383283091845,-0.121150636689743,0.1070298733954964
2013-09-30 00:00:00+00:00,0.0584174077432049,0.0678340443010898,0.0909433547114766,0.0721117238735953,0.084663922755904,-0.0422900559366098,0.0816944406452424,-0.0286812720072078,-0.0706995950840837,0.2761226378776276,-0.1488119640509201
2013-12-31 00:00:00+00:00,-0.010021942451641,0.0044601718160759,0.0272933834634205,0.0196102065527195,0.1320937353037552,0.000603164043009,0.0090667353304614,0.0801584783032089,-0.0158190600432145,-0.1351528911383183,0.3173150728574438
2014-03-31 00:00:00+00:00,-0.0096246918930248,0.0836388421959735,0.2128125015960356,0.1709609486475214,-0.035072698208763,-0.0001266223178923,0.0501288593410687,0.1138837209742171,-0.0683391787024044,0.2695816608226016,0.1497452833614072
2014-06-30 00:00:00+00:00,0.0468689864338058,0.039157076382212,0.1862313250562934,-0.0169390602474387,-0.0696808545895608,0.1111749789995473,0.0458952389103453,0.1337976338079984,0.099414722383927,0.0639413345493751,0.1116033117993149
2014-09-30 00:00:00+00:00,0.1216308295855326,0.1198127014427554,0.0578667753731645,-0.0005723645778206,0.0371640347412984,0.0688474767140121,-0.0064297886395358,-0.0318234639617099,0.1208337374401256,-0.012807959611136,0.1651256428823981
2014-12-31 00:00:00+00:00,0.0006274097567209,-0.0057959691149704,-0.1444254559448672,-0.0541619273549985,0.0159868205780002,-0.0398068528617814,-0.0433080068330062,-0.083246013166794,-0.0750950708761082,0.2907043346008473,-0.043959537765286
2015-03-31 00:00:00+00:00,0.0781132527611629,0.2133992847117038,0.2298459002007684,0.1332445422342285,0.2723819372259113,0.1954885593291193,0.056116894643297,0.1381772512777277,0.2006223254191677,0.1947420888748205,-0.2209351477704689
2015-06-30 00:00:00+00:00,-0.0063842464049315,0.0570696179397227,-0.0283236578025413,0.0295568042459664,0.1556503882749162,-0.0255556629095864,0.0025729697229552,0.2589492141892762,0.0703954457975171,0.2634060457097087,-0.0183613929439575
2015-09-30 00:00:00+00:00,-0.0080310439630041,-0.0547306048939786,-0.1050487182300107,-0.0939322056652531,-0.0146371758516252,-0.0586984488700843,0.0307839127042124,0.0141640187959974,-0.1131609878076591,-0.0157335537343458,-0.1872282688484061
2015-12-31 00:00:00+00:00,0.0528168836642508,0.0137631312197803,-0.1437806487938899,-0.0502051312078829,-0.1581575093298418,0.0877276395925052,-0.1296307953494139,0.0903614498632203,0.0627662302359777,-0.0022305341965609,-0.1421799759945423
2016-03-31 00:00:00+00:00,0.0538198839285199,0.1430847777916488,0.0710183599766376,0.1238149719126329,0.1685942275441947,0.0290078649628766,-0.0169249887130213,-0.0045377892056397,0.09317719583665,0.0755588908099764,-0.2122611545274511
2016-06-30 00:00:00+00:00,0.1251476307592254,-0.0247703771868026,0.1714994360270272,0.147696010788674,0.0570993546428464,0.1846765575185229,0.1206854001344315,0.1624808221282088,0.2286490939760215,-0.0661632450413561,0.1642904819706596
2016-09-30 00:00:00+00:00,0.075303623963737,-0.0431115507541555,-0.0193043584726811,-0.0200272323047339,0.1256752073883971,0.0762840770016861,0.0795164650313036,0.1200845689631506,0.1295261067735109,0.1850286081067198,0.6836932177766673
2016-12-31 00:00:00+00:00,-0.0162760699963158,0.05271833607782,0.1730770161168038,0.040475975461198,-0.1519513775377214,-0.086291794978575,0.0638087228193919,-0.0749911667290923,-0.0528116878414685,-0.0872723549715953,0.0890241488119527
2017-03-31 00:00:00+00:00,0.1347079330490426,-0.0515069300962357,0.0329865300685159,0.0138049461090625,-0.0261536761345474,0.0093747571213227,0.0430088435023578,0.1276851070134974,-0.1112734458475991,-0.0628986279020771,0.1640226048396083
2017-06-30 00:00:00+00:00,0.1043163259744923,0.0287761356185831,0.1107740266336771,0.014004827097843,0.0034861753789527,0.1021790571812686,0.0797526393344811,-0.0403846571617459,0.0495566804832738,0.0048308608164926,-0.0480136218018524
2017-09-30 00:00:00+00:00,0.0260788768164819,0.1700753947108888,0.1284935091394901,-0.0232807562799769,-0.1007462906339857,0.0342426690695398,0.0340331267025735,0.0672995738313533,-0.0507804781847943,0.0865385280686619,-0.0485657979067759
2017-12-31 00:00:00+00:00,0.0490351746685506,0.0935588281737247,0.0064197365901368,-0.0846411224324267,0.2372299610222974,0.0469471964568168,0.0795644296241941,-0.0625179747684234,0.0295166395724759,0.1090104190642791,0.0878669470351525
2018-03-31 00:00:00+00:00,0.0052953378417568,-0.0020083058198258,0.0868793078055283,-0.0288386855243849,0.2569677449638232,0.0171573710703032,0.0137332800919762,0.1110456730128406,0.0035764869953387,0.1372869020423919,-0.0074506024657579
2018-06-30 00:00:00+00:00,-0.0059065899095691,0.0341515298754073,-0.1663366710720528,-0.0126188341249499,-0.1314748421615957,-0.0515364516953807,0.0857396486740751,-0.1469014447751085,-0.0845323472536621,-0.1130601220873469,0.0404897055016642
2018-09-30 00:00:00+00:00,0.0523573509788208,0.1755881771230794,0.032104746230509,0.0678289766284547,-0.1098517222347628,0.0377548174879192,-0.0214315544790503,0.135944975468393,0.0542772925079382,0.0352391754190835,0.2446351743134418
2018-12-31 00:00:00+00:00,0.0570955174202161,0.0731863572892468,0.2800012249028023,-0.0903661257307741,-0.0215398974757535,0.0272852662307201,0.1583127505103436,-0.1151829442647363,0.0748142965868163,-0.0038207921796985,0.0121905799819752
2019-03-31 00:00:00+00:00,-0.0082084546759247,-0.0850436255447804,-0.1482077965860587,0.076753999190843,0.1092191145003034,0.0312520390498496,-0.0384544742376846,-0.1284849629379406,0.1057933774679054,-0.1499303033003515,-0.2003278619509086
2019-06-30 00:00:00+00:00,0.1234985073429117,0.2270619987402216,0.141748769834102,0.0214319670382279,0.1372807531952691,0.1607242734163032,0.1052204353423853,0.2349313972282267,0.1858411443850356,0.0926989461311684,0.3109563054601982
2019-09-30 00:00:00+00:00,0.0875959241253094,0.1790989470100441,0.0128359884815789,0.1442019975886597,0.0614153012169076,0.0767889769430716,0.137294337017809,0.1468838395656542,-0.0554084169877423,0.2156531179995864,0.0016167705238037
2019-12-31 00:00:00+00:00,-0.0007322574338782,-0.0595933361581293,-0.1798235541501082,-0.0571382974904951,0.0287038220294841,0.0999251986958931,-0.0120517279885197,0.0863595177016121,0.1400211888956453,-0.128917691939003,0.0580993706493444
2020-03-31 00:00:00+00:00,0.0474297614870551,0.0814285625067066,0.0869705490746455,0.0306576666949349,-0.17192054058016,-0.0333565800896278,0.0911495030365747,-0.0404160531137098,-0.0483872873039198,0.1290323082286308,0.05508506656584
2020-06-30 00:00:00+00:00,-0.1862828333404015,-0.090283266263988,-0.3571869114606193,-0.3466214635098784,-0.2222221860648106,-0.0629018302819215,-0.1903714809657425,-0.2474746601719027,-0.3520568450929747,-0.1664050574860498,-0.7432541529341925
2020-09-30 00:00:00+00:00,0.1249970858969968,0.1230094973483049,0.3555352011810209,0.0674831739313717,0.2803673740574655,0.1125505760351555,0.2701209387508136,0.0861637813115296,0.3309320877762376,0.3000000143679751,0.7314848080555783
2020-12-31 00:00:00+00:00,0.147470332860168,0.133799394077865,0.2762975851885474,-0.0799664624627912,-0.0162757966912984,0.103322001071386,0.0894152131483005,0.1618859499157203,0.0311727423993428,0.1803564363001359,-0.1886050194801962
2021-03-31 00:00:00+00:00,0.0106188087048131,0.0825665560617043,0.0800746799607121,0.2409023901618232,0.1640361297952055,-0.0608887237847646,0.142946020100396,0.0931087508829326,-0.0275916489341343,0.1119292432676541,0.5310634229538502
2021-06-30 00:00:00+00:00,0.070598463816438,0.0289233689945831,0.2676120779154245,0.2582781466405679,0.0840658094121071,0.0247971861623599,0.0571365923357007,0.1380374810778535,0.1001287192337645,0.0083885446912843,0.4004279045153482
2021-09-30 00:00:00+00:00,0.1135205044792246,0.0820738345329619,-0.0610050454444964,0.076070637482339,-0.1381868075640053,0.0102468558107557,0.1127171883554312,0.0468201902607117,0.0404852198017251,-0.0022985889127594,0.1293546308870106
2021-12-31 00:00:00+00:00,0.0956071487381897,-0.0044898576208672,-0.0944721625572295,-0.0759652013835371,-0.0193173879935281,-0.0613218600990548,0.0892200271616932,-0.0031557014719933,-0.0078020544959972,-0.0139331239846481,0.0627342782271875
2022-03-31 00:00:00+00:00,0.1253289489262885,0.170604265843246,0.0120336027457927,0.0064088231402092,0.4408041777124043,0.0946835652577366,0.096853898190566,0.2043535924016892,0.1273760663264034,0.0740988414066301,0.023696333783395
2022-06-30 00:00:00+00:00,-0.0125793618784756,0.0243433655417784,-0.0157577737173382,0.1297915944059431,0.1293475578641241,0.0782752932942272,0.061534515967311,-0.1121577950159519,0.0065519327391498,-0.1490573778038361,0.2094931085673863
2022-09-30 00:00:00+00:00,0.0019636387056323,-0.1476956079639427,-0.1156072882770238,-0.2146826061699943,-0.019820539098603,0.0055256033035726,-0.063748501232697,-0.2245321911141585,-8.14601527350245e-05,0.1514302444424529,-0.1942580856008209
2022-12-31 00:00:00+00:00,0.050838044935987,-0.1919212453222759,-0.0565158752085878,-0.0012252361730396,-0.0935560886687261,-0.0917145183589824,0.0756081421848753,0.1283880459097983,-0.1462423122221116,-0.0583570869730039,-0.0415432980938944
2023-03-31 00:00:00+00:00,-0.0727279218296714,0.0942957142844074,0.0982440470747265,0.3101164254247954,-0.0098129152809157,0.0764580957861429,0.0632056515760428,0.1003396477061453,0.0902062400747543,0.1375322784548278,0.2130158172349572
2023-06-30 00:00:00+00:00,0.0617932732653565,0.0292300331953516,0.0829002073188707,0.162555933301524,0.0552545294704276,-0.0286572684492407,0.0350728371635742,-0.0156712699973375,-0.0029722030167617,0.057639202377371,0.0316845571329831
2023-09-30 00:00:00+00:00,0.1158193761530419,0.1528268688281628,0.0150222605990038,0.0112485759768075,-0.0036483569094915,-0.0594924826842173,0.1216761473233747,0.2943729621245616,-0.0302307708948809,0.06289658112575,-0.0266502321870928
2023-12-31 00:00:00+00:00,-0.0641820197942298,-0.0143905030049759,-0.1334096331053197,-0.2252505870457531,-0.2902963124990041,-0.1183436835234764,0.0428679671096947,-0.0986111215515361,-0.1748365713020307,-0.0774363439566789,0.005470751482234
