Date,PH,BIO,NTAP,T,MGM,SRE,WFC,APD,AVB,KR,CVX
2005-06-30 00:00:00+00:00,-0.1866362336773319,-0.14797969836333,-0.1666669865730676,-0.0596115856214495,-0.0179992124125939,0.1109203621160714,-0.0325435046890724,0.0948519675730839,-0.0940985011559406,-0.0862972085581826,0.1732948727589691
2005-09-30 00:00:00+00:00,0.0353999980659944,0.2112502793868353,0.0341284878704497,0.0296053969779148,0.1307187622124042,0.0520620938283602,0.0392345657950738,-0.0581227662847601,0.2236060497545973,0.2035735666783928,-0.0308187643444294
2005-12-31 00:00:00+00:00,0.0388808003787608,-0.0720338983050847,-0.15720369331123,0.0193424306604399,0.0769040489902823,0.1428398261971881,-0.0379201500632893,-0.0538812331877585,0.0802707611862685,0.0896075120794406,0.1397128234704494
2006-03-31 00:00:00+00:00,0.033866035638326,0.1954337342144692,0.1751576752594217,0.050043853815074,-0.1381565596704482,-0.0222398389418221,0.1010912484569288,0.075529270487364,0.0640958563737599,-0.0778589190791299,-0.0759859387209033
2006-06-30 00:00:00+00:00,0.2243421515732462,-0.0455308764933273,0.2923683783006285,0.1102708649242125,0.1624696077685123,0.0143041964111771,0.0167862707045931,0.1211222737057906,0.1743377599063147,0.0691295417785025,-0.0046138981182576
2006-09-30 00:00:00+00:00,-0.0429220956663469,0.0493036941070836,-0.0263374272487283,0.0535097202235701,-0.0489166292154069,0.0014548382771482,0.0564362542915757,-0.0226090247732846,0.0584904075432215,0.0824549886573509,0.0848356651162594
2006-12-31 00:00:00+00:00,0.0071028846578073,0.0512585881605303,0.0492594546837366,0.1724846814192087,-0.0034287829427964,0.1581225927466845,0.0774152601083171,0.0454866494014336,0.0836378096458618,0.0574178785374381,0.036106142925145
2007-03-31 00:00:00+00:00,-0.0113242819543905,0.1931504404477682,0.0841249301401978,0.0992051061177885,0.4148436363961207,0.1288271012810822,-0.0008903922301946,0.0746918011542461,0.0740978658446132,0.0081723167013565,0.108328544325037
2007-06-30 00:00:00+00:00,0.1286448109151674,-0.1513014139712009,-0.1011265202329458,0.1448871691532114,0.2433558017940393,0.0966567540025522,-0.0409248411635684,0.033537871059202,0.0184157837680927,0.2352968882788508,0.0619715621334642
2007-09-30 00:00:00+00:00,0.1562356762207342,0.1010318597748312,-0.1949314566067094,0.0734283670623596,0.1496227002965517,-0.0190579943652311,0.0522802752698041,0.0984397863970658,-0.0539196525851617,0.0099812253115314,0.1461469705235401
2007-12-31 00:00:00+00:00,0.1498101013052037,0.2385786983496556,-0.0760985311580714,0.0207935760066069,0.1283267539692136,-0.0190236595888315,0.0413560663713585,0.2275872256668436,-0.0161628103321473,0.0026057215242176,0.1169590821800823
2008-03-31 00:00:00+00:00,-0.0615185930552202,0.0505464204864147,-0.0782478891609648,-0.0181352605715232,-0.1211632292203598,0.0465170374517045,-0.1984617300649356,-0.0192687114686511,-0.2286762754425004,-0.1046163362145835,-0.0037219760496624
2008-06-30 00:00:00+00:00,0.0292350322104661,-0.078823694974414,-0.1510967879174209,-0.024604791977881,-0.2464457734899084,-0.1100323393868989,0.0932534978328447,-0.0044872680191023,0.1294698852543703,0.0087781204820054,-0.0652190764991433
2008-09-30 00:00:00+00:00,-0.0094414124234891,-0.1106525704987896,0.0564597950127176,-0.1449264505152649,-0.4695073626631303,0.0701127546953046,-0.2263733896121875,0.0443764484758972,-0.1197144451577533,0.1498183485326873,0.1499132196939936
2008-12-31 00:00:00+00:00,-0.2901127689206489,0.2119658154690769,-0.1988226324730346,-0.1425611692295698,-0.1787247764819004,-0.1140946283918642,0.5381401297568005,-0.3234026481438027,0.0920355467012448,-0.0658338703613732,-0.1640919202693428
2009-03-31 00:00:00+00:00,-0.1096862195165023,-0.2497481400564956,-0.1650647408785958,0.0693493742189894,-0.4236656044000857,-0.1318088544481443,-0.1745678446025007,-0.1995274914684932,-0.3525616132457494,-0.033874828875638,-0.0610386596903944
2009-06-30 00:00:00+00:00,-0.2237517242797361,-0.1058144857478773,0.0426537770890886,-0.1017365704449951,-0.8296631295476252,0.078043694718805,-0.5083113956263328,0.0935599960969324,-0.2107866948558159,-0.1925408569888583,-0.0992059938148789
2009-09-30 00:00:00+00:00,0.2369812499595114,0.1419132767283175,0.2850651328153835,-0.0126356986593613,1.3764247282131148,0.0740981327244265,0.6707174912121512,0.1304149673217867,0.2322170453167265,0.0460663337931015,-0.0166412044158587
2009-12-31 00:00:00+00:00,0.1773390151559235,0.1688584453352986,0.3158157878144452,0.0856502260124036,0.713600755289669,0.0093386306794562,0.1039838527009262,0.1731807519960093,0.2377236953855288,-0.0548695476830312,0.0447775016285254
2010-03-31 00:00:00+00:00,0.0908434096039854,0.1011476796914319,0.3129801307646784,0.0959450712970326,-0.0915033160364137,0.1289281521936809,0.0289222317726065,0.1089530090264143,0.1979940580849837,-0.0170789323270408,0.1590734215524172
2010-06-30 00:00:00+00:00,0.2025366674082234,0.0646775725351782,0.0020476399196747,-0.0682048664963269,0.2374095717462769,-0.0859287883999938,0.1502413399093742,-0.1058149300661366,0.0667633231302848,0.0731295346163947,-0.020693087837623
2010-09-30 00:00:00+00:00,-0.150489732530434,-0.1813819045107295,0.1123758445880338,-0.0476618184274484,-0.1943520235056027,-0.0768963556977604,-0.196102601231875,-0.1136691743921801,0.0930833757943518,-0.081528450444221,-0.1118778301852168
2010-12-31 00:00:00+00:00,0.280097738497715,0.0701054573692168,0.2763052601989144,0.2112411085809247,0.1597939083313235,0.1749918585505276,0.0168997920779379,0.2847269350853814,0.1413980762084137,0.0901626617741311,0.2257905607698314
2011-03-31 00:00:00+00:00,0.2475767075097987,0.1538124573103274,0.1803041388062365,0.0497329488151845,0.3671109056803596,-0.0241267208967783,0.2379074015448661,0.0963475196609746,0.0912186527308336,0.0180565064345434,0.1315042804656045
2011-06-30 00:00:00+00:00,0.0995751887855438,0.1712875139365757,-0.1604248674191636,0.0519961090136462,-0.1378411659553342,0.0353015415692683,0.0189877851883069,0.0059107193543883,0.0700368329938665,0.08410996469315,0.1870207548598939
2011-09-30 00:00:00+00:00,-0.041165681390994,-0.0147535642495084,0.126970893407784,0.054167330203775,0.0324284164270147,0.001805048286964,-0.1020877509248403,0.0725397900847313,0.104538573094516,0.0605319908074897,-0.0316200977024063
2011-12-31 00:00:00+00:00,-0.3323493956290406,-0.2683890283105523,-0.3807069482869275,-0.0948182863196961,-0.3988314377389284,-0.0582821047943209,-0.1879039084981323,-0.2284460507322043,-0.1580500970711675,-0.1290034143805375,-0.1295986017335176
2012-03-31 00:00:00+00:00,0.3021395961160402,0.1030139884248044,0.0933414075388041,0.1009756377460873,0.3499396847042066,0.1105802681707106,0.2324590226387419,0.1769783229860171,0.1818195855513231,0.1336053192474171,0.2376781393426388
2012-06-30 00:00:00+00:00,0.0962079617260254,0.0493474331926262,0.2248503624707452,0.0554460664370202,0.2349233821616474,0.1265691981119594,0.2224588403030807,0.0808975636810682,0.0952200354741674,-0.0004370781901344,-0.011234271741268
2012-09-30 00:00:00+00:00,-0.1159109495754104,-0.0357559305348508,-0.3129856152555109,0.172672763241342,-0.1946066014643476,0.1453254909121104,-0.0215030278932187,-0.1337334633275989,0.0208539378729257,-0.060097479109288,-0.013732713316768
2012-12-31 00:00:00+00:00,0.1078140808762082,0.0781942997105149,0.0642973386064864,0.0600824035665932,-0.0325793004636406,-0.0599124790460415,0.0410211216707532,0.0486358409045939,-0.0485718037912143,0.0478808485024508,0.1164618149095171
2013-03-31 00:00:00+00:00,0.0560850230499541,0.0042990568642304,0.0412868398536183,-0.0585425672307721,0.1478022018501827,0.1260679510797493,0.0166031361444907,0.0442114329659883,0.0117714344440875,0.1156333209980251,-0.0503894487266847
2013-06-30 00:00:00+00:00,0.0274041144064083,0.1648985796731088,-0.0069969631663234,0.0825099902693546,0.0448243476580716,0.1162465379212414,0.06115925013962,0.0040314682603435,-0.0503383425086044,0.2404973983120129,0.0919578955301851
2013-09-30 00:00:00+00:00,0.0870141140101066,-0.0953826682560934,0.1109809686993577,-0.0372621037333162,0.1762871795130289,0.0156577947659963,0.128775675180873,0.1016935338424886,0.0650935252399143,0.0701119432497718,0.0035978021043481
2013-12-31 00:00:00+00:00,0.1324662076830951,0.0520134184101119,0.1421310063601633,-0.0188113357445577,0.3753317688751381,0.0672563969868857,0.0100246758016291,0.1528955993937575,-0.0488201751542719,0.1770156846920343,0.0272269129101279
2014-03-31 00:00:00+00:00,0.1681371330591716,0.029547589638343,-0.0575962305385169,0.0444320588768807,0.1436839190384442,0.0435537153900518,0.0927709037846151,0.0469788413452365,-0.0655866809679751,-0.0298834864804981,0.0318362761589481
2014-06-30 00:00:00+00:00,-0.0371567234137655,0.0539747465489042,-0.0781986999543417,0.0218117047945602,0.1184650215336384,0.0982221690549201,0.112966417027458,0.0838590743071114,0.1201917083933601,0.1154510495868486,-0.0328896588361588
2014-09-30 00:00:00+00:00,0.044064228488454,-0.0679199049934731,-0.0096464708270056,0.0287690191327214,0.0026384704102808,0.0798020534660834,0.0668792956794464,0.0836434450703118,0.0936685752260562,0.1395152496428455,0.1063383361908683
2014-12-31 00:00:00+00:00,-0.1161824928784566,-0.05170550118677,0.1339527783464695,0.0022912736898428,-0.1687967969509115,0.0215711322357872,-0.0208938322747932,-0.0158841454003448,0.0025632118330185,0.0452347197704177,-0.0910833153751774
2015-03-31 00:00:00+00:00,0.1623531666955344,0.0532994593386197,0.0073164637643601,-0.0141845939007648,-0.0492988530039983,0.0734423838608913,0.0741661351293601,0.1558256596389815,0.1792272631270974,0.2351223372433524,-0.0342197418127673
2015-06-30 00:00:00+00:00,-0.078404970305574,0.1332779486405761,-0.1457493990187806,-0.0106103149775883,-0.00666047843926,-0.0136737554135747,-0.0073941795689445,0.0375444287861848,0.0502809909807635,0.2115319056105391,-0.0600505873552994
2015-09-30 00:00:00+00:00,-0.0055147392800485,0.0994207611941884,-0.1001916692985614,0.1021670416335962,-0.1115900748601287,-0.0940296471019219,0.0622100296124714,-0.0717949544752457,-0.0502512317023013,-0.0436320530683452,-0.0738860573978476
2015-12-31 00:00:00+00:00,-0.1749347701556665,-0.0990329519636622,-0.0690881514202531,-0.0692742110597564,0.0064687345584966,-0.0172896191728562,-0.090216593888913,-0.0607031133343705,0.0834191672961157,0.0045964487762168,-0.1744500389423505
2016-03-31 00:00:00+00:00,0.0123567794827894,0.008068070234249,-0.1049808624096849,0.076050559766889,0.1917516341820457,-0.0261441455437105,0.035647478243038,0.0054957757860623,0.0382700530397193,0.1253139494443691,0.1480106327705856
2016-06-30 00:00:00+00:00,0.1640631112986172,0.0237168343464031,0.0439080933377196,0.1581049194415216,-0.0148313243509611,0.1451265190875617,-0.0772073344967269,0.1314871097839982,0.0582734161028395,-0.0663298020830317,0.0743453655001347
2016-09-30 00:00:00+00:00,-0.016644797822602,0.0258213036206846,-0.0932404073478515,0.1315377081951356,0.0392336544788121,0.0787806625107185,-0.0218747116846188,-0.023934126217158,-0.0407903192451192,-0.0433401583314335,0.1166026696643538
2016-12-31 00:00:00+00:00,0.1463357363720585,0.1448048583163546,0.4666670242112971,-0.0481576449833333,0.1496925461557521,-0.067748609950907,-0.0605576036571826,0.0781622996554776,-0.0314851617900866,-0.1959363544658193,-0.0059579864212173
2017-03-31 00:00:00+00:00,0.1489040603965832,0.1171441301842304,0.0114530677465871,0.0722664788954914,0.1256204521954758,-0.030389815952482,0.2883083741297454,0.0326972267153244,0.0245015691628625,0.1559351054472622,0.1618333660754964
2017-06-30 00:00:00+00:00,0.124693712201741,0.1015252949189926,0.1772187502567683,-0.0187795767828843,-0.0546438665759989,0.0944839578035676,-0.0023772346943051,-0.0523440883019801,0.0471589268967609,-0.1249776273569982,-0.0765223835760836
2017-09-30 00:00:00+00:00,0.014291962873151,0.1275560725293851,-0.045537215112521,-0.0686772689394041,0.1050027201613372,0.0211180661050245,0.0122793171332602,0.0762697662875184,0.0664272024594347,-0.1957671048085564,-0.0038837657675416
2017-12-31 00:00:00+00:00,0.097264683213629,-0.0191477726250948,0.1176022055451961,0.0440073042033919,0.0101406199363951,0.0308320927865646,0.0016661824012171,0.0548206810651143,-0.078562758126636,-0.1479226715380964,0.1158030590350649
2018-03-31 00:00:00+00:00,0.1387158739588512,0.0834268105063571,0.268661590004801,0.0018768894958427,0.0926530082314143,-0.0686063394449146,0.1090103736885534,0.1005822741202002,0.006028999316562,0.4258862709711881,0.0966046852920985
2018-06-30 00:00:00+00:00,-0.1635884525297175,0.0246872950007082,0.068347187578472,-0.0732179254712558,0.0145336789042367,0.0539159427648106,-0.1544236129707552,-0.0475121312840485,-0.0737854835894328,-0.1737119906444497,-0.1114803153180076
2018-09-30 00:00:00+00:00,-0.0587926851312027,0.169375022513776,0.3427282005365031,-0.064963277233438,-0.165657762898147,0.0573447932556987,0.1050445445437355,0.0002808244377137,0.0579830880270066,0.2183976682159698,0.1166558088369664
2018-12-31 00:00:00+00:00,0.1896517753998232,0.0681692522950689,0.0936871423987453,0.0612363429112525,-0.0394096636104515,-0.0070818604852415,-0.0654765566108604,0.0968113695707961,0.0636384949437474,0.0235753740151634,0.0107249773146853
2019-03-31 00:00:00+00:00,-0.1828781452036401,-0.2618770167279783,-0.2963119587935127,-0.1004880442406745,-0.0605004449077896,-0.0542445399886193,-0.094358503675634,-0.0515851428928347,-0.0517528077919581,-0.0461793574438268,-0.1014409722042383
2019-06-30 00:00:00+00:00,0.1881646347476517,0.3477726737488553,0.1741741901110307,0.1054477508192868,0.0606905878017796,0.1953716775163123,0.0492644293649902,0.2072513403570435,0.1950962876229709,-0.0989407319990178,0.1400847834584642
2019-09-30 00:00:00+00:00,-0.0394426192559607,0.0256993950987021,-0.1021730764884856,0.0685993039764023,0.0842979918658675,0.0792074921508492,-0.0135011523097572,0.2011792881770964,0.0157933505498373,-0.1127548498202962,0.0090304257186251
2019-12-31 00:00:00+00:00,0.0395975170936548,0.0379955960994022,-0.1661979400608983,0.1415609248294727,-0.030751454420931,0.0839541213903201,0.0403089923855659,-0.0489381854530709,0.065293760612406,0.1930033323597935,-0.0611776042058118
2020-03-31 00:00:00+00:00,0.1990038069482669,0.1371303014244924,0.2282032247174481,0.0578173570005233,0.220974177338405,0.0273691339110691,0.1060825688269706,0.0730091449129235,-0.0244885374193225,0.1266301136658536,0.0570336541970919
2020-06-30 00:00:00+00:00,-0.4442603482149276,-0.1001988611833154,-0.3625935478403579,-0.2653306936513339,-0.64773532182771,-0.2973489050738483,-0.5004002976357209,-0.1757546563620068,-0.3273355077840332,0.0701693310382103,-0.4287957264781989
2020-09-30 00:00:00+00:00,0.5645813072249499,0.3570340708392037,0.1006830739391748,0.0909233627520842,0.4249887283877633,0.1803648995837623,-0.0365150009636299,0.2950477486439915,0.1646014621902347,0.1058445420901088,0.2967667135769363
2020-12-31 00:00:00+00:00,0.1162054062711737,0.1460731156672841,-0.0033171999690129,-0.0251225805167379,0.3013014291496998,-0.0092519610193585,-0.0571160851908821,0.2144403566070432,-0.0113115768344767,0.0187028267189788,-0.1847157166610125
2021-03-31 00:00:00+00:00,0.3306355123401165,0.1045487077096773,0.5286965434677762,0.0586527905202058,0.3612732968860739,0.0476801237143071,0.2663990422210922,-0.0853084014639408,0.009697731470442,-0.0502281893375992,0.2206257790530972
2021-06-30 00:00:00+00:00,0.1924359556731725,0.0080832376663915,0.1439404101398311,0.0593714896360697,0.3368061896826029,0.0737397634440606,0.3385661638590538,0.067935448583615,0.2120611406091246,0.1249166516353146,0.2660229281653843
2021-09-30 00:00:00+00:00,-0.025852845045509,0.1341588391837069,0.1201293925365565,-0.0228844610010684,0.0962963133879353,0.0173744223986398,0.1483486330230647,0.0189906154374979,0.1348201969587013,0.0658776087319032,0.0166439998271998
2021-12-31 00:00:00+00:00,-0.0467275906033288,0.1280350886017074,0.111910338040944,-0.0442419048493797,0.0308631852410246,-0.0477532391930766,0.0399616005442051,-0.1034538192737247,0.0658380400672522,0.0315257254051193,-0.0044570756546795
2022-03-31 00:00:00+00:00,0.0867383823945697,-0.0087610526063793,0.0256703137002927,-0.0394821568171661,0.0138917021118583,0.0601174769379662,0.0830682855592286,0.1547892989625501,0.1412306676484733,0.1603380033854051,0.1563151142326102
2022-06-30 00:00:00+00:00,-0.1040253025403329,-0.2237224607504564,-0.1054656976354044,-0.031480879988715,-0.0793020816727217,0.299888519387838,-0.0355074596810448,-0.1528562511482333,0.0134438075374481,0.2777621928687663,0.3914486229043354
2022-09-30 00:00:00+00:00,-0.1129807378944874,-0.1200757003128895,-0.2314381645082355,0.1935458063211823,-0.2834357378015473,-0.0985090163460669,-0.1759755688191873,-0.0185217289403092,-0.2224243176966213,-0.1592416451350204,-0.1005037644838167
2022-12-31 00:00:00+00:00,0.0174766138934681,-0.1483059293369282,0.0297933259138569,-0.2439336052494947,0.0204244070624712,0.0251495306703941,0.0487517789941911,-0.0112970112589423,-0.0408893037317047,-0.086157459862753,0.0450389477963488
2023-03-31 00:00:00+00:00,0.1619274510999031,-0.0126449226543017,-0.04512374320471,0.1995501853805057,0.0873159710211164,-0.001787777945324,0.0115236417891708,0.2930524471231412,-0.1259776407367856,0.0220993268503937,0.1555783019230094
2023-06-30 00:00:00+00:00,0.1669058552771738,0.100348023065143,0.0645249714199585,0.0496259819071038,0.3296274526165981,-0.0189545101427884,-0.0916338557902174,-0.0512454180646996,0.0451831767265429,0.1295464711241936,-0.0145847606929626
2023-09-30 00:00:00+00:00,0.1580870596649584,-0.1877286011588564,0.2004942796565023,-0.1568531516785799,-0.0101695087669932,-0.0214170860495981,0.1595835706892689,0.0339203518379838,0.1503354746046201,-0.0450090988594982,-0.0659048142594382
2023-12-31 00:00:00+00:00,-0.0110823924340868,-0.0688897392038692,-0.0019610740196938,-0.0737245355397884,-0.1600456265670851,-0.0933121196957237,-0.0801889107124257,-0.0547921869100908,-0.1091132073592987,-0.0663523728599471,0.06952819126198
