Date,ITW,DE,REGN,DGX,FFIV,SNPS,T,OMC,MGM,BKNG,PNW,DTE,MCO,TFC,NUE,SHW,WY,FRT,TSN,CLX,WMB,OKE
2000-03-31 00:00:00+00:00,-0.028640580323664,0.0201521767742005,0.5634920634920635,-0.0399998066228828,0.0031479538300105,-0.0854402789886661,-0.0983210486578,0.0889227936703733,-0.0169047440372486,-0.1546391691597261,-0.1069420362471941,-0.0636197604689113,0.0679015965397691,-0.2103248630685319,0.0860623626683374,-0.0092317224734767,0.1609552840711772,0.0631947005345261,-0.0821431050813483,0.11001428822183,-0.0597090124956909,-0.089449553971743
2000-06-30 00:00:00+00:00,-0.070450176947778,-0.0878522848816789,1.314720812182741,0.3270837135553408,-0.5115062761506276,-0.3050524308865586,-0.0409782650362249,-0.0165792943649769,0.018265049395294,0.2756097738950371,-0.0419178671712652,-0.0087088307860883,-0.0231210841591024,0.1446145828945855,-0.0869193745848291,0.1131040449708138,-0.1578966556321208,0.0403914452665612,-0.3595251467072375,-0.2943799742045343,0.4116071513075081,0.0218079830232533
2000-09-30 00:00:00+00:00,-0.0084667988471029,-0.004046442466307,0.0219298245614034,0.8618527498297954,-0.0942184154175589,-0.1975308641975308,0.0481136852841419,-0.0468272272799465,0.3750003271264845,-0.388145331669253,0.2587076167061497,0.0841828699201756,0.0295854879754247,-0.128100231382841,-0.2699548955494398,0.0136400285555953,-0.2284961977152175,0.1151180006038563,-0.1306249356934963,0.3344709022656702,-0.0338789464831208,0.0953224312707543
2000-12-31 00:00:00+00:00,-0.0541650715623427,-0.1548809749006879,0.0150214592274677,0.6003375410707883,-0.4278959810874704,0.0119658119658119,0.0831298509088818,-0.184021375488981,0.1155297653487941,-0.7281249951973099,0.4901350412725809,0.2409729960219278,0.2528735953008274,0.2120613432885179,-0.1610394617428222,-0.0727655607061138,-0.1463472612734547,-0.0617138152209623,0.1033300336937954,-0.1209189708268273,0.0301769996877081,0.4778364420313239
2001-03-31 00:00:00+00:00,0.0751353605763112,0.3934928125949819,0.2029598308668077,0.1375124051078962,-0.6611570247933884,0.1942567567567568,0.0128236130658248,0.0709741544970252,-0.2631576079616171,-0.8706896648171342,-0.0980421866359045,0.0122706040037421,-0.0304031848146349,0.1941278959386634,0.2863275393701954,0.2135035617589784,0.334808027812852,0.0209514719503316,0.2151901170331966,-0.137482908980716,-0.1167388857246115,0.178211518364217
2001-06-30 00:00:00+00:00,-0.037734458217569,-0.1918627787817467,-0.3708260105448154,-0.3525147615227747,-0.4786585365853658,0.0410183875530409,-0.125455803711046,0.058235351854323,-0.0863937872559421,1.177777924506887,0.0160813581366372,0.0756198001975401,0.0337095236235216,-0.0142591566598588,0.0449374399129651,0.0341710270698927,-0.0054207731625658,0.0611664907739593,0.1090828061140358,-0.079992086555516,0.151823185694178,-0.1293636661564406
2001-09-30 00:00:00+00:00,0.1528901191636473,0.0580684133624427,0.5119553890974162,0.671054373281136,2.3235088147615133,0.0108695652173913,-0.0650815170309221,0.0473571494198181,0.2348180835310769,2.235918172929671,0.0355346451878593,0.158863847005503,0.2508531339904478,0.0461819324570509,0.2275799715654256,-0.1173576017446389,0.1422537359698974,0.0769846550309987,-0.2856697886697129,0.126687323568065,-0.1680460524022747,0.0007527483133129
2001-12-31 00:00:00+00:00,-0.170906831279072,-0.0151224675462939,-0.3284067962272951,-0.1917809362943421,-0.5912162085969228,-0.1649461971816196,0.1543004737555904,-0.2632738107468498,-0.2983606741896644,-0.6387487390716582,-0.165227244166395,-0.0608524721687842,0.0852652694745275,-4.584108163896428e-05,-0.159636244424058,-0.0016863370054772,-0.15097115956438,0.0745195907724072,0.1107567606460151,0.0650034785263757,-0.1803629928322936,-0.160297451217145
2002-03-31 00:00:00+00:00,0.2643245352107048,0.1763336531854411,0.2288732799337263,0.1772878268238891,1.9325069207065808,0.5158382136175352,-0.1351545865702115,0.4156894119758614,0.3574764430365234,0.6340782809910142,0.0781224835126024,-0.0064943911587301,0.0863207571575925,-0.0108812375725343,0.2650573481819704,0.2220723843086953,0.1429855914100437,0.0702333439374325,0.0999905183686591,0.0650428848616295,-0.0304348702952613,0.070304934729608
2002-06-30 00:00:00+00:00,0.0654059615148501,0.051109759925807,-0.0909742445768825,0.1919093578073853,0.0765617233758688,-0.0832484110612998,-0.073333084229579,0.0461475965895989,0.2220314041381734,-0.0991452032482057,0.0804622346958765,0.0839343275209403,0.0222473379305288,0.0673653815476056,0.221188123071204,0.0764118495735215,0.1653735631740263,0.1487748420377208,0.1649815066594251,0.1051894600703156,-0.0774821848914848,0.1978399383974365
2002-09-30 00:00:00+00:00,-0.0592100321552608,0.0643829195916454,-0.4535066846259052,-0.0264524032740562,-0.6082024645573931,-0.0168643414168249,-0.1748606565807922,-0.5658591323761135,-0.0856340979118455,-0.5123340117853934,-0.1294718105653064,-0.0195753370323172,0.1691015919108935,0.0161978658007397,0.0265489653278674,0.0164111398353461,0.018103855992998,0.0968546365786708,0.1621323265551011,-0.0126605900665599,-0.7549040833638696,0.0449106048869016
2002-12-31 00:00:00+00:00,-0.0922259024321624,-0.0135121800624846,0.008651758222725,-0.2260546299125235,-0.1146993079595064,-0.2863336257335382,-0.297147791523157,0.3962978260558143,0.1823783507898384,-0.4007781977553435,-0.2643145850303927,-0.0361874425952132,0.0389050394293923,-0.0477631224789039,-0.3792248709153912,-0.1692733745544387,-0.2629388576138805,-0.0093628760725197,-0.2129836894151141,-0.0216906056499549,-0.5939664713984334,-0.1028203704265634
2003-03-31 00:00:00+00:00,0.114197990854109,0.0093459325648805,0.3645461375916881,-0.054184076238223,0.5194968822046648,0.2393026257933179,0.412580631452514,0.1781635646354107,-0.1050026087042537,0.0844156971452789,0.2510776959948928,0.1351966123961032,-0.1160783108713054,0.0590477735614927,0.0681936669880387,0.2033007869821292,0.119908145296242,0.0641077837064332,-0.0311845952854918,0.0221437632992402,0.2368180088425522,0.0208080841174087
2003-06-30 00:00:00+00:00,-0.1312969872595663,-0.1636859112352509,-0.6390780612146004,0.0305086547615536,0.0223510314129899,-0.0807757299389355,-0.2516282811724417,-0.1762595338890289,-0.188064044337302,-0.0119761437662575,-0.0297169665451386,-0.1584135517383536,0.0773426304358884,-0.1509814982830186,-0.0909602232773041,-0.0701269942591618,-0.0508226945420391,0.1093687467712944,-0.3092502046750401,0.112929097119369,0.7778555614802021,-0.0403276451514678
2003-09-30 00:00:00+00:00,0.1244778166188742,0.1737057126360306,1.269956552452054,0.0333880674487441,0.3425100738120732,0.4477161391231468,0.2424950939207535,0.3256705922151111,0.211545533658924,1.2000001164288476,0.1275744497335076,-0.0071603553699863,0.1241106066354191,0.1035433558005927,0.2865759733923252,0.0150769365093257,0.1133787498341944,0.076509302220731,0.3788701370712606,-0.0689673707746736,0.5198066487163184,0.0929212875002765
2003-12-31 00:00:00+00:00,0.0331598877542027,0.2140216838130755,0.1246802919731173,-0.0221234583214799,0.1917973654890687,-0.0163356899455049,-0.1147343760426204,0.02993142219295,0.094998350232321,0.3356289807969148,-0.0271018037177166,-0.0125580131285912,0.0609284580115607,0.0616590486465258,-0.045454258588062,0.1076618105960578,0.1280113249596124,0.1534644817803188,0.3262931879126123,0.0707444620391386,0.2914145930332301,0.0377496122308593
2004-03-31 00:00:00+00:00,0.225127142232151,0.1583611695264015,-0.1444002239806311,0.1759439312846549,0.3183197841761687,0.0963855152300954,0.1828180903478597,0.176436213329596,0.0059458906594032,-0.3544173123744762,0.1359069898621021,0.0743467770765762,0.0814009946879286,0.0488442236433477,0.2088832248797749,0.1669723655348876,0.0865603728992152,0.0451093676288758,-0.0788397177444465,0.041998717348437,0.006145978926465,0.0783220824137682
2004-06-30 00:00:00+00:00,-0.0425269916840521,0.0798594273610504,-0.1009967068770816,0.1442360383662282,0.3397313838008766,-0.1309770769197999,-0.0392597493105574,-0.0763924395272112,0.2407310309445256,0.4376995494575773,-0.0057413674458549,0.0639640373855785,0.1689323442379124,-0.0630942725242686,0.0864630861467345,0.1070842913788483,0.027307572161707,0.2254916758911167,0.3882588993574447,0.0374604356836607,0.0203619384828814,0.0475754744170837
2004-09-30 00:00:00+00:00,0.2033515320137529,-0.0147006002795823,-0.2490761235823786,0.0359440966790247,-0.2733524498115933,-0.0393027891160143,-0.0076285959252098,-0.071199494459927,0.0086617481480342,-0.0388888410596285,0.0264796908143221,-0.0156510809299927,-0.0661407379080345,0.0391488935148058,0.2347582196298721,0.0833036789213648,-0.0409505051965796,-0.1015853969128766,0.1551996686077239,0.0862974945470391,0.2103938758901968,-0.0432207500430181
2004-12-31 00:00:00+00:00,0.0034184999028554,-0.0394072019673139,-0.1358267849573268,0.0333488648792006,0.2472396845233404,-0.4108858375533393,0.1093593993908712,-0.003608164573862,0.0702016499459599,-0.1198458253242231,0.05458074593752,0.0578352982015579,0.1304149090150188,0.1076192444080816,0.248497979349346,0.0696352653617662,0.0727388575736349,0.0796315906046736,-0.2163918525036906,0.0270030390813649,0.0297370188766552,0.2209386045893571
2005-03-31 00:00:00+00:00,-0.0238950510287262,0.1283011179804762,0.0296127832334056,0.0783130161319489,0.4875118711802146,0.1721014778612217,-0.012693255423931,0.1494998181727926,0.4377132223715496,0.0389666361094478,0.0647205609897489,0.0267728502710409,0.1420492135455289,0.0476611469090761,0.0872798651278918,0.0095647656564454,0.0137562521701659,0.1653967547211263,0.0974643556384529,0.0794332902874757,0.248436571972394,0.0721122087628882
2005-06-30 00:00:00+00:00,-0.0284687690363493,-0.08770295910668,-0.4480088725470182,0.1103268549587466,0.0686503633286375,-0.0674909570448575,-0.0596115856214495,0.0374750868358952,-0.0179992124125939,0.0564686266338052,-0.0254074621920594,0.0751199701278364,-0.052013489663076,-0.0639501448374985,0.1623994383265716,-0.0057767010848813,0.0281903425352929,-0.0397342803887662,-0.080031803669491,0.0823173118260334,0.2305605237926489,0.1242403557178517
2005-09-30 00:00:00+00:00,-0.0989083838012342,0.0026417538227103,0.7274549661206706,0.0130687051004174,-0.0863166320197866,-0.0801105377005363,0.0296053969779148,-0.0775365690554049,0.1307187622124042,-0.0725966741093356,0.066712887019293,0.0467544855492334,0.1267750558163871,0.0459176149642706,-0.2008474145246642,0.0845889602646248,-0.0596801568002658,0.2397079365685024,0.0791187468332239,-0.1094021960154963,0.0079461048521558,0.0773049190760908
2005-12-31 00:00:00+00:00,0.0268118536331642,-0.0630774527721352,0.1252900160144268,-0.0507691208635694,-0.0359163639639804,0.1411411672859344,0.0193424306604399,0.0285812307015675,0.0769040489902823,-0.1569892501549048,0.0084988051123735,-0.0012432711718266,0.1344816254076903,-0.0149096605854717,0.2713220556891109,-0.0709590049511905,0.0739023901759654,0.0245522827066324,0.0264780811424618,-0.0157994530451625,0.3303477469769535,0.0552640201340517
2006-03-31 00:00:00+00:00,0.0970374551431363,0.1098115277121631,0.6391752506369217,0.0218999127868719,0.3951230444401457,0.0768420570775081,0.050043853815074,0.0449320809243061,-0.1381565596704482,0.1571428347396393,-0.039970965338292,-0.0485217391304347,0.2280153454040188,0.0905465865673498,0.1949678044360363,0.0417062241827137,-0.0137519130066363,0.0293808721618931,-0.0811768787872029,0.052578586468972,-0.0559754779556195,-0.2044098775532523
2006-06-30 00:00:00+00:00,0.0803748223814024,0.1824625463093507,0.0037736113871835,0.0011471271639091,0.1189512601588924,0.079667699953724,0.1102708649242125,-0.0377683934833877,0.1624696077685123,0.0899470128623998,-0.0689215269440252,-0.0550633566688903,0.1497563884680888,-0.0582465550234736,0.5652109164622863,0.106760667983508,0.1025910136798766,0.1876914365290052,-0.1735997415191397,0.0699033384746328,-0.1015635046436863,0.2221992207321788
