Date,CMI,JBHT,BDX,BIO,MSFT,SWKS,OMC,T,TJX,LEG,SRE,PEG,SPGI,SCHW,EMN,PPG,FRT,MAA,CPB,MNST,OKE,CVX
2000-03-31 00:00:00+00:00,0.1958928262045545,0.0386476460818339,-0.03333288621354,-0.0904522613065326,0.2508387724524661,0.0403724400058038,0.0889227936703733,-0.0983210486578,-0.1492144417420864,-0.0351910310463173,-0.0278214282323226,0.0028751390788388,0.0388890490243996,-0.0133334728983988,0.2082711186398711,0.0378375882745605,0.0631947005345261,0.011235593817831,-0.1617444786611486,0.0,-0.089449553971743,-0.0959468897910346
2000-06-30 00:00:00+00:00,-0.2058005132475606,0.0833602632820365,0.0342734826921562,0.1823204419889503,-0.2203752144819758,0.4706469655065648,-0.0165792943649769,-0.0409782650362249,0.1747000755715095,0.0245177267164442,-0.0260409407914575,-0.1108201869423725,-0.2263237315010838,0.5393836100260399,0.0463926064287782,-0.1099249924929934,0.0403914452665612,0.0312816250790346,-0.1709750579868384,0.0289835734623205,0.0218079830232533,0.1132232198724809
2000-09-30 00:00:00+00:00,-0.2328788797218212,-0.0129309521442114,0.0496264774834314,-0.0934579439252336,-0.1196693841957949,-0.055480243171565,-0.0468272272799465,0.0481136852841419,-0.2187540435113365,-0.1810430143375038,0.0743088506528408,0.2161367084998704,0.2168517332457642,-0.1451714373443416,0.0369108267538242,-0.1269195694611939,0.1151180006038563,0.1006417276074869,-0.0441563842582695,-0.0140836341501371,0.0953224312707543,-0.0626725223480734
2000-12-31 00:00:00+00:00,0.1063658470436479,-0.1441047836299851,-0.0566766959897301,-0.0762886755245247,-0.2609380058127332,-0.2636102653218748,-0.184021375488981,0.0831298509088818,0.2183652728092755,-0.060548504521698,0.1921022547511108,0.2983870778223751,0.1985214405956659,0.0793080107344064,-0.239365218799782,-0.1332788754697139,-0.0617138152209623,0.0009276071889952,-0.1154842736430356,0.2285783136981687,0.4778364420313239,0.0168260948421086
2001-03-31 00:00:00+00:00,0.226377598717703,0.2653055643675777,0.290754468307163,0.4330356705705722,-0.2663847752474088,0.0019455701680277,0.0709741544970252,0.0128236130658248,0.2177499863499494,0.1174867858695216,0.0962211721958239,0.039110439878915,-0.1239802907743468,-0.2551256494653776,0.2916676301856309,0.16241456699035,0.0209514719503316,-0.0247187635238267,0.3714549792617192,-0.2906947383717081,0.178211518364217,-0.0009437932045175
2001-06-30 00:00:00+00:00,-0.0062493691434039,-0.0322579462688054,0.0309619101567817,0.0903427309573512,0.2867434571731382,-0.5300970034593802,0.058235351854323,-0.125455803711046,0.1487660657684331,0.1058589933126952,0.0468801485392034,-0.0454357835548945,0.0433015772588862,-0.4242134219396032,0.0635974041301217,0.0519664625484745,0.0611664907739593,0.0256259330692365,-0.149022044675081,-0.1229541812006514,-0.1293636661564406,0.0185497061826562
2001-09-30 00:00:00+00:00,0.0860609815263653,0.267333660667177,0.0274683340614703,0.3685714721679687,0.2649493445092143,0.9173548365960228,0.0473571494198181,-0.0650815170309221,0.033563932058277,0.1320964635505475,0.1959126188193769,0.1400389035046441,0.1292867957950467,0.0672339498041159,-0.0550032173389032,0.1270026638771104,0.0769846550309987,0.1687836431135949,-0.0580776280751957,0.0646550889717776,0.0007527483133129,0.0467309003801932
2001-12-31 00:00:00+00:00,-0.1942069311203798,-0.3114151645315048,0.0215445582072169,-0.0292275883357232,-0.2664303150288024,-0.3989654431585117,-0.2632738107468498,0.1543004737555904,0.02073712559403,-0.1102265627617786,-0.0888055382273258,-0.1266284250218045,-0.1389859540938677,-0.3201265122291116,-0.2153200651089797,-0.1343409070372443,0.0745195907724072,0.0266494836498192,0.0280884463863118,0.0168540680334872,-0.160297451217145,-0.0666144074513032
2002-03-31 00:00:00+00:00,0.2240332625127676,0.7211613038693039,-0.0901718135988518,0.329032241657216,0.2944587906728717,0.2673549823445882,0.4156894119758614,-0.1351545865702115,0.1980552655896301,0.1582509699189564,0.0047988870865944,0.0179714344359527,0.050218724709419,0.4325655885633945,0.1105672727272726,0.1368550022985459,0.0702333439374325,0.0409910183556985,0.0777047554587742,0.132597831847024,0.070304934729608,0.0774198220036304
2002-06-30 00:00:00+00:00,0.2143526255984023,0.2445626292723175,0.1135169943689335,0.18349515036543,-0.0993444141855334,-0.3078317074513431,0.0461475965895989,-0.073333084229579,-0.0029133886384959,0.110372643487163,0.0259622427157473,0.0660507425458998,0.1537582665941517,-0.163838937116756,0.2427184360054048,0.0703304451929711,0.1487748420377208,0.008896209106233,-0.1072029145078904,0.0365973936050925,0.1978399383974365,0.0110481130828163
2002-09-30 00:00:00+00:00,-0.3041694474325445,0.0467187693792616,-0.083872549174841,0.1812961751009689,-0.1278566351520651,-0.6141266394810122,-0.5658591323761135,-0.1748606565807922,-0.0292822275476178,-0.0559215589250907,-0.1109560206723674,-0.048898254543214,-0.1376969521597543,-0.1529753908597456,-0.0112973568600254,0.1287785182478396,0.0968546365786708,0.0566120778755572,0.0323034410480969,-0.0164667239878875,0.0449106048869016,-0.0045110620631095
2002-12-31 00:00:00+00:00,-0.2364644515194189,-0.2037477029669012,-0.1312935916898174,-0.074074090426514,-0.1221038789450799,-0.1457629433461573,0.3962978260558143,-0.297147791523157,-0.0835687759674549,-0.1218768467873102,-0.069621694816284,-0.2575123809642694,0.0770015052377905,-0.1824770809063709,-0.1292185262578498,-0.2169155644644737,-0.0093628760725197,-0.0376919274829433,-0.1548986161170553,-0.0191539907241626,-0.1028203704265634,-0.1786899974929864
2003-03-31 00:00:00+00:00,0.193640309472173,0.2618747067962688,0.081790402123101,-0.0447500228881836,0.1620155497810123,0.8353168014942449,0.1781635646354107,0.412580631452514,0.1462527308369352,0.1463173146663927,0.2107172808254913,0.0793200061538823,-0.0096272743727877,0.2798463438253884,-0.0578749600760012,0.0983290997999284,0.0641077837064332,0.0059070236991278,0.0668815405833982,0.0365973936050925,0.0208080841174087,-0.0494870680411797
2003-06-30 00:00:00+00:00,-0.1491191507313898,-0.0783319249834104,0.1117225882288237,-0.0434441216222557,-0.0905327540628895,-0.3405403479391774,-0.1762595338890289,-0.2516282811724417,-0.1409048228953245,-0.1950979477307229,0.0401286679946621,0.1472843171832609,-0.0860733612795554,-0.3354099896877017,-0.2190074184044903,-0.0964157677003343,0.1093687467712944,-0.0042383857083843,-0.1116624782513306,-0.0023491434550222,-0.0403276451514678,-0.0237655395635058
2003-09-30 00:00:00+00:00,0.4614825485956093,0.4025012316103331,0.1266455340660972,0.5471956338571036,0.0739221809597201,0.1196720095854686,0.3256705922151111,0.2424950939207535,0.0876017196214529,0.1285382564170154,0.1458221846283094,0.1568414362662133,0.1005158012210125,0.3651579783720011,0.0983421000905779,0.0835986649249982,0.076509302220731,0.165605715403772,0.1527053755545073,0.0070641091181848,0.0929212875002765,0.1178134655657843
2003-12-31 00:00:00+00:00,0.2894483399896732,0.39559353624914,-0.0575091810211675,-0.0981432239069475,0.0906311035185036,0.3923865717974333,0.02993142219295,-0.1147343760426204,0.0737645939419866,0.0603297013061427,0.0640637308813214,0.0025027709358047,0.0198306033299147,0.1950798632097254,0.0788670889460465,0.0743268126611664,0.1534644817803188,0.1458593696157846,0.1031038606920455,0.4262460132091643,0.0377496122308593,0.0194091602520982
2004-03-31 00:00:00+00:00,0.0762690464871918,0.0304510243984665,0.1152820821137474,0.1452941146551394,-0.0321181354219767,-0.0536274988067202,0.176436213329596,0.1828180903478597,0.0828378527367759,-0.0071581388130429,0.0133607728333846,0.053440239985903,0.1101341071155508,-0.0571463611835351,0.1951465527281894,0.2108422999159749,0.0451093676288758,0.1217919136483283,0.0032089059994766,0.3595952271559213,0.0783220824137682,0.1859125070768825
2004-06-30 00:00:00+00:00,0.2157318832364474,0.0339292710278824,0.2169974983410079,-0.0376647965876844,-0.0863387580772431,0.2855552730407438,-0.0763924395272112,-0.0392597493105574,0.1423923311542028,0.1228842455598675,0.0680540107135174,0.0954477438851653,0.110238991200313,0.0138969729378886,0.0915954329238728,-0.0634487704330929,0.2254916758911167,0.1185132483074298,0.0093589651754273,0.8429913446280968,0.0475754744170837,0.0327245336699679
2004-09-30 00:00:00+00:00,0.0523662065128962,0.366848549535703,-0.0076923177831187,0.0345134757695122,0.1415472113077511,-0.2817632269525665,-0.071199494459927,-0.0076285959252098,-0.0171893878076347,0.1034880778127478,0.0783953481963108,-0.1654902158330762,-0.0036424788724399,-0.2047089265211655,0.0759513908880702,0.0430601160210384,-0.1015853969128766,0.0325970664734633,-0.0046374398162717,0.6068205728976008,-0.0432207500430181,0.0710776054275694
2004-12-31 00:00:00+00:00,0.226047726939389,-0.0167966853263229,0.0763609920140622,-0.0889080283401495,-0.0103622636845572,0.2021661871813684,-0.003608164573862,0.1093593993908712,-0.0704156004700486,0.0756407031216377,0.0725399462046456,0.1126357561093394,0.0401923083424997,-0.0158501520163579,0.0565510501087593,0.0211432651386498,0.0796315906046736,0.0697597130091005,0.0026228306643767,0.0195759297262709,0.2209386045893571,0.163367443794846
2005-03-31 00:00:00+00:00,0.0972930583919877,0.1605317922337636,0.063205664816025,0.0790864224785179,0.0549672389546118,-0.1001004659933818,0.1494998181727926,-0.012693255423931,0.1098717641906465,-0.0109942519770519,0.0012864473734346,0.2032367278757112,0.143351780391328,0.2673216262922069,0.2115960339141633,0.0910882398201633,0.1653967547211263,0.0447746227423468,0.1309645907857595,0.4695968080181778,0.0721122087628882,-0.048825611078342
2005-06-30 00:00:00+00:00,-0.1363690918992819,-0.0063448955834577,0.030799857720926,-0.14797969836333,-0.0951972823197939,-0.3047828284462801,0.0374750868358952,-0.0596115856214495,-0.02365487422305,0.0563162140310391,0.1109203621160714,0.0790757436727365,-0.0412419023834865,-0.1020431425908156,0.0394505160808753,0.0535851579504609,-0.0397342803887662,-0.1005172593139956,-0.0417367808157009,0.5996215410133512,0.1242403557178517,0.1732948727589691
2005-09-30 00:00:00+00:00,0.0609966148330962,-0.1023719918200338,-0.0835821118539108,0.2112502793868353,0.0277101654467346,0.1967999954903134,-0.0775365690554049,0.0296053969779148,0.0129818130918395,-0.0780671086011427,0.0520620938283602,0.1377425660520912,0.0292868826246599,0.0865243310201577,-0.0627756599123902,-0.0989541870330221,0.2397079365685024,0.2751461716205823,0.088984508568666,0.4441038243332318,0.0773049190760908,-0.0308187643444294
2005-12-31 00:00:00+00:00,0.1806729582313966,-0.0313598052423975,0.0067834581288126,-0.0720338983050847,0.035032107469922,-0.0588235517559327,0.0285812307015675,0.0193424306604399,-0.1608251730470745,-0.238143914803105,0.1428398261971881,0.0593725683129515,0.0797045548629626,0.2765647591132807,-0.140325930858861,-0.0700527198462473,0.0245522827066324,0.0494238152193529,-0.0325877129337693,0.1144092319666323,0.0552640201340517,0.1397128234704494
2006-03-31 00:00:00+00:00,0.0366553476342972,0.2073612379602183,0.1499904600966339,0.1954337342144692,0.0556348363066545,-0.2599429822008864,0.0449320809243061,0.050043853815074,0.1334386287447617,0.2035481131588592,-0.0222398389418221,0.0434887021028149,0.0932467024062573,0.0377271606413482,0.1253084197705014,0.0049471187431158,0.0293808721618931,0.0758375054276714,0.0240780233461492,0.7534368436365388,-0.2044098775532523,-0.0759859387209033
2006-06-30 00:00:00+00:00,0.1566199425397598,-0.0286931959679733,0.0303330735647404,-0.0455308764933273,0.0303053739556251,0.3819572049228703,-0.0377683934833877,0.1102708649242125,0.0560819496835158,0.0042725894945114,0.0143041964111771,-0.0319925580030364,0.1135323062434916,0.1657662191117035,-0.0059740336742699,0.1090101548406545,0.1876914365290052,0.0698660470043686,0.0883328102996323,0.5328029468675042,0.2221992207321788,-0.0046138981182576
2006-09-30 00:00:00+00:00,0.1636899342349471,0.1643406616992315,-0.0022626819363028,0.0493036941070836,-0.1367052180029755,-0.2388888397802613,0.0938882712309183,0.0535097202235701,-0.0699217575323271,0.0333158053726994,0.0014548382771482,0.0584602473821427,-0.1218919084020725,-0.0679143941442297,0.0663275564285426,0.0465301459306624,-0.0083105879891107,0.0891321437366217,0.1617502370352017,0.5594805013321875,0.0632641921488468,0.0848356651162594
2006-12-31 00:00:00+00:00,-0.0136274212932748,-0.2010032245205216,0.1391455463159356,0.0512585881605303,0.1586811688913907,-0.0766422029289082,0.0387772849091649,0.1724846814192087,0.2553959641599761,0.0179140677376234,0.1581225927466845,-0.0882831841548629,0.1559737551530302,0.0934032987576072,0.0035658098001698,0.0171197382170931,0.0392700391546434,0.08307662593876,-0.0351606529954741,-0.3637051443967137,0.1075846647162508,0.036106142925145
2007-03-31 00:00:00+00:00,-0.0112291420552588,0.1075510879487355,0.0083773478942159,0.1931504404477682,0.0951058135486251,0.4347823059638669,0.0900953232101984,0.0992051061177885,0.0147910273988904,-0.0483578114912847,0.1288271012810822,0.1078680830687792,0.1603174750472693,0.1207532588705229,0.1165037376580995,-0.0290126274931958,0.1575224582379397,-0.0630109405784197,0.08271214689922,0.0758009548357638,0.1352140241852097,0.108328544325037
2007-06-30 00:00:00+00:00,0.2352475458698257,0.2354844601694359,0.109710866294985,-0.1513014139712009,-0.0677768347604286,-0.2134986861992609,0.0095385657105127,0.1448871691532114,-0.0531005908812324,-0.0426744384252898,0.0966567540025522,0.2961402419911816,-0.0680173936385653,-0.0587827340936606,0.0711621919461693,0.1017457353077146,0.0968516060640263,0.014605015404707,-0.007216633955674,0.1627358393090496,0.0594510659570897,0.0619715621334642
2007-09-30 00:00:00+00:00,0.4496379283172302,0.1034280160483156,-0.0335791614787785,0.1010318597748312,0.0755711867804596,0.3327500156743399,0.0287440550793935,0.0734283670623596,0.0194980331509868,0.0014814289375453,-0.0190579943652311,0.0717038556997862,0.0938077857020267,0.1890519299250712,0.0544377589271996,0.097336145601347,-0.1270180224540337,-0.0380730176979577,0.0101435626253332,0.1270283137500063,0.1493787192369882,0.1461469705235401
2007-12-31 00:00:00+00:00,0.2646226316036035,-0.1203671992551238,0.106398162650215,0.2385786983496556,0.0045172444282575,0.1826545464429363,-0.0775125655462742,0.0207935760066069,0.064433848602402,-0.1164224760694653,-0.0190236595888315,-0.0116169068054722,-0.2319072956810135,0.0710658194124969,0.0272162979021273,0.0062178210164656,0.1474217734448948,-0.0535777442861558,-0.0417731567044197,0.2902137830882594,-0.0543966023675467,0.1169590821800823
2008-03-31 00:00:00+00:00,-0.06613883338643,-0.0187511872876787,0.0522010073004659,0.0505464204864147,0.1869818612811149,-0.0722226561318598,-0.03672619333972,-0.0181352605715232,-0.0365651157858384,-0.1199574205236005,0.0465170374517045,0.0792102189951695,-0.1749568253732606,0.0992186439565232,-0.1054293392592004,-0.1017128116466552,-0.0923501911070785,-0.1406123328440416,-0.0404676135208204,-0.2470795119848662,-0.0717846057484183,-0.0037219760496624
2008-06-30 00:00:00+00:00,-0.1978213167101842,0.2758327949847774,0.0086337462912622,-0.078823694974414,-0.1591532624608305,-0.0742513213677231,-0.0245723208839756,-0.024604791977881,0.217465699282763,-0.0433923260665716,-0.1100323393868989,-0.1316694269712919,-0.0899333194415503,-0.1883976157840282,0.0682439771148402,-0.0810132482954582,0.0046630071624089,0.2627471761280058,-0.0134360185190615,-0.0822138701720894,0.0287377759548699,-0.0652190764991433
2008-09-30 00:00:00+00:00,0.3189067553357774,0.0038659787648676,-0.0459367278961437,-0.1106525704987896,-0.0857995003398198,0.2160413561653522,-0.0215669448666994,-0.1449264505152649,-0.0589883819788892,0.0414104212385129,0.0701127546953046,0.1347507585954512,0.0532418796602698,0.0515564360006062,0.0715503800242842,-0.0727460002131058,-0.1395122530280571,-0.0037984345039266,-0.0066983429226009,-0.2909411263853816,0.0888808488604961,0.1499132196939936
2008-12-31 00:00:00+00:00,-0.3411789579690492,0.0093282046285396,-0.0302887290284508,0.2119658154690769,-0.010584244370674,-0.1202128206865837,-0.1413554004995636,-0.1425611692295698,-0.0375655440909035,0.3898676824387814,-0.1140946283918642,-0.2825030201800632,-0.2274878574160156,0.1701899885700604,-0.1958536619673921,0.0156530889109209,0.2238050189349238,-0.0719113799770752,0.1864658530749159,0.110675860086016,-0.296877652052394,-0.1640919202693428
