Date,EXPD,MTD,FFIV,T,DHI,ED,WRB,NUE,WY,CPB,CVX
2003-03-31 00:00:00+00:00,0.176490521185628,0.2182836737072979,0.5194968822046648,0.412580631452514,-0.0374439267734302,0.053166955793388,0.1478223141474295,0.0681936669880387,0.119908145296242,0.0668815405833982,-0.0494870680411797
2003-06-30 00:00:00+00:00,0.0592967331548157,-0.0866769279876321,0.0223510314129899,-0.2516282811724417,0.0540005869717508,-0.0873120670776673,0.0960528060322964,-0.0909602232773041,-0.0508226945420391,-0.1116624782513306,-0.0237655395635058
2003-09-30 00:00:00+00:00,-0.0320287318116081,0.2290409758870706,0.3425100738120732,0.2424950939207535,0.4568756736757913,0.1317001108305056,0.2252675753597661,0.2865759733923252,0.1133787498341944,0.1527053755545073,0.1178134655657843
2003-12-31 00:00:00+00:00,0.0267988245645471,-0.0081856218081185,0.1917973654890687,-0.1147343760426204,0.2343048333772937,-0.0360275600600775,-0.0019203566531174,-0.045454258588062,0.1280113249596124,0.1031038606920455,0.0194091602520982
2004-03-31 00:00:00+00:00,0.0574751712985817,0.1568088308723725,0.3183197841761687,0.1828180903478597,0.1845437550930937,0.0557462819854206,0.01004185962697,0.2088832248797749,0.0865603728992152,0.0032089059994766,0.1859125070768825
2004-06-30 00:00:00+00:00,0.0663975011419857,0.0565993129916071,0.3397313838008766,-0.0392597493105574,0.2805295040607374,0.0405265055707457,0.178356234037716,0.0864630861467345,0.027307572161707,0.0093589651754273,0.0327245336699679
2004-09-30 00:00:00+00:00,0.2247717256758818,0.1062345529660795,-0.2733524498115933,-0.0076285959252098,-0.2077490560349295,-0.0948206884168574,0.0208672792183919,0.2347582196298721,-0.0409505051965796,-0.0046374398162717,0.0710776054275694
2004-12-31 00:00:00+00:00,0.0928411385160208,-0.02177008467153,0.2472396845233404,0.1093593993908712,0.1814658952661667,0.0889132389144888,0.0075606439285187,0.248497979349346,0.0727388575736349,0.0026228306643767,0.163367443794846
2005-03-31 00:00:00+00:00,0.0374357361384825,0.0621879731676362,0.4875118711802146,-0.012693255423931,0.1980319881342862,0.0363994109417067,0.0955406922719528,0.0872798651278918,0.0137562521701659,0.1309645907857595,-0.048825611078342
2005-06-30 00:00:00+00:00,-0.0361048584602999,-0.0671627242152382,0.0686503633286375,-0.0596115856214495,0.0236129537197959,-0.0212083501898958,0.0514040296456241,0.1623994383265716,0.0281903425352929,-0.0417367808157009,0.1732948727589691
2005-09-30 00:00:00+00:00,-0.0472098612821098,-0.0216204616392308,-0.0863166320197866,0.0296053969779148,0.2485354716102945,0.1395489840101988,0.1011824705852935,-0.2008474145246642,-0.0596801568002658,0.088984508568666,-0.0308187643444294
2005-12-31 00:00:00+00:00,0.1403821442226802,0.1070585238881398,-0.0359163639639804,0.0193424306604399,-0.0114553191836896,0.0501974850230142,0.088211713547404,0.2713220556891109,0.0739023901759654,-0.0325877129337693,0.1397128234704494
2006-03-31 00:00:00+00:00,0.1800577190831489,0.0779069879193856,0.3951230444401457,0.050043853815074,0.000969286516377,-0.031991259352707,0.2432277203201571,0.1949678044360363,-0.0137519130066363,0.0240780233461492,-0.0759859387209033
2006-06-30 00:00:00+00:00,0.2895908859811817,0.0891766090330963,0.1189512601588924,0.1102708649242125,-0.0858503523074409,-0.0598036099058747,0.2275480175932664,0.5652109164622863,0.1025910136798766,0.0883328102996323,-0.0046138981182576
2006-09-30 00:00:00+00:00,0.3432281720482402,0.016837184091063,-0.2170957253982921,0.0535097202235701,-0.2894510756748102,0.0500315415173517,-0.1386838866320895,0.0476334690228552,-0.146005816175428,0.1617502370352017,0.0848356651162594
2006-12-31 00:00:00+00:00,-0.2429649680411795,0.0715909703140995,0.0012931774144273,0.1724846814192087,0.0326720228166166,0.0447201940721373,0.0474980208805559,-0.0964783383358416,0.0101763294450687,-0.0351606529954741,0.036106142925145
2007-03-31 00:00:00+00:00,-0.0505225285198828,0.1783062605993506,0.3601476048522667,0.0992051061177885,0.0714671303872889,0.0565921706782048,-0.0316429779152114,0.1034483782638322,0.1838352475533267,0.08271214689922,0.108328544325037
2007-06-30 00:00:00+00:00,-0.0143575762230243,0.1563384398682463,-0.1197775594796778,0.1448871691532114,-0.1633957951494462,0.0816101963510977,-0.0413241041185755,0.1995782466344504,0.042149120398963,-0.007216633955674,0.0619715621334642
2007-09-30 00:00:00+00:00,0.0188399333849271,0.0643762592657186,0.2451842165473561,0.0734283670623596,-0.0825255314831557,-0.1079856835589581,-0.0253986426376833,-0.068825993467727,0.0758255350059964,0.0101435626253332,0.1461469705235401
2007-12-31 00:00:00+00:00,0.1520438509586548,0.0814791094624811,-0.0547030399925669,0.0207935760066069,-0.3122777866630098,0.0427891751975637,-0.0680068963363127,-0.0084561797048963,-0.0632173054567142,-0.0417731567044197,0.1169590821800823
2008-03-31 00:00:00+00:00,-0.0947185732351557,0.0827779367900269,-0.2927467609283489,-0.0181352605715232,-0.0346517755735461,0.0370248715409771,-0.027473378976949,-0.0003701845894183,-0.0298791150212834,-0.0404676135208204,-0.0037219760496624
2008-06-30 00:00:00+00:00,0.093584719203678,-0.1169491595789635,-0.2932247319207749,-0.024604791977881,0.3428320074065067,-0.1428436318733493,-0.0122933350379323,0.2043827950916312,-0.0567919294776789,-0.0134360185190615,-0.0652190764991433
2008-09-30 00:00:00+00:00,-0.1030489198030147,-0.0250529930402871,0.572551085270373,-0.1449264505152649,-0.3430137623721572,-0.0339604284824873,-0.1519058741689115,0.0490468389440679,-0.2385657101964748,-0.0066983429226009,0.1499132196939936
2008-12-31 00:00:00+00:00,-0.1578450448937071,0.0188581458350314,-0.2281812217527199,-0.1425611692295698,0.1980964547264991,0.147235078951772,0.049687305297605,-0.4587870018018618,0.1961617127979702,0.1864658530749159,-0.1640919202693428
2009-03-31 00:00:00+00:00,-0.0334822139567817,-0.3102817204117529,0.0021579299480323,0.0693493742189894,-0.4443890106226315,-0.0918914216302162,0.206541720551215,0.2594005153533378,-0.4565058917200797,-0.230681771358214,-0.0610386596903944
2009-06-30 00:00:00+00:00,-0.1908217855361434,-0.2385726979944321,-0.0745047197844384,-0.1017365704449951,0.3865580351630355,0.0182597806554372,-0.2450180384413158,-0.1643102039614148,-0.1069934879447185,-0.0883998073853243,-0.0992059938148789
2009-09-30 00:00:00+00:00,0.2145707018608615,0.5185902226146248,0.6151698210402834,-0.0126356986593613,-0.0741453417098689,-0.0250588952042062,-0.0392532760233725,0.0944581248867866,0.0979149471838252,0.097724197222963,-0.0166412044158587
2009-12-31 00:00:00+00:00,-0.0008917088121678,0.1453711016585226,0.1106309494057491,0.0856502260124036,0.1824187692234444,0.094191857975723,0.1477683056650005,0.0420693692985938,0.1612367812822746,0.084178023929504,0.0447775016285254
2010-03-31 00:00:00+00:00,0.0498689819380768,0.1761300350542733,0.4002594192101034,0.0959450712970326,0.01733406851974,0.1290347114955541,-0.0273211607540219,0.0713965376559435,0.2427221995345854,0.0606420855610796,0.1590734215524172
2010-06-30 00:00:00+00:00,0.0447547126204563,0.0437334605573156,0.1511670973807135,-0.0682048664963269,0.1242927713982244,0.0032500151681909,0.0698091124503861,-0.0308622390410208,0.0310505306433717,0.05806309610766,-0.020693087837623
2010-09-30 00:00:00+00:00,-0.0527667661258051,-0.0078904655335223,0.1200514830664027,-0.0476618184274484,-0.2104620614734991,-0.0315475263991419,0.006056215544314,-0.1709865194254796,-0.2286163825845127,0.0083017699335721,-0.1118778301852168
2010-12-31 00:00:00+00:00,0.3359400319857653,0.1426090004677092,0.4840517698277391,0.2112411085809247,0.1289429354154243,0.1408491574323096,0.0297893354798224,0.0393605760302471,0.2429093115057172,0.0143339593901414,0.2257905607698314
2011-03-31 00:00:00+00:00,0.2046453831971899,0.2259380618163478,0.3005131246045054,0.0497329488151845,0.1177711573717399,0.0376558857885933,0.0293691331113346,0.1467229285621971,0.2318455985336835,-0.0232821377840909,0.1315042804656045
2011-06-30 00:00:00+00:00,-0.0821893669721457,0.1236050575572931,-0.3035063181472811,0.0519961090136462,-0.0456299733193832,0.0427602080439395,0.1906457720344774,0.0532807693849954,0.2802857523795605,-0.0423753089049038,0.1870207548598939
2011-09-30 00:00:00+00:00,0.0368123641242847,0.005924401947545,0.2094913062737176,0.054167330203775,-0.0018992747925283,0.0708338029518076,-0.0014848853532868,-0.0918664617181123,-0.1074358436779306,0.0521273131629449,-0.0316200977024063
2011-12-31 00:00:00+00:00,-0.2508108275398761,-0.2486864525496511,-0.3776069456883674,-0.0948182863196961,-0.2736631836872376,0.0565632248946796,-0.1228924852835913,-0.2482772628480597,-0.3099183761244397,-0.0494623698397678,-0.1295986017335176
2012-03-31 00:00:00+00:00,0.0583712813203591,0.171149747219129,0.5041885841596525,0.1009756377460873,0.5412826101881314,0.0847449795289509,0.1976479607745962,0.3228245220220309,0.2634583780995914,0.027723251552655,0.2376781393426388
2012-06-30 00:00:00+00:00,0.1272991988319369,0.208543860532725,0.2899754626463584,0.0554460664370202,0.1602352968019982,-0.0246455568666337,0.064044296518791,0.0823858500840648,0.168426019175405,0.0257735290050891,-0.011234271741268
2012-09-30 00:00:00+00:00,-0.1614444699125991,-0.1465494150051802,-0.2828186776684178,0.172672763241342,0.2351373354252373,0.0821677450112945,0.0837351607243661,-0.1204296646021702,0.0157913168061611,-0.0045080536455179,-0.013732713316768
2012-12-31 00:00:00+00:00,-0.068076336777649,0.0918692143674544,0.0681563122087356,0.0600824035665932,0.1206766277350968,-0.0425893900055001,-0.0458251320310405,0.0202603989738825,0.175475679941089,0.0585995224566426,0.1164618149095171
2013-03-31 00:00:00+00:00,0.1403327442162265,0.1530125306651701,-0.0341962149925287,-0.0585425672307721,-0.005329157731285,-0.038274853706585,0.0621631798231456,0.1800078273781911,0.1238309678985742,0.0503125544896001,-0.0503894487266847
2013-06-30 00:00:00+00:00,-0.1352078117811614,0.0693854628499235,-0.1305508542039389,0.0825099902693546,0.169691198339239,0.0844744106886237,0.1455460383965219,0.016165655895856,0.0810468048098267,0.2736642300859302,0.0919578955301851
2013-09-30 00:00:00+00:00,0.1014117624321575,-0.0260857438520838,-0.2081674700196311,-0.0372621037333162,-0.1174003692157398,-0.0431518712400011,-0.0538646513352704,-0.0205697109573028,-0.0973429359650898,-0.0131145470110211,0.0035978021043481
2013-12-31 00:00:00+00:00,0.1513189491340527,0.1768159691830058,0.2781209659617871,-0.0188113357445577,-0.0793348225739799,-0.0308037532600148,0.0277058596307566,0.1250189698536636,0.0450669990284389,-0.0813433593666973,0.0272269129101279
2014-03-31 00:00:00+00:00,-0.0161229250314467,-0.004123201274206,-0.0008992000669555,0.0444320588768807,0.1264188869859588,-0.0115498599104865,0.0048519093942684,0.0844804332086313,0.0811491378277551,0.052440925509984,0.0318362761589481
2014-06-30 00:00:00+00:00,-0.0864568356070105,-0.0134558854652657,0.2336596289242374,0.0218117047945602,0.0154152733839252,-0.0041381285026513,-0.0307708477026893,-0.0327680047448806,-0.0402729860366847,0.0428759174626085,-0.0328896588361588
2014-09-30 00:00:00+00:00,0.1286758759213742,0.0786050490275371,0.0230712994237394,0.0287690191327214,0.1361156495918458,0.0871253657687194,0.1210505757429767,-0.0220392565926487,0.0972688865650026,0.0409005352984521,0.1063383361908683
2014-12-31 00:00:00+00:00,-0.107567874946381,-0.020310557103408,0.043586766050766,0.0022912736898428,-0.1879145647539899,0.0085391194080111,0.0345309801961086,0.0821196212085602,-0.0122911868999556,-0.0771359994437461,-0.0910833153751774
2015-03-31 00:00:00+00:00,0.125690838140059,0.1992137108637865,0.1131704799519872,-0.0141845939007648,0.2313852798667401,0.1768076350802712,0.0830210223736171,-0.0652211001863171,0.1459864546298799,0.0499016024739948,-0.0342197418127673
2015-06-30 00:00:00+00:00,0.0774425775549807,0.0766351488503782,-0.1229187757798659,-0.0106103149775883,0.1346173453356844,-0.0690099871160796,-0.0067570003782769,-0.0475697982903103,-0.0824302081584396,0.0658091026024074,-0.0600505873552994
2015-09-30 00:00:00+00:00,-0.0251245488607551,0.0611215212434133,0.0520514802267126,0.1021670416335962,-0.0220028193311474,-0.0367481155407464,0.0926485932748293,-0.0316643810719886,-0.0173817693373332,0.0342507356058279,-0.0738860573978476
2015-12-31 00:00:00+00:00,0.0315334534401714,-0.1761653250202656,-0.0273573994435858,-0.0692742110597564,0.0756177726008291,0.1370943107268192,-0.0111262604406024,-0.146373101527201,-0.1466831766698176,0.0524715472967627,-0.1744500389423505
2016-03-31 00:00:00+00:00,-0.0664482079508049,0.1588725624005487,-0.1713259870598373,0.076050559766889,0.0298998458185448,-0.0083295580524682,-0.0106471354177037,0.061380523426525,0.1167398474308138,0.0391026331393047,0.1480106327705856
2016-06-30 00:00:00+00:00,0.1037055683273744,0.0624278793563231,0.0892396729458899,0.1581049194415216,0.0033951231120381,0.2067025454247177,0.0669915320229233,0.2112096744453426,0.0562625405344414,0.2689735732428324,0.0743453655001347
2016-09-30 00:00:00+00:00,0.025582844541619,0.0544727004603278,0.0752035866102467,0.1315377081951356,0.0505246051414378,0.055194582963195,0.0517854883012045,0.0601419145432791,-0.0233586674699965,0.0187321670836615,0.1166026696643538
2016-12-31 00:00:00+00:00,0.0350172164234789,0.1352449995992581,0.0956659701505979,-0.0481576449833333,-0.0532275157136946,-0.0699700493276995,-0.0245492237568825,-0.0154903962350677,0.0660494478963187,-0.1697954540865333,-0.0059579864212173
2017-03-31 00:00:00+00:00,0.0403511951958133,0.0083321894523389,0.1641743547938428,0.0722664788954914,-0.0805753898648753,0.0013008033096064,0.1737692051069657,0.2285220605284741,-0.0356861981842898,0.118086233991892,0.1618333660754964
2017-06-30 00:00:00+00:00,0.0551790611302531,0.1314549265096121,-0.0261049633952407,-0.0187795767828843,0.2148744753913023,0.0668902038475718,0.0467201791307769,0.0164468085934879,0.1206449839861685,-0.0563992888590921,-0.0765223835760836
2017-09-30 00:00:00+00:00,0.0252660488699991,0.2312972783942415,-0.0936747008484306,-0.0686772689394041,0.032867072633109,0.0442226748526084,0.0145455431936309,-0.015712038454645,0.0087667711387384,-0.0768881068940081,-0.0038837657675416
2017-12-31 00:00:00+00:00,0.0587821188953103,0.080557378334761,-0.0320005978876228,0.0440073042033919,0.1667515624611344,0.0151545018380947,-0.0363376728446624,-0.0413861066068192,0.0223002289783396,-0.0959175183932015,0.1158030590350649
2018-03-31 00:00:00+00:00,0.0839662005938737,-0.0152563894200479,0.0716133246276506,0.0018768894958427,0.2802974313848836,0.0385679422847702,0.049939972783209,0.1938188143263164,0.0440292500927705,0.0191082724637969,0.0966046852920985
2018-06-30 00:00:00+00:00,-0.0420132386841807,-0.1012936997015604,0.0613215022667783,-0.0732179254712558,-0.1690554692632598,-0.0692923238434384,0.0232462547671201,-0.0945581421743732,-0.0105076245101886,-0.1018618465193373,-0.1114803153180076
2018-09-30 00:00:00+00:00,0.185712937642603,0.0144309291655697,0.2399970677447476,-0.064963277233438,-0.0265185112041116,0.0260521773019306,0.0134860351183159,0.0564988345376333,0.0576552226325906,-0.0386123217986,0.1166558088369664
2018-12-31 00:00:00+00:00,-0.0058603634864036,0.0792046652759461,0.0939936356995505,0.0612363429112525,0.0309448453533407,-0.0239777243374522,0.1006556782080412,0.0292508048270732,-0.1132974733976243,-0.0905318982943766,0.0107249773146853
2019-03-31 00:00:00+00:00,-0.0716810290441102,-0.113585868133706,-0.1555951982779184,-0.1004880442406745,-0.1610989013533025,0.0007002082947289,-0.069498652986113,-0.1817863797282827,-0.3158114085793959,-0.1039586226581525,-0.1014409722042383
2019-06-30 00:00:00+00:00,0.1528748122180849,0.3375211637322568,0.0017992837703202,0.1054477508192868,0.1872227295588255,0.1327871228771817,0.1733339748573814,0.1516510969442341,0.2481871057804276,0.1855963171821997,0.1400847834584642
2019-09-30 00:00:00+00:00,-0.0137325382745149,0.1560779719621381,-0.0826779339975872,0.0685993039764023,0.0494009779489339,0.0450410604865632,0.1856264098106572,-0.0608450932612224,0.0101906279873815,0.0694526987875276,0.0090304257186251
2019-12-31 00:00:00+00:00,-0.0371101213621634,-0.184986911847274,-0.0843910370784878,0.1415609248294727,0.1967767306916343,0.0863433199204946,0.0722489413312945,-0.0874218570982707,0.0455510921997188,0.1769488452539251,-0.0611776042058118
2020-03-31 00:00:00+00:00,0.077908717479997,0.1699072578563669,0.0379000116111716,0.0578173570005233,0.0134196502528329,-0.0476307427443241,-0.0181233280639785,0.101263843984763,0.0910645070937223,0.0434772006665016,0.0570336541970919
2020-06-30 00:00:00+00:00,-0.1642627751509437,-0.1848557968046194,-0.2630718428175557,-0.2653306936513339,-0.3765521427192457,-0.1194605393971811,-0.27013017621297,-0.3407293419235861,-0.4448562642401252,-0.0448719470115492,-0.4287957264781989
2020-09-30 00:00:00+00:00,0.1716136971506676,0.2263653389058388,0.3237249890575231,0.0909233627520842,0.6542409423969253,-0.048086073764767,0.1374781161042688,0.1360675155121373,0.3771710160628965,0.080513988211148,0.2967667135769363
2020-12-31 00:00:00+00:00,0.1719384724056334,0.2064265329074066,-0.103706926785815,-0.0251225805167379,0.4432818830690479,0.092490297728734,0.0679683264411856,0.1254536712149954,0.2968469586156963,-0.0090608157025009,-0.1847157166610125
2021-03-31 00:00:00+00:00,0.0399008636225961,0.195639203590898,0.428861676603312,0.0586527905202058,-0.1290301834778618,-0.0976765423437995,0.0702500243102144,0.1747291031985793,0.1463775971008043,0.0074645130585018,0.2206257790530972
2021-06-30 00:00:00+00:00,0.1782040333005514,0.0123355296883325,0.2005117616321254,0.0593714896360697,0.3553925550757602,0.0629659550184904,0.179752109002685,0.5290978447257193,0.1285501644071387,0.0376860685344775,0.2660229281653843
2021-09-30 00:00:00+00:00,0.1757359212830895,0.1752398112173523,-0.1064847504265356,-0.0228844610010684,0.0213424903391619,-0.0138490072704084,0.0016414752992122,0.2151143357015819,-0.0639179559190774,-0.0782422729272962,0.0166439998271998
2021-12-31 00:00:00+00:00,-0.0873663896039566,0.0063281444928977,0.0676456246436676,-0.0442419048493797,-0.095709235669708,-0.0030848213679387,-0.0185136177452206,0.0143380952037999,0.046845606000311,-0.0842058276370181,-0.0044570756546795
2022-03-31 00:00:00+00:00,0.1311223444758373,0.2050479478192821,0.2053726636660264,-0.0394821568171661,0.2595937781037039,0.2007806997747343,0.1080206660508567,0.1626633869577707,0.1554880632211186,0.0624511912002203,0.1563151142326102
2022-06-30 00:00:00+00:00,-0.2352625966178232,-0.1810479581104209,-0.138331624432769,-0.031480879988715,-0.274343236020793,0.1398255755446644,0.2443129204919971,0.3248188611546585,-0.0247822784018718,0.0386600261703968,0.3914486229043354
2022-09-30 00:00:00+00:00,-0.0184517374505237,-0.152942140774179,-0.2669120921728035,0.1935458063211823,-0.0770233059574694,0.0202377153196364,0.0399170549568852,-0.2889488158817351,-0.1020847172149994,0.0853071433501226,-0.1005037644838167
2022-12-31 00:00:00+00:00,-0.0683540265972408,-0.0245212297913136,-0.0168253677622995,-0.2439336052494947,0.012345034018929,-0.0913616834486549,-0.041332309034867,0.0873454593089759,-0.1310893020302854,-0.0082746828872892,0.0450389477963488
2023-03-31 00:00:00+00:00,0.1616219414179569,0.289854956952378,-0.0392013041832017,0.1995501853805057,0.2856146317221073,0.1021496601637437,0.0947564461755112,0.1507039093465472,0.0565460363512544,0.1868402974791019,0.1555783019230094
2023-06-30 00:00:00+00:00,0.0318155405788325,0.0469809585943596,-0.0012427195511588,0.0496259819071038,0.0847731919941463,0.0017469210315619,-0.1269001731478302,0.1824905571203696,0.0044301118428118,-0.0121796719373973,-0.0145847606929626
2023-09-30 00:00:00+00:00,0.1302059533157378,-0.1427003542595124,0.0100227895665616,-0.1568531516785799,0.2275552833097391,-0.034545140567914,-0.0484963081524207,0.0756613088302367,0.1254611389064508,-0.1509498484355115,-0.0659048142594382
2023-12-31 00:00:00+00:00,-0.057194566357907,-0.1713308458579273,0.1084041344511137,-0.0737245355397884,-0.1146210538238916,-0.0953879390991568,0.0642571761333716,-0.0623233631846293,-0.1009813631245006,-0.1439098711385251,0.06952819126198
