Date,MMM,A,SNPS,OMC,ROST,EIX,GS,NUE,PSA,GIS,WMB
2004-09-30 00:00:00+00:00,0.0925787570985814,-0.0948162818448081,-0.0393027891160143,-0.071199494459927,-0.1200678381892622,0.0554441652116879,-0.1143351374332312,0.2347582196298721,-0.0539559088170358,0.0183431733516605,0.2103938758901968
2004-12-31 00:00:00+00:00,-0.09202293117834,-0.1972766330388458,-0.4108858375533393,-0.003608164573862,-0.1193927777408014,0.0561479341477673,0.0057492063579926,0.248497979349346,0.0986459910094439,-0.0398736662501473,0.0297370188766552
2005-03-31 00:00:00+00:00,0.0385787722381107,0.038712218230136,0.1721014778612217,0.1494998181727926,0.1814523522421194,0.1966238767526384,0.1204728060148891,0.0872798651278918,0.1053005955799184,0.0869416824920428,0.248436571972394
2005-06-30 00:00:00+00:00,0.0381970579074417,-0.0757953325827998,-0.0674909570448575,0.0374750868358952,0.0155799141352379,0.1116868058889459,0.0439729013636751,0.1623994383265716,0.0257066050826364,0.0011255613466649,0.2305605237926489
2005-09-30 00:00:00+00:00,-0.1376843416444396,0.0602628372214981,-0.0801105377005363,-0.0775365690554049,0.0227555093965308,0.1730954006810698,-0.0580522767383899,-0.2008474145246642,0.1370134881522338,-0.0368611936375519,0.0079461048521558
2005-12-31 00:00:00+00:00,-0.0005806683738398,0.4098288603440834,0.1411411672859344,0.0285812307015675,-0.1614343028520514,0.2038331187394588,0.1871445112344789,0.2713220556891109,0.0627732201304416,0.0338913320815519,0.3303477469769535
2006-03-31 00:00:00+00:00,0.096533954613551,0.015459523148436,0.0768420570775081,0.0449320809243061,0.2287887827645378,-0.0790956070332172,0.0615406378693894,0.1949678044360363,0.0512448642803047,0.037467478923679,-0.0559754779556195
2006-06-30 00:00:00+00:00,-0.0352721957119411,0.1373132667223462,0.079667699953724,-0.0377683934833877,-0.0191966424970511,-0.0756205145036884,0.2292688251760846,0.5652109164622863,0.1347678292002434,0.0336925136506425,-0.1015635046436863
2006-09-30 00:00:00+00:00,0.0753212738208037,-0.1637794333963139,-0.1299230791945997,0.0938882712309183,-0.0353424622959849,-0.0452499236816409,-0.0338529680741631,0.0476334690228552,-0.01323012443342,0.0259287441736788,0.1139023925230788
2006-12-31 00:00:00+00:00,-0.0869337924979795,0.0144380111538726,0.0145681944146041,0.0387772849091649,-0.0690531997964175,0.0854095909637089,0.1223516638388511,-0.0964783383358416,0.1151175272206104,0.0950972897486872,0.0090996366770872
2007-03-31 00:00:00+00:00,0.0695048780889624,0.126343827687384,0.3584615267240083,0.0900953232101984,0.1864264281250818,0.0879377556122396,0.1781869315040598,0.1034483782638322,0.1627709112035824,0.0242932648072609,0.080187056670562
2007-06-30 00:00:00+00:00,-0.0191523221467917,-0.0099128089778414,-0.009060014088027,0.0095385657105127,0.1280662721921879,0.1268459549973779,0.0262749236825639,0.1995782466344504,-0.0263234358691716,0.015650398851587,0.1284244786323667
2007-09-30 00:00:00+00:00,0.1601064699862002,0.154299092482042,0.0239999680292037,0.0287440550793935,-0.1015744263014957,0.1328463622502067,0.0674948847092153,-0.068825993467727,-0.1709019261155141,0.0228112340902009,0.1129283934746507
2007-12-31 00:00:00+00:00,0.0824645636282077,-0.0558671645119093,0.0219494111238307,-0.0775125655462742,-0.1491616530350177,-0.0141500328428211,0.0191656147602694,-0.0084561797048963,0.0287814492629145,-0.0047539662960104,0.0830614818402442
2008-03-31 00:00:00+00:00,-0.1218191456826689,-0.0191845205253446,-0.0826355517712548,-0.03672619333972,-0.0391456893658183,-0.0517523993042956,-0.0675250318588939,-0.0003701845894183,-0.0791677479366586,-0.022391888105224,0.037057662062524
2008-06-30 00:00:00+00:00,-0.0106108973599629,-0.1490353513151765,-0.0789683181832837,-0.0245723208839756,0.2466443825894677,-0.0310885735040004,-0.1465737228688073,0.2043827950916312,0.2849267053048556,0.085624993907627,-0.0568010530022446
2008-09-30 00:00:00+00:00,-0.1363383966567316,0.1515052362959126,0.0267126610809811,-0.0215669448666994,0.1817324838175664,0.0137306413044764,-0.0068094493778702,0.0490468389440679,-0.1339728965587345,0.0062796152424895,0.1891004704264633
2008-12-31 00:00:00+00:00,-0.0274311550817243,-0.1658703024253502,-0.1661770498174972,-0.1413554004995636,-0.0011929085565948,-0.212231766252257,-0.2313830891667172,-0.4587870018018618,0.2227247775377265,0.1594311541036279,-0.4339505066455406
2009-03-31 00:00:00+00:00,-0.1145588362438031,-0.4526458780204673,-0.0473075236213167,-0.2436388350987877,-0.1529154884379818,-0.1715281304094061,-0.3529758642309503,0.2594005153533378,-0.223280684030259,-0.1341239652937709,-0.3177234264187233
2009-06-30 00:00:00+00:00,-0.1349780097185137,-0.0147782989346572,0.1119914895777958,-0.1523959043465306,0.1818299541444794,-0.1157427550511681,0.2781475622880605,-0.1643102039614148,-0.2682729606919217,-0.1521867022894705,-0.2352662465813673
2009-09-30 00:00:00+00:00,0.2096674960041584,0.2887506435670368,-0.0660332275547644,0.3609723852902016,0.0643819000403955,0.1132958792992007,0.3391863205530954,0.0944581248867866,0.2249501825717987,0.1550504191691126,0.3426194037932781
2009-12-31 00:00:00+00:00,0.2031569785264331,0.290494136168409,0.1169887718673254,0.1300320974051474,0.2126760959995273,0.0452725070444084,0.2175996854189648,0.0420693692985938,0.1032414117782181,0.0998999344241464,0.1051867492008766
2010-03-31 00:00:00+00:00,0.1517708788544423,0.176250041255487,0.0218579904187863,0.0949742358454335,-0.0813997332239023,0.0629978119037393,-0.0309520716445796,0.0713965376559435,0.1084728129798375,0.124857237557294,0.2867355776383433
2010-06-30 00:00:00+00:00,0.0166296550641127,0.103833581076788,0.0049019028692081,-0.0147066146270329,0.2556576548856162,-0.0042978691958042,-0.0143195616999048,-0.0308622390410208,0.1617253967887744,0.0138007290872121,0.0871516345139702
2010-09-30 00:00:00+00:00,-0.057317143551541,-0.1814761885271505,-0.0847006612875204,-0.1116443978760735,0.0279203100049125,-0.0782877442253884,-0.2276585807098115,-0.1709865194254796,-0.0380796172921968,0.0002642889391375,-0.2293789736169454
2010-12-31 00:00:00+00:00,0.1224753224833887,0.1927158137151807,0.2063953660298241,0.1618564788564203,0.008134631706546,0.1162013095483398,0.1291049102651089,0.0393605760302471,0.1209223201170672,0.0503842932590969,0.0896524308128412
2011-03-31 00:00:00+00:00,-0.0032602339911538,0.2416248668333658,0.0839357503858169,0.1709530463052513,0.1638709097998083,0.126145483430301,0.1742118668328922,0.1467229285621971,0.0651313288832424,-0.0319602584848125,0.2829869362344572
2011-06-30 00:00:00+00:00,0.0795031545881561,0.0778410345829907,0.0292701342062522,0.0685243837930065,0.123567296579818,-0.0335833404884827,-0.0721153536908095,0.0532807693849954,0.0799764060164536,0.032969111298404,0.2706611361831457
2011-09-30 00:00:00+00:00,0.0441292679519147,0.1519719283916507,-0.0665946845119793,-0.0031650322461457,0.1389767600445681,0.0578250138435156,-0.1449673820243576,-0.0918664617181123,0.0522412051407892,0.0343217146442842,-0.010307860021698
2011-12-31 00:00:00+00:00,-0.2613198919021405,-0.4346155695835828,-0.0948708431495952,-0.2576730939313408,-0.0570864348633787,-0.0371215996088095,-0.3388040190476556,-0.2482772628480597,-0.079358811184186,0.0247110127986813,-0.2346478147774943
2012-03-31 00:00:00+00:00,0.1853928924757686,0.2408169630357592,0.1499787200999525,0.2593544716937173,0.2409950322541216,0.1233450945437371,0.0627120097054556,0.3228245220220309,0.2874254707598671,0.0702247651701404,0.4200351456294873
2012-06-30 00:00:00+00:00,0.0759658041766704,0.2327617527976477,0.1459800136150348,0.1158822720094308,0.2410301301596069,0.0423985591068858,0.31373000711027,0.0823858500840648,0.0355652918478723,-0.0094540806752457,0.1682723364176992
2012-09-30 00:00:00+00:00,0.0074893846850692,-0.1305232953802204,-0.0472033940322003,-0.0089933848404524,0.0825265594685242,0.0959450504242702,-0.2186211430404173,-0.1204296646021702,0.053884232959088,-0.0085344868036945,-0.0553635270262802
2012-12-31 00:00:00+00:00,0.0515715100870479,0.0013102618422271,0.0984051471360611,0.0573237468747989,0.0484561718306242,-0.0058338549162846,0.2084178202489168,0.0202603989738825,-0.035352522168799,0.0341390120349831,0.2378985639834003
2013-03-31 00:00:00+00:00,0.0227081479650832,0.0803573051179642,-0.0027803569835537,0.0018067864503958,-0.1749984075468398,0.0086828523455722,0.1314247230190721,0.1800078273781911,0.0594988437952817,0.0423058916238878,-0.034366703847626
2013-06-30 00:00:00+00:00,0.121570392445675,-0.0198894680765556,0.0982032869739664,0.1522005473026644,0.1021342821372996,0.1045117601885776,0.1129900669420231,0.016165655895856,0.0518623097223498,0.1875427332553751,0.1262239611708833
2013-09-30 00:00:00+00:00,0.0405416941703264,0.0679638520370498,0.0152327476419091,0.0721117238735953,0.0960241096648752,-0.0605376832830231,0.0423823836289785,-0.0205697109573028,0.0040932699465516,0.0090917674182879,-0.1340112698538402
2013-12-31 00:00:00+00:00,0.100372543812361,0.1933890170280001,0.0514031227519493,0.0196102065527195,0.1303419943862276,-0.0145186420523865,0.0512060216607628,0.1250189698536636,0.0809048921465271,-0.0089203893457685,0.1416192925974817
2014-03-31 00:00:00+00:00,0.1604056961834206,0.0855376114102888,0.0681817654850345,0.1709609486475214,0.0095669903534296,-0.0060334815007204,0.1161687155925328,0.0844804332086313,-0.0764346168913554,0.0378134765598048,0.0529094783322312
2014-06-30 00:00:00+00:00,-0.0050885230668336,0.002668946880898,-0.0450272087400173,-0.0169390602474387,-0.015710419058203,0.2545896762783517,-0.0588496505378508,-0.0327680047448806,0.1474714430911714,0.0562296631547527,0.082323851412762
2014-09-30 00:00:00+00:00,0.0653107534587074,0.0384072511448976,0.0134715149823723,-0.0005723645778206,-0.0848527375236094,0.0223392150609429,0.0087942455023708,-0.0220392565926487,0.0236324051879572,0.0297726784930889,0.439850017068033
2014-12-31 00:00:00+00:00,-0.0314757998310419,-0.0329495792890067,0.0102249881595186,-0.0541619273549985,0.1303134047563219,-0.008491661567076,0.0866275220888534,0.0821196212085602,-0.0288496432588651,-0.0478911022984921,-0.05535343934712
2015-03-31 00:00:00+00:00,0.1850880377722368,0.0114186572231522,0.0905869932917506,0.1332445422342285,0.2526629127614217,0.1629672251685978,0.079307148656164,-0.0652211001863171,0.1381063752079754,0.0713787200724302,-0.1642794968405234
2015-06-30 00:00:00+00:00,-0.0032253152019628,0.0229770419183918,0.0747100077656972,0.0295568042459664,0.1122701563302326,-0.0329029222925862,-0.0081095678513071,-0.0475697982903103,0.0545168171973282,0.0717253568386959,0.1204370641656478
2015-09-30 00:00:00+00:00,-0.0362156612021908,-0.0490874775917579,0.0846287135032213,-0.0939322056652531,-0.0480893834335041,-0.0970260824447017,0.0955358694930583,-0.0316643810719886,-0.0365697267222745,0.0187938379618755,0.1632998269488887
2015-12-31 00:00:00+00:00,-0.0891108829697996,-0.1381065475927874,-0.0764331215027355,-0.0502051312078829,-0.0285631184703147,0.1099259560693926,-0.1586800698267335,-0.146373101527201,0.1534836719074823,-0.0117567281684314,-0.3127190468155141
2016-03-31 00:00:00+00:00,0.0496066723684405,0.2092849448831324,-0.0318966230229139,0.1238149719126329,0.1385020420532974,-0.0443552347247756,0.0098089880144056,0.061380523426525,0.1503003589296816,0.0344262738112801,-0.3106376597390732
2016-06-30 00:00:00+00:00,0.1493015601691723,-0.0064718333486323,0.0970614601085575,0.147696010788674,0.0811157645346796,0.2286251196202899,-0.0938554243939665,0.2112096744453426,0.1349836340083929,0.1393622466622688,-0.386681376436863
2016-09-30 00:00:00+00:00,0.0547894255881478,0.1093405285086017,0.0911120493037247,-0.0200272323047339,-0.0366297956928906,0.0861915415733538,-0.0685917850926474,0.0601419145432791,-0.0717773197394717,0.1154505449270433,0.364867350757919
2016-12-31 00:00:00+00:00,0.0033647151142675,0.0595761523893412,0.0955923255698296,0.040475975461198,0.1423159258034259,-0.0746353180567163,0.0907244699616867,-0.0154903962350677,-0.1397802523735023,-0.106124632224488,0.5000748572412306
2017-03-31 00:00:00+00:00,0.0237179285294,-0.0109326599732423,0.0078085059525401,0.0138049461090625,0.0235365485759306,0.0126863520065394,0.5044311747878465,0.2285220605284741,0.0416457818347104,-0.0205647815229712,0.0336834704712694
2017-06-30 00:00:00+00:00,0.0781353751723301,0.1471715843982706,0.2161023791002132,0.014004827097843,-0.004171210499701,0.1218155022091622,-0.0497227474368883,0.0164468085934879,-0.0098365016440247,-0.0496861631134831,-0.0417224055439807
2017-09-30 00:00:00+00:00,0.1067704288862012,0.1139415735056821,-0.0011079529784121,-0.0232807562799769,-0.1043774347924866,-0.0279704529443187,-0.0039958600321188,-0.015712038454645,-0.0205654268480878,-0.0497271279656752,0.0438836350186151
2017-12-31 00:00:00+00:00,0.0197955535051013,0.0993346280846045,0.1256239214303569,-0.0846411224324267,0.1139608923696235,0.0046544464235145,0.0624424647101817,-0.0413861066068192,0.0168160168501099,-0.0526032116310477,-0.0154911055940692
2018-03-31 00:00:00+00:00,0.1131264781969705,0.0443911922114736,0.0597437602351409,-0.0288386855243849,0.2470234989335311,-0.1707813309030664,0.0657527986969117,0.1938188143263164,-0.0279636492828464,0.1503698448071957,0.0472232691410421
2018-06-30 00:00:00+00:00,-0.0923708818841875,-0.044765940734096,-0.0611414879793801,-0.0126188341249499,-0.0559928296388159,0.0072783454668212,-0.0298261914333868,-0.0945581421743732,-0.023699650471519,-0.2470818557557468,-0.2023916548743997
2018-09-30 00:00:00+00:00,-0.0741359087591965,-0.0436370276265363,0.0697041614065214,0.0678289766284547,0.119073744311779,0.0216224621038416,-0.0942006935474462,0.0564988345376333,0.1456245999660061,-0.004009142050546,0.1027799491460039
2018-12-31 00:00:00+00:00,0.0925341697955617,0.1617186325466826,0.1327546414136067,-0.0903661257307741,0.1683315180032059,0.0676162595953624,0.0126143078797067,0.0292508048270732,-0.1115593872078342,-0.0069219431688778,0.0480463443246588
2019-03-31 00:00:00+00:00,-0.093953529226692,-0.0758845822264374,-0.1412077174515749,0.076753999190843,-0.1477865444294116,-0.1507482648754933,-0.2334501810778451,-0.1817863797282827,-0.0114930355965805,-0.0893143348203761,-0.177887941633912
2019-06-30 00:00:00+00:00,0.1175977651951394,0.2441272061994015,0.3988101775847035,0.0214319670382279,0.1283133257894921,0.1155625307935552,0.148255992708937,0.1516510969442341,0.1295167564148704,0.3428411806604434,0.3239252898015556
2019-09-30 00:00:00+00:00,-0.1695615319776177,-0.0688225117259107,0.1178871567315924,0.1442019975886597,0.0527819689355226,0.0695376763168793,0.0561772747870736,-0.0608450932612224,0.092054505592096,0.0559759176225516,-0.0280780203207203
2019-12-31 00:00:00+00:00,-0.084125743475803,-0.0102797792577288,0.0346953745073372,-0.0571382974904951,0.106872997936428,0.1210687682321201,-0.0140088258532626,-0.0874218570982707,0.0241372460714457,0.0292063616666788,-0.137980943112529
2020-03-31 00:00:00+00:00,0.1463467335314607,0.1508752111370632,0.0505918769476723,0.0306576666949349,0.0712860861719204,0.0151052326007263,0.1625691898589396,0.101263843984763,-0.1114240521810541,-0.0327995418370827,0.0025745171682891
2020-06-30 00:00:00+00:00,-0.2536352043847172,-0.1960977117830807,-0.1183593239353344,-0.3466214635098784,-0.3037771914461926,-0.3026656244608415,-0.3761593966798143,-0.3407293419235861,-0.0606800361371433,0.028503423068418,-0.4179924127149241
2020-09-30 00:00:00+00:00,0.1789964313903684,0.2811234001127245,0.5631946278789441,0.0674831739313717,0.0752251384716204,0.0791888541161895,0.3683323349114387,0.1360675155121373,0.0233645453314703,0.1475761086314382,0.4396967014551112
2020-12-31 00:00:00+00:00,0.0309165557954986,0.1487910746328686,0.1025393756589991,-0.0799664624627912,0.0876247737507196,-0.0662638236898994,0.0110446402090722,0.1254536712149954,0.1464660393892558,0.0435369159851972,0.0177727964134175
2021-03-31 00:00:00+00:00,0.0917362533560779,0.176139417064256,0.1732461248551191,0.2409023901618232,0.2345248872386511,0.2121714827296492,0.3419515548760361,0.1747291031985793,-0.0178572660032751,-0.0486993618954233,0.0897473529700161
2021-06-30 00:00:00+00:00,0.1304353299241594,0.0762812380086948,-0.0018453130205519,0.2582781466405679,0.0317823669013053,-0.02567828537336,0.2412337489063922,0.5290978447257193,0.1536347154231385,0.0410255495094813,0.2093758989974967
2021-09-30 00:00:00+00:00,0.04076316334946,0.1591736614298915,0.0899972072868386,0.076070637482339,0.0396554329398164,-0.006519052953396,0.1483837969602106,0.2151143357015819,0.2002239539896422,-0.0032096824616283,0.1379244604980869
2021-12-31 00:00:00+00:00,-0.1057876729271387,0.0568714832786445,0.0915882004418335,-0.0759652013835371,-0.1090378271412123,-0.0272615110130798,0.0182843225193869,0.0143380952037999,-0.0042545488209948,0.0152160629557576,0.001668025623335
2022-03-31 00:00:00+00:00,0.0141862271360135,0.005713128723235,0.1937585300714528,0.0064088231402092,0.0212750291059899,0.2392374138150446,0.0458322326071909,0.1626633869577707,0.2360307599416768,0.1187179033678154,0.018901614842403
2022-06-30 00:00:00+00:00,-0.1496736851327278,-0.1438521186340465,-0.072334518625568,0.1297915944059431,-0.1964368895822383,0.0629593308321181,-0.1597740488220699,0.3248188611546585,0.0915590748435111,0.0313190146909336,0.2935191693731314
2022-09-30 00:00:00+00:00,-0.1329514628272456,-0.1071983201973496,-0.1007522804140617,-0.2146826061699943,-0.2092650876451107,-0.0925740756982859,-0.0882970923064185,-0.2889488158817351,-0.1941738266116009,0.1089093602577377,-0.0644758688830379
2022-12-31 00:00:00+00:00,-0.1097991482376948,0.0619806290221462,0.0522856270144838,-0.0012252361730396,0.2084918732303526,-0.0574741417893952,0.0072802879314617,0.0873454593089759,-0.0304854541324904,0.04288129199754,-0.047280948333395
2023-03-31 00:00:00+00:00,0.0943652517584643,0.1889836182610396,0.0085178295030394,0.3101164254247954,0.3510065602954619,0.0945786757202238,0.1649358857807701,0.1507039093465472,-0.0610259816227272,0.0678196358519931,0.1063378744738325
2023-06-30 00:00:00+00:00,-0.134853063462188,-0.0796815316790112,0.2166541896660649,0.162555933301524,-0.0591342813567796,0.1091132460503092,-0.0501472307085879,0.1824905571203696,0.1340031008353037,0.0389709161620068,-0.0574118384405003
2023-09-30 00:00:00+00:00,-0.0180988321545221,-0.1328313800913633,0.1158790739993593,0.0112485759768075,0.0263421656067319,-0.0100359660217396,0.0078919143395537,0.0756613088302367,-0.037772348037775,-0.0968186962921222,0.1118608168356358
2023-12-31 00:00:00+00:00,-0.0946287111747909,-0.068692551944092,0.0686850461690775,-0.2252505870457531,0.032895618398004,-0.1064156217688221,-0.0166996084165654,-0.0623233631846293,-0.1003136864063704,-0.1822246432034898,0.0197804873590794
