Date,URI,A,LRCX,T,DHI,NEE,MTB,VMC,EQR,HSY,VLO
2000-03-31 00:00:00+00:00,-0.1129567968689805,0.6768567641111629,0.3239784063506523,-0.0983210486578,-0.0139535680709208,-0.0638299614694917,-0.131276175513201,0.0015900318375283,0.0525224320610768,-0.0654908590701898,-0.0838329667149713
2000-06-30 00:00:00+00:00,-0.0187265685855131,0.3611105064818982,0.0678623654928241,-0.0409782650362249,0.0034527040015535,0.1131912210961567,0.1500877506217719,0.1964231283664954,-0.0195645224068412,0.0191526378543147,0.6724217116051194
2000-09-30 00:00:00+00:00,0.1374046210224528,-0.2480865901001785,-0.02029981058307,0.0481136852841419,0.0786976091161613,0.1117858906656104,-0.0315960620810603,-0.0678792569389689,0.1736826043047865,0.0291888667606512,-0.0189079895493802
2000-12-31 00:00:00+00:00,0.2718118116568437,-0.3138252201214173,-0.4194651315657014,0.0831298509088818,0.2791410850018827,0.3838647866673625,0.1495895365695025,-0.0690605655281954,0.022887690841042,0.0978070337706649,0.1313849411365832
2001-03-31 00:00:00+00:00,-0.4432716484533462,0.0061799977540915,-0.3681321605601392,0.0128236130658248,0.5279794220709404,0.037659649018618,0.2624046461167177,0.1514765576887031,0.1660179004012796,0.2462920209231398,0.0182964483171115
2001-06-30 00:00:00+00:00,0.1965875409278068,-0.3936113841044664,0.508731307900266,-0.125455803711046,-0.1044248641919899,-0.1210581210661335,0.076609121104811,0.0094098959415471,-0.0220277043186895,0.0606919690269467,-0.0070968949961762
2001-09-30 00:00:00+00:00,0.61470209985816,0.0726093344894569,0.3528215996960573,-0.0650815170309221,0.1980110822800955,-0.0103678819135599,0.1180327406826515,0.1929777699759911,0.1085426315122679,-0.0996675489632927,0.0208755378096188
2001-12-31 00:00:00+00:00,-0.3288853872903032,-0.4300395460723918,-0.4498979719547609,0.1543004737555904,-0.1659050469742211,-0.0957632888728168,-0.0531712501873363,-0.2230965609205071,0.0382161418650672,0.0503392956654407,-0.0118482311259157
2002-03-31 00:00:00+00:00,0.3461990465473257,0.5509012031399079,0.4987613864324447,-0.1351545865702115,0.5985780744238958,0.071343238271982,-0.006368532442038,0.1216562849452569,0.0023904322435748,0.0549385880974877,0.0901980835254441
2002-06-30 00:00:00+00:00,0.1768027458160876,0.2488896570535066,0.234808030667337,-0.073333084229579,0.1322360768691195,0.047483676813264,0.1222045146307004,0.0042971947132006,0.0231993494162972,0.0188248880147257,0.2704835425678318
2002-09-30 00:00:00+00:00,-0.3373938320846092,-0.3668218969900915,-0.4355542536531693,-0.1748606565807922,0.0833271293837176,0.0106164816353107,0.0494310566886784,-0.0892899400907326,-0.0034960881991902,-0.0751341176154655,-0.2235896989652566
2002-12-31 00:00:00+00:00,-0.5465181540109965,-0.4357977255662503,-0.4691575896706013,-0.297147791523157,-0.260985139648542,-0.0506282147291504,-0.0322886138687031,-0.1507483859971293,-0.1423373355907961,0.0010840061406851,-0.2918392420025875
2003-03-31 00:00:00+00:00,0.5049139800683584,0.4666665375355894,0.3016758545294562,0.412580631452514,-0.0374439267734302,0.1158974566223898,0.0025595360932,0.0616344269710233,0.0627595343955316,0.0795622948351455,0.4247483094676383
2003-06-30 00:00:00+00:00,-0.2065305952373568,-0.2946709351461577,-0.011158980545047,-0.2516282811724417,0.0540005869717508,-0.0271657868269501,0.0038427257214075,-0.1915375693185493,0.0011251122276338,-0.0666386492691377,0.1015343254289706
2003-09-30 00:00:00+00:00,0.4557611273653725,0.4748151530605915,0.6076387864351074,0.2424950939207535,0.4568756736757913,0.1420241730398703,0.0487192542931957,0.2190648155165284,0.0818210908205809,0.1286873469232734,-0.1348227136517776
2003-12-31 00:00:00+00:00,0.1689047676186814,0.1175289175419784,0.2392008832453076,-0.1147343760426204,0.2343048333772937,-0.0385623471018985,0.0470656192048752,0.1037602251902061,0.1409331458777603,0.0541253196634261,0.0486752124644036
2004-03-31 00:00:00+00:00,0.2067712520384959,0.2943817483487854,0.3816995821295177,0.1828180903478597,0.1845437550930937,0.0313726837606489,0.1006677704164265,0.1617277306004556,0.0157009452561327,0.0400789317168404,0.220843574398956
2004-06-30 00:00:00+00:00,-0.0881762130429791,0.098610872337328,-0.1888994102211639,-0.0392597493105574,0.2805295040607374,0.0379722591520654,-0.0744151234088902,0.0235165983882814,0.038014594591609,0.0831091333228548,0.2616685327939481
2004-09-30 00:00:00+00:00,-0.0318682784390017,-0.0948162818448081,-0.0174961318912458,-0.0076285959252098,-0.2077490560349295,-0.0481111875885396,-0.0286827178734643,-0.0255379773133336,0.0011685309629263,0.1282991985779009,0.2943306757693258
2004-12-31 00:00:00+00:00,-0.1373438477851761,-0.1972766330388458,-0.1048672586790778,0.1093593993908712,0.1814658952661667,0.0987900616603298,0.1253585589111594,0.1167284638838854,0.0807320635633368,0.025650383522485,0.0884961590717803
2005-03-31 00:00:00+00:00,0.2500000640868383,0.038712218230136,0.2285587110151901,-0.012693255423931,0.1980319881342862,0.0876710139598209,0.0890544100382924,0.0345761611687696,0.1297645172089767,0.1539283279885772,0.0619298975971185
2005-06-30 00:00:00+00:00,0.0452631472091002,-0.0757953325827998,0.0241091668474626,-0.0596115856214495,0.0236129537197959,0.0957286223013618,-0.0432012061004415,0.0843874911262891,-0.0825698099558875,0.1095385392717065,0.8082070842458411
2005-09-30 00:00:00+00:00,0.0120846783888703,0.0602628372214981,0.020379836840648,0.0296053969779148,0.2485354716102945,0.0731643875485157,0.0510404100721524,0.1343762108814561,0.1783132654844526,0.0389592885299501,0.0463162801000489
2005-12-31 00:00:00+00:00,-0.0124379107659722,0.4098288603440834,0.067837202334088,0.0193424306604399,-0.0114553191836896,0.1298796214672504,0.0088182124641049,0.1744664512317228,0.0359346711118961,-0.0656565563595181,0.4304020730165678
2006-03-31 00:00:00+00:00,0.2000000196296205,0.015459523148436,0.18316683543688,0.050043853815074,0.000969286516377,-0.113495306264712,0.0507310623809815,-0.0900304462168885,0.0559000343706646,-0.0485518317499733,-0.0623538692481511
2006-06-30 00:00:00+00:00,0.5008398614770422,0.1373132667223462,0.1798854466623956,0.1102708649242125,-0.0858503523074409,-0.034753494037393,0.0355619530214692,0.3003813692164809,0.1678152126115164,-0.0475496348363466,0.0860916472433566
2006-09-30 00:00:00+00:00,-0.1149652041700499,-0.1637794333963139,0.0917071488759875,0.0535097202235701,-0.2894510756748102,0.0365470372745431,0.0402140340575796,-0.1100036430658962,-0.0100415169470777,0.0667669033556976,0.1359291311728274
2006-12-31 00:00:00+00:00,-0.2670670492540162,0.0144380111538726,-0.0577655511309793,0.1724846814192087,0.0326720228166166,0.1096512238772666,0.0072895041243701,-0.0005095158544208,0.128500817523615,-0.0338856988642483,-0.2376246058289128
2007-03-31 00:00:00+00:00,0.1164294767786846,0.126343827687384,0.1107115968974141,0.0992051061177885,0.0714671303872889,0.2207357699978773,0.0383831584913847,0.1535835792313953,0.0113636635694807,-0.0571435106099744,-0.0159545136510931
2007-06-30 00:00:00+00:00,0.0563925562933382,-0.0099128089778414,-0.0398301784077841,0.1448871691532114,-0.1633957951494462,0.1431189871492146,-0.1321782133883291,0.2945186710839742,-0.0329979498235157,0.1213142717990216,0.3001076833498404
2007-09-30 00:00:00+00:00,0.2065813036082042,0.154299092482042,0.088018376263248,0.0734283670623596,-0.0825255314831557,-0.0761594040208184,0.0300197214960622,-0.001955811610219,-0.0437789420509389,-0.079480024191271,0.1457095727609412
2007-12-31 00:00:00+00:00,-0.0351515016265441,-0.0558671645119093,0.0915427509739954,0.0207935760066069,-0.3122777866630098,0.0921412075980749,-0.0232530693130714,-0.2007618097900145,-0.0583808416796948,-0.0620570824652143,-0.0901986709852126
2008-03-31 00:00:00+00:00,-0.4418969590386856,-0.0191845205253446,-0.2441488497774975,-0.0181352605715232,-0.0346517755735461,0.0725067721320922,-0.2343519028276899,-0.1614654620563647,-0.1395407255183626,-0.1760891983543655,0.0315808350265451
2008-06-30 00:00:00+00:00,0.0602139840417565,-0.1490353513151765,-0.0616938166789822,-0.024604791977881,0.3428320074065067,-0.0152471235289929,0.0737279151577148,-0.0605649214278694,0.2304750398714994,0.0203184550799533,-0.2510298097911835
2008-09-30 00:00:00+00:00,0.0153926431622533,0.1515052362959126,-0.0532501189864839,-0.1449264505152649,-0.3430137623721572,0.0195305912289651,-0.1335111114808014,-0.179186071743458,-0.1269412999981933,-0.1609687209452731,-0.2197654383893685
2008-12-31 00:00:00+00:00,-0.2739153304980487,-0.1658703024253502,-0.1935565133773912,-0.1425611692295698,0.1980964547264991,-0.2305602459071829,0.317034872279428,0.2327058729557174,0.1412879780625757,0.2344488989584645,-0.2715725037645676
2009-03-31 00:00:00+00:00,-0.3534918411321952,-0.4526458780204673,-0.2783237724462845,0.0693493742189894,-0.4443890106226315,0.0388476689848209,-0.3928746584642554,-0.0085274684376821,-0.3352139870641433,-0.0965440289779253,-0.1998520626683982
2009-06-30 00:00:00+00:00,-0.5222716068078194,-0.0147782989346572,0.0630672780223775,-0.1017365704449951,0.3865580351630355,0.000149594889284,-0.1451393072369874,-0.3331882505504251,-0.3321753786935331,-0.0048433405690693,-0.2019281186330206
2009-09-30 00:00:00+00:00,0.4685314439192498,0.2887506435670368,0.1246265043603789,-0.0126356986593613,-0.0741453417098689,0.1223548987994485,0.0786574942672504,-0.0571971871405233,0.2390589604066209,0.0515072529024893,-0.0479228071041518
2009-12-31 00:00:00+00:00,0.5444441807276876,0.290494136168409,0.2470589941272631,0.0856502260124036,0.1824187692234444,-0.048572512830713,0.1897130618565461,0.1838672293337047,0.3080433197460661,0.0896810909655898,0.0990279422414011
2010-03-31 00:00:00+00:00,0.0318604331260083,0.176250041255487,0.213633617942778,0.0959450712970326,0.01733406851974,-0.0002093901640758,0.1255489762491282,0.0504698562896954,0.1678820315081766,-0.0835172655350898,-0.0498824581066288
2010-06-30 00:00:00+00:00,-0.0766931153788685,0.103833581076788,-0.0594284231073081,-0.0682048664963269,0.1242927713982244,-0.0729122025745306,0.1982974482558654,-0.0638513615447509,0.1819573004251382,0.1984962962250569,0.1221777927332048
2010-09-30 00:00:00+00:00,-0.0388350116495052,-0.1814761885271505,0.0135962982434463,-0.0476618184274484,-0.2104620614734991,0.0125975129052686,0.105525274780047,-0.1060843986103229,0.0722064443957641,0.1149434255478036,-0.135715162094111
2010-12-31 00:00:00+00:00,0.6778897438524132,0.1927158137151807,0.1096791405078754,0.2112411085809247,0.1289429354154243,0.1218742544699562,-0.0531141784161113,-0.1354483361648915,0.1561207055767339,0.009070810251972,0.0256389545326241
2011-03-31 00:00:00+00:00,0.5297660431039279,0.2416248668333658,0.1834555813033882,0.0497329488151845,0.1177711573717399,-0.0307626458094926,0.0830456357314781,0.1938441824127084,0.108446603480379,-0.0137218570253823,0.3489873013102764
2011-06-30 00:00:00+00:00,0.47704425034173,0.0778410345829907,0.1277791156105137,0.0519961090136462,-0.0456299733193832,0.0818329984441317,0.0284450143187084,0.0468555845525779,0.0858181133476199,0.1678439206831039,0.2662633695231744
2011-09-30 00:00:00+00:00,-0.209887633061937,0.1519719283916507,-0.1960574490924361,0.054167330203775,-0.0018992747925283,0.0501959045167912,0.0007060129776406,-0.1363109967850818,0.0888122336552224,0.0638117269395852,-0.1392932466506889
2011-12-31 00:00:00+00:00,-0.4057699361548139,-0.4346155695835828,-0.1901921559170429,-0.0948182863196961,-0.2736631836872376,-0.0821090384025207,-0.2232953027101506,-0.3354260726368737,-0.1858540552855909,0.0221203108922436,-0.3326416107073544
2012-03-31 00:00:00+00:00,0.825977223160002,0.2408169630357592,0.0024550892935095,0.1009756377460873,0.5412826101881314,0.1263236684484956,0.1506344616977979,0.5155527857235722,0.1517049078881136,0.0487826867262832,0.2264136508079359
2012-06-30 00:00:00+00:00,0.5279697220912445,0.2327617527976477,0.2019047098224005,0.0554460664370202,0.1602352968019982,0.0593642919303807,0.1244562734842509,0.0886937424951477,0.1116576299423046,0.0243453769948329,0.2656554045193939
2012-09-30 00:00:00+00:00,-0.2345763470041796,-0.1305232953802204,-0.148064307347978,0.172672763241342,0.2351373354252373,0.1237215992167244,-0.0327519792098704,-0.0761293555969661,0.011443829137737,0.1715533936084026,-0.0748036464649969
2012-12-31 00:00:00+00:00,-0.046944242832956,0.0013102618422271,-0.1610419336085429,0.0600824035665932,0.1206766277350968,0.0280485736183784,0.155469819428218,0.1807889164525238,-0.085870021599581,-0.0046298948642833,0.3362711899433059
2013-03-31 00:00:00+00:00,0.4842009077301916,0.0803573051179642,0.2267977820734368,-0.0585425672307721,-0.005329157731285,0.0142475628231328,0.063823414556051,0.1444295355317237,0.0102849373097195,0.0473875234660856,0.1108854396016845
2013-06-30 00:00:00+00:00,0.1095804603132442,-0.0198894680765556,0.0534468232968416,0.0825099902693546,0.169691198339239,0.108821556071996,0.0215164376342062,-0.0673791514123002,-0.018477943606979,0.1769736852208869,0.2729937512006057
2013-09-30 00:00:00+00:00,-0.0585026083545333,0.0679638520370498,0.0835785745947264,-0.0372621037333162,-0.1174003692157398,0.04459824016724,0.1087865444703217,-0.0286812720072078,0.0423245171332906,0.0390604239760674,-0.1627247121434885
2013-12-31 00:00:00+00:00,0.1852147400125559,0.1933890170280001,0.1671568534464809,-0.0188113357445577,-0.0793348225739799,0.0061956605221875,9.148357640409444e-05,0.0801584783032089,-0.0484115901713433,0.0339311995901143,-0.0059470639303224
2014-03-31 00:00:00+00:00,0.2894469639315506,0.0855376114102888,0.0455426838363248,0.0444320588768807,0.1264188869859588,0.0603321073598699,0.0315238063081744,0.1138837209742171,-0.0305646027539845,0.0415038049159051,0.481255639203594
2014-06-30 00:00:00+00:00,0.2542817726136697,0.002668946880898,0.0309545821083585,0.0218117047945602,0.0154152733839252,0.1349133795081896,0.0647579631601278,0.1337976338079984,0.1362891296476169,0.0901792283922824,0.1188229929803244
2014-09-30 00:00:00+00:00,0.1174692328792692,0.0384072511448976,0.2688665445989309,0.0287690191327214,0.1361156495918458,0.0774942385367074,0.0321959373523748,-0.0318234639617099,0.0899299952033547,-0.0645015252994323,-0.0893645277914837
2014-12-31 00:00:00+00:00,-0.0259303976291842,-0.0329495792890067,0.0615300239837492,0.0022912736898428,-0.1879145647539899,-0.0635569710949598,-0.0159601171074381,-0.083246013166794,-0.0122896677690573,-0.0209270116923716,-0.0890269410991433
2015-03-31 00:00:00+00:00,-0.0080438441444005,0.0114186572231522,0.0957887737992522,-0.0141845939007648,0.2313852798667401,0.1395127636664137,0.0311521478506935,0.1381772512777277,0.1914506251435521,0.1056457785713147,0.1101132320248023
2015-06-30 00:00:00+00:00,-0.1169029831714483,0.0229770419183918,-0.0953589119309605,-0.0106103149775883,0.1346173453356844,-0.0109100160760261,0.0127703167084165,0.2589492141892762,0.063835068773308,-0.0223135887311182,0.2696865734488727
2015-09-30 00:00:00+00:00,-0.0861390284971158,-0.0490874775917579,0.1751616434932834,0.1021670416335962,-0.0220028193311474,-0.0532081172540888,0.0139627486777691,0.0141640187959974,-0.0691600707923104,-0.1072774117225726,0.023000571073561
2015-12-31 00:00:00+00:00,-0.2842105989270885,-0.1381065475927874,-0.213436900844021,-0.0692742110597564,0.0756177726008291,-0.0115269397593382,-0.0742904454354141,0.0903614498632203,0.0587616022688308,0.0343870461715294,-0.0285396524660637
2016-03-31 00:00:00+00:00,0.1824867823125868,0.2092849448831324,0.2109154938231712,0.076050559766889,0.0298998458185448,0.0809912358732529,0.0085487841160587,-0.0045377892056397,0.0688976457922854,-0.0374724984599137,0.1317231479471354
2016-06-30 00:00:00+00:00,-0.1406162031860821,-0.0064718333486323,0.0712213022996366,0.1581049194415216,0.0033951231120381,0.1548337938674944,-0.0366666433732116,0.1624808221282088,0.0613228081310608,0.0719240206674405,-0.0916949218231593
2016-09-30 00:00:00+00:00,0.0948855840900102,0.1093405285086017,0.004228439616839,0.1315377081951356,0.0505246051414378,0.1008727545986647,0.0473737393015123,0.1200845689631506,-0.0750566285867307,0.2023654567815336,-0.173649716310241
