Date,ADM,CAG,CHD,CL,CLX,COST,CPB,EL,GIS,HRL,HSY,K,KO,KR,MKC,MNST,MO,PEP,PG,SJM,STZ,SYY,TSN
2002-09-30 00:00:00+00:00,-0.0946707641434431,0.1226590194681347,0.0730622757335301,-0.0839329848733668,-0.0126605900665599,-0.0474145137013215,0.0323034410480969,0.0451440381225791,-0.0819128650847572,-0.1205366244698199,-0.0751341176154655,0.0777742059404758,0.0814431874264987,-0.0802749620850554,0.015347813967069,-0.0164667239878875,-0.144224690572138,-0.0440906349476407,0.012431514555079,0.0167991248298586,0.1324201617015814,-0.0904973238726001,0.1621323265551011
2002-12-31 00:00:00+00:00,0.0026473285830166,-0.0503222667724798,0.0595657229273338,0.0644305477981921,-0.0216906056499549,-0.1209959896346138,-0.1548986161170553,-0.2022471965023161,0.040061741059014,-0.0553457642995391,0.0010840061406851,-0.0420522674328294,-0.108123805660067,-0.3092270004923857,-0.0744882428161433,-0.0191539907241626,-0.0822561522247491,-0.2279120268208461,0.0177988624723539,0.1160132949102179,-0.2422579908693327,0.1069818137126481,-0.2129836894151141
2003-03-31 00:00:00+00:00,-0.0075077884345741,0.0221349892276754,-0.0885326665337872,-0.0151170082053063,0.0221437632992402,-0.1262048772019485,0.0668815405833982,-0.0486643450161775,0.0531494690738061,0.0420802046016177,0.0795622948351455,0.0371769582781793,-0.100085170408297,0.153790721441128,-0.0016804821439505,0.0365973936050925,0.0067463644291494,0.1472475020626,-0.0324674029417253,0.0977656371961133,0.0485314071968336,0.0433136040735497,-0.0311845952854918
2003-06-30 00:00:00+00:00,-0.1346835680791095,-0.2015057332254189,-0.0062411485646328,0.0259383116509535,0.112929097119369,0.0482590633625084,-0.1116624782513306,0.0999253857042099,-0.0339869659279407,-0.0994581328404938,-0.0666386492691377,-0.1189818181158082,-0.0941510655573141,-0.1564456759728382,0.0182206535641675,-0.0023491434550222,-0.2910243736207174,-0.0686844014338837,0.0243568699752081,-0.1267427710021542,-0.062119299429251,-0.1492145708353659,-0.3092502046750401
2003-09-30 00:00:00+00:00,0.2144831145724022,0.1861994252983998,0.1026656039788289,0.0635458908433104,-0.0689673707746736,0.2005922183733199,0.1527053755545073,0.1264406739686656,0.0509076609005221,0.1411850322448027,0.1286873469232734,0.1431086803809469,0.1564878117209425,0.2381308357754614,0.1140173209468886,0.0070641091181848,0.668147008162729,0.1143229545719617,0.0095168358074235,0.1512516730530042,0.3311684492038715,0.1684341855728957,0.3788701370712606
2003-12-31 00:00:00+00:00,0.0267999231789082,-0.077776827983883,0.0674556512185065,-0.0178095788133352,0.0707444620391386,-0.1153108267714853,0.1031038606920455,0.0517605148847564,0.0015896713958905,-0.0302999434562297,0.0541253196634261,-0.0134380211338046,-0.0512833004921331,0.1174353209408811,0.0581552688490505,0.4262460132091643,-0.0234350463980397,0.0553785072229799,0.0500700228022488,0.0564893123795271,-0.0165853983927978,0.094589935022789,0.3262931879126123
2004-03-31 00:00:00+00:00,0.1520923166743673,0.2124406393731275,0.115918041422051,-0.1253718185304334,0.041998717348437,0.1244581996038367,0.0032089059994766,0.1123511016576626,-0.0487860701799854,0.1118877116294148,0.0400789317168404,0.1249497281953968,0.1526315110577518,-0.0091151602167232,0.073427697853732,0.3595952271559213,0.2473636155553416,-0.0013423287941068,0.0583399759571059,0.0674009043296826,0.0879629967508748,0.1268143267187114,-0.0788397177444465
2004-06-30 00:00:00+00:00,0.1077464717187792,0.0554699613372531,0.1123041722121522,0.1119990928541745,0.0374604356836607,0.0283591056415908,0.0093589651754273,0.1459683115116385,0.0487928744181827,0.164570449034876,0.0831091333228548,0.0431332770583705,0.0096267400060177,-0.095779069416017,0.1296335058249207,0.8429913446280968,0.0201038599979503,0.1690648621797323,0.0755731676838329,0.1872464207060786,0.0039515444695574,0.0563039704726926,0.3882588993574447
2004-09-30 00:00:00+00:00,-0.0033018943737038,-0.0087729260172291,0.0173287351093329,0.0739556999288144,0.0862974945470391,0.0971760523602307,-0.0046374398162717,0.0957014746639632,0.0183431733516605,0.0544492153297937,0.1282991985779009,0.0621996015982388,0.0004947471543672,0.0771992688160012,0.0256498287593416,0.6068205728976008,-0.0827792904264381,-0.0069235130933897,0.0286943764922809,-0.1373022022296055,0.1162581166512899,-0.0880185004582215,0.1551996686077239
2004-12-31 00:00:00+00:00,0.0119339608975834,-0.0215233967242231,-0.063408639661171,-0.2283710858960136,0.0270030390813649,0.0372732387066481,0.0026228306643767,-0.1300846143963248,-0.0398736662501473,-0.1363547344803436,0.025650383522485,0.0383811148633823,-0.1948779518775277,-0.1222221456087314,0.0136989164394687,0.0195759297262709,-0.0224379852170352,-0.0605666610778771,0.0122010275060191,-0.0283931197716791,0.0585836823985341,-0.1278727295798515,-0.2163918525036906
2005-03-31 00:00:00+00:00,0.3095803355565363,0.1421276206551986,0.195849588605546,0.1144969369598236,0.0794332902874757,0.1349949567298363,0.1309645907857595,0.0918510806293149,0.0869416824920428,0.1432426100600135,0.1539283279885772,0.0447177424264106,0.0370175584504959,0.0854428383128038,0.1006426271560074,0.4695968080181778,0.2784139363991418,0.0418863357396073,0.014481603587755,0.0636567924518751,0.1903666790179878,0.2148679582834887,0.0974643556384529
2005-06-30 00:00:00+00:00,0.1410096775546316,-0.0790672233008831,0.0764178990857251,0.0349766514857257,0.0823173118260334,-0.0838286089607948,-0.0417367808157009,-0.0146959613883005,0.0011255613466649,0.0160350909814199,0.1095385392717065,-0.0320806824696803,0.0026669314932337,-0.0862972085581826,-0.0940537921654346,0.5996215410133512,0.0871634041254396,0.0201456902574377,-0.0424723700319435,0.0662077516260006,0.1446405671702069,-0.0398786718095183,-0.080031803669491
2005-09-30 00:00:00+00:00,-0.1360073569208613,-0.1223434300580629,0.0191283219637925,-0.0230852718188029,-0.1094021960154963,0.0288473502537394,0.088984508568666,-0.1429205998767583,-0.0368611936375519,-0.0329146332494038,0.0389592885299501,0.051484880726629,0.0265982124144856,0.2035735666783928,-0.0435160119143275,0.4441038243332318,0.0083386366467668,0.0189544977873126,0.0107216590404617,-0.0452053702715139,0.124482541299659,0.0259462394351477,0.0791187468332239
2005-12-31 00:00:00+00:00,0.1569952910861882,0.0804527341435334,0.0046384296325863,0.0648974432625382,-0.0157994530451625,-0.0440937203853988,-0.0325877129337693,-0.0833764910521903,0.0338913320815519,0.1060401215929216,-0.0656565563595181,0.0410931181311602,0.0302099607514385,0.0896075120794406,0.0030878075658333,0.1144092319666323,0.1530984669808417,0.0610632725684501,0.1269209648352058,0.0392013496142624,-0.1371235064598711,-0.1235860827626201,0.0264780811424618
2006-03-31 00:00:00+00:00,-0.0114377519044838,-0.1607537977692441,-0.0757638460386721,0.0418448119863015,0.052578586468972,0.167993390619934,0.0240780233461492,-0.0440429444280644,0.037467478923679,0.0107813748924174,-0.0485518317499733,-0.0476219699538815,-0.0472237520211578,-0.0778589190791299,-0.0349228570997545,0.7534368436365388,0.0216944482513374,0.0621366158391853,-0.003896714099044,-0.0635786142927912,0.0073647086903261,-0.0167670337848773,-0.0811768787872029
2006-06-30 00:00:00+00:00,0.4489044648472426,0.0688454723125888,0.0952100969167806,0.0588728865667924,0.0699033384746328,0.0906867745427852,0.0883328102996323,0.1208758248566017,0.0336925136506425,0.0373309696587296,-0.0475496348363466,0.0131298051053054,0.0311900076998292,0.0691295417785025,0.0906539389690785,0.5328029468675042,-0.038532673079538,-0.0277306568476733,-0.0105877978492544,-0.1122882019880726,-0.0284728925096109,0.035575492892842,-0.1735997415191397
2006-09-30 00:00:00+00:00,0.2248711516445349,0.0285039609444437,-0.0055133199774071,0.041301771803889,0.0090882495760846,0.0624507788920221,0.1617502370352017,0.0339841288283429,0.0259287441736788,0.0988465705998291,0.0667669033556976,0.1117118389615432,0.0432930867487768,0.0824549886573509,-0.0014763317227126,0.5594805013321875,0.050526660774725,0.047022191944569,-0.0218990822717088,0.126915188224145,0.0043567029316784,-0.0360609216988824,0.0810744710822775
2006-12-31 00:00:00+00:00,-0.1135721072305803,0.1147157457705252,0.0737362661181912,0.0476518362236808,0.0394283272509625,-0.15120778894843,-0.0351606529954741,0.031573551248619,0.0950972897486872,-0.0319177069746026,-0.0338856988642483,0.0181786624360942,0.0332074228212373,0.0574178785374381,0.1231041717878664,-0.3637051443967137,0.0441575970525502,0.0722974183714311,0.1081090582905763,0.077446048706528,0.1376179155536763,0.0694394501068846,0.0620913279444745
2007-03-31 00:00:00+00:00,-0.1550750756337304,0.1133530918295495,0.1314061990389861,0.0580168326232002,0.0182888933990661,0.0865918716283051,0.08271214689922,0.043284286806398,0.0242932648072609,0.0630006914162253,-0.0571435106099744,0.0303848938083062,0.0989843417526783,0.0081723167013565,0.026797199034328,0.0758009548357638,0.1417130556157528,-0.0204473663604998,0.0455029010511016,0.0337812394705319,-0.0155977533835256,0.1165486537459121,0.0421045378620519
2007-06-30 00:00:00+00:00,0.1550797184095069,-0.0771096153262406,0.1625778334529395,0.0106622315409334,0.0010326119029866,0.0226245909622064,-0.007216633955674,0.1951808156910368,0.015650398851587,-0.0117609943346267,0.1213142717990216,0.0347219172940318,0.0058968382261113,0.2352968882788508,-0.0057293930438024,0.1627358393090496,0.0612772022504863,0.0154978700230932,-0.0188715581878526,0.1062278782590178,-0.2640846079089565,-0.0659649549316663,0.2068837995677233
2007-09-30 00:00:00+00:00,-0.0701595943830071,0.115972072662025,-0.0444493321433376,-0.0084475357128137,-0.0213241185417853,0.1205983789065874,0.0101435626253332,-0.0724901378720185,0.0228112340902009,0.0080118805274564,-0.079480024191271,0.0027279627820895,0.0905143237105206,0.0099812253115314,0.0015496567227439,0.1270283137500063,0.0496098171913408,0.0358754604361679,-0.0149013889418563,0.1792344682059814,0.1933013968691801,-0.0053714448192991,0.186471537445223
2007-12-31 00:00:00+00:00,-0.0271504529303573,-0.0454423386546809,-0.0402200049444848,0.1042553144746247,-0.0100249893410272,0.0283712386456478,-0.0417731567044197,-0.0579580654086427,-0.0047539662960104,-0.04414304279242,-0.0620570824652143,0.0870093336353123,0.108369470338582,0.0026057215242176,-0.0504751555758463,0.2902137830882594,-0.0049201118558092,0.139612821508501,0.1549757456658205,-0.1505150373403776,0.0040097826237837,0.0814728397521187,-0.2330919282123124
2008-03-31 00:00:00+00:00,0.3688116501707219,-0.0970010493777433,0.1432131673719863,0.0861123331119937,0.0509194833777222,0.104840041735571,-0.0404676135208204,0.0176901138480325,-0.022391888105224,0.1252710407224109,-0.1760891983543655,-0.0728133596111453,0.0608219176863269,-0.1046163362145835,0.0442642203651204,-0.2470795119848662,0.0844357281821057,0.0222963617696301,0.0248079924411044,-0.0459469847044282,-0.0623002478488529,-0.1408176572186587,-0.1510948788852749
2008-06-30 00:00:00+00:00,-0.0710485426331409,0.0487875898790555,0.0407169199608925,0.0184690905446016,-0.0940954366480882,-0.0220134893362174,-0.0134360185190615,0.0992581555048233,0.085624993907627,0.0536668232316501,0.0203184550799533,0.0554127232964196,0.0121962957534091,0.0087781204820054,0.0196765775520635,-0.0822138701720894,-0.0313892673366636,-0.0368137253404472,-0.0112153895627727,0.022027256609491,-0.1856901606665516,-0.0154556156814524,0.1169518198947223
2008-09-30 00:00:00+00:00,-0.20323668965462,-0.1733157408166906,0.0121333648463253,-0.1100875981956334,-0.0785813162260429,0.0935069050630288,-0.0066983429226009,-0.0270043370975862,0.0062796152424895,-0.1825505836090417,-0.1609687209452731,-0.1065628200127802,-0.1644482674608817,0.1498183485326873,-0.0521084238833083,-0.2909411263853816,-0.0790075010130176,-0.101472350156743,-0.1237695758520885,-0.2071221540063114,0.085251644812595,-0.0672376859396081,-0.1448626222913908
2008-12-31 00:00:00+00:00,-0.3537585789576082,0.0117703882749227,0.1217635082466976,0.1061623785735523,0.1946360138866605,-0.1061263389276536,0.1864658530749159,0.0925846541680774,0.1594311541036279,0.0846390431765535,0.2344488989584645,0.18413898686,0.0695134148978162,-0.0658338703613732,0.1073808552490078,0.110675860086016,0.0373615765938422,0.1192708740772399,0.1570795243553797,0.3938221292204824,0.042409405732974,0.1412343832826492,-0.1014029551623733
2009-03-31 00:00:00+00:00,0.3703319280891535,-0.1464526091051349,-0.1128696750026182,-0.0859040513277563,-0.0879211266244015,-0.1727660302156002,-0.230681771358214,-0.338570136213756,-0.1341239652937709,-0.1433307820480357,-0.0965440289779253,-0.1967898296282462,-0.1453044516561957,-0.033874828875638,-0.1674565679897387,0.1153476441337928,-0.2445191307529304,-0.2125864937249592,-0.1132099432625122,-0.1479163634238114,-0.2394823830685396,-0.2231065908778879,-0.2688398771935671
2009-06-30 00:00:00+00:00,-0.0239924874667972,0.0065408308675185,-0.0612148964241042,-0.1463769754364061,-0.071210758911928,-0.1280356567383035,-0.0883998073853243,-0.2303219460129874,-0.1521867022894705,0.0170549583016377,-0.0048433405690693,-0.1582000627392652,-0.0123171272210823,-0.1925408569888583,-0.0794286572066919,0.040218460217104,0.0937226090370033,-0.0587471777553539,-0.2269403478562487,-0.1314042206105408,-0.2826746888795837,-0.0442192854847992,0.051116311629715
2009-09-30 00:00:00+00:00,-0.0227307683592276,0.1605555224733712,0.0491329535155984,0.2358438478085498,0.1000392811651162,-0.0082765525275047,0.097724197222963,0.3330683818332571,0.1550504191691126,0.118411837978456,0.0515072529024893,0.2749918275470693,0.1056641418172392,0.0460663337931015,0.1381968270292597,-0.1386355677704531,0.0428628844238807,0.0912124036641961,0.0879334348410703,0.3180595206229921,0.1533899647683945,0.0084498526755836,0.3239091411806789
2009-12-31 00:00:00+00:00,0.0530000622769712,0.1121274655241464,0.0355079583158823,0.0573161001372961,0.0272158137074214,0.2206953525553907,0.084178023929504,0.0728355056750662,0.0998999344241464,0.0046853187451945,0.0896810909655898,0.0362458816455322,0.0889408241192524,-0.0548695476830312,0.0149733791163773,0.150368516020946,0.0712138858324751,0.0426655812977043,0.0975485418834773,0.0933470715847883,0.1734017788902742,0.0831859472593894,-0.042525098425908
2010-03-31 00:00:00+00:00,0.0952385870476542,0.10239086084565,0.0908324212971352,0.0988461787407621,0.0748399393216587,0.0700578777924738,0.0606420855610796,0.3662226683585503,0.124857237557294,0.0863828526549448,-0.0835172655350898,0.0885159449425445,0.081425149681477,-0.0170789323270408,0.0910435464521408,0.0947602214788985,0.1474302513412411,0.0549869762580772,0.0877101640304627,0.1767043769422869,0.0093925089169559,0.1694377617285432,-0.0032834787648516
2010-06-30 00:00:00+00:00,-0.070307714849145,0.1012781528437281,0.1065461051476004,0.0415118300320362,0.0551624519365694,0.0153984000966478,0.05806309610766,0.3510513556924279,0.0138007290872121,0.1076041804973351,0.1984962962250569,0.022091233307272,-0.0225701824831566,0.0731295346163947,0.0628098381300201,0.1074338967441586,0.0705486805206943,0.0965650527588934,0.044092702199028,-0.0240627378325181,0.0235732376295048,0.0623289439338163,0.5969684041605523
2010-09-30 00:00:00+00:00,-0.110168095113426,-0.0700755262650868,-0.0726377543290808,-0.0754408068183682,-0.024737557511104,-0.0839943209361567,0.0083017699335721,-0.1322053908979591,0.0002642889391375,-0.0214225807092499,0.1149434255478036,-0.0462147863954396,-0.0876442522082697,-0.081528450444221,-0.007745504387618,-0.097241368787042,-0.0112946970945071,-0.0702736947613263,-0.0530580091430632,-0.0003133725587071,-0.0575757466479889,-0.0274901697091666,-0.164669156466396
2010-12-31 00:00:00+00:00,0.245348658524245,-0.0410415777675112,0.0435926609976824,-0.0225527166355812,0.0861271026750423,0.1891927727994515,0.0143339593901414,0.1121072149276418,0.0503842932590969,0.0930435741680195,0.009070810251972,0.0108659423259667,0.1906427235255954,0.0901626617741311,0.1032836240143451,0.1958236496656675,0.1939322079396117,0.0972828951677693,0.0183207433082337,0.0130862121430666,0.1427651881697333,0.0099455632388161,0.0030306376144606
2011-03-31 00:00:00+00:00,-0.0428635636135671,0.0317009018652572,0.0657971706263855,0.0492584829456761,-0.0735724683110101,0.1176637520942598,-0.0232821377840909,0.283720605280398,-0.0319602584848125,0.1514083126775944,-0.0137218570253823,0.0076583907542788,0.110803336756065,0.0180565064345434,0.1299234684819517,0.1403323368491751,0.0460128829205863,-0.0113132086867177,0.084905623428908,0.0947310641859102,0.2160946523653959,0.022043527031512,0.0123429749802663
2011-06-30 00:00:00+00:00,0.2052622286569183,0.0653882337973656,0.1574697718451863,0.0159659076573026,0.1608963878469884,0.0273779597705914,-0.0423753089049038,0.1925653551765331,0.032969111298404,0.1087297616026747,0.1678439206831039,0.0694780510311994,0.0381387015998857,0.08410996469315,0.0303226504588056,0.1391222200127135,0.0763605034154728,-0.0004711470303574,-0.0344258969413759,0.1124613070443902,-0.0513651523449741,-0.0280536080193933,0.1791928016239452
2011-09-30 00:00:00+00:00,-0.150633718855243,0.0968078184494174,0.0362619901420864,0.1066307196878753,-0.0288679802399206,0.1013967209341679,0.0521273131629449,0.0953821764904632,0.0343217146442842,0.0700206829506557,0.0638117269395852,0.0332965797816777,0.0202760981540686,0.0605319908074897,0.0472857755793196,0.3709838036073656,0.0357417482711017,0.0840538055841164,0.0438626407496434,0.067244952435113,0.0639024524622304,0.1354291762806478,0.0130611418358193
2011-12-31 00:00:00+00:00,-0.2118908593195139,-0.0644236587680332,0.0408259440870899,0.0046256281985663,-0.0467984113549527,0.0042818685949888,-0.0494623698397678,-0.1987052697576641,0.0247110127986813,-0.1139626365550118,0.0221203108922436,-0.0378489301096692,-0.0326596277517139,-0.1290034143805375,-0.0941285866543509,-0.0462752891589783,0.0168392504635102,-0.1341345739515894,-0.0142397895047649,-0.0647730285769528,-0.1957817508078402,-0.1806309474899544,-0.143974736318308
2012-03-31 00:00:00+00:00,0.202847096461453,0.1050412035875862,0.0671389335947592,0.038054728935376,0.0551116983946826,0.0393477642444708,0.027723251552655,0.3480263009294437,0.0702247651701404,0.104763074023815,0.0487826867262832,-0.0372491633065802,0.0799376050083553,0.1336053192474171,0.1337291821040964,0.1597290809409035,0.0900464988346771,0.1103258993869871,0.0721647977102311,0.0892511317852484,0.1818701827954907,0.1568138110822734,0.2201124512088172
2012-06-30 00:00:00+00:00,0.1254397328577279,0.0189334129999714,0.0967062858781961,0.0878208857824405,0.0356368536464377,0.0886690200269975,0.0257735290050891,0.1098460577617916,-0.0094540806752457,0.0199666984489843,0.0243453769948329,0.0737295994082354,0.0647694395594324,-0.0004370781901344,0.0941968580899497,0.3688649922495659,0.1059324110532431,0.0133622381437057,0.018996891461342,0.0599720054626959,0.1553302326940699,0.0294722093990968,-0.0408318912761563
2012-09-30 00:00:00+00:00,-0.0969816408143731,-0.0187686568204415,0.1349303014250027,0.0603323649281981,0.0521209480551261,0.0312756622667289,-0.0045080536455179,-0.123257167187966,-0.0085344868036945,0.0416575418500089,0.1715533936084026,-0.0719232400266557,0.0717412104555217,-0.060097479109288,0.1132616343973089,0.1811719302526837,0.135881913944859,0.0685257381812631,-0.0866251037133873,-0.0560596378257378,0.202922555592365,0.0036947918938112,-0.0433011046885211
2012-12-31 00:00:00+00:00,-0.0372350239519988,0.0868952756157053,-0.0227522512031724,0.0473164411605029,0.008458126774939,0.0677900970975786,0.0585995224566426,0.1546623983042649,0.0341390120349831,-0.0321163027120091,-0.0046298948642833,0.059215556132641,-0.0207580026525794,0.0478808485024508,0.0312693607105638,-0.2641080035798369,-0.0252869098769162,0.0059122447960864,0.1448346759920125,0.1483695690077231,0.1339814615863133,0.0658558989655959,-0.0973653074732291
2013-03-31 00:00:00+00:00,0.0396111474214246,0.0932314947398702,0.0066848111421569,-0.0100085180265897,0.0338649518798725,0.083871374582803,0.0503125544896001,-0.022043041727595,0.0423058916238878,0.0891249187727598,0.0473875234660856,0.1046119503226461,-0.0136011740630643,0.1156333209980251,0.0538194461627008,-0.0145376144175169,-0.019489026259591,-0.0110820864414652,0.0073410933363038,0.0352211227744441,0.1496786441195225,0.0285391639691785,0.2051509328454812
2013-06-30 00:00:00+00:00,0.182249741247541,0.1929224220965584,0.1873607256049161,0.1135675051551363,0.1994819504180158,0.0457602134983263,0.2736642300859302,0.0464842420671569,0.1875427332553751,0.2784165795469582,0.1769736852208869,0.1315831164255549,0.0835851514112246,0.2404973983120129,0.1146710795138972,-0.121150636689743,0.0678417992198727,0.1490797927752341,0.1288364945097586,0.1099619779357983,0.2593185341601625,0.1047023705256531,0.2364932237455033
2013-09-30 00:00:00+00:00,0.0253222612585815,-0.0073234777000636,-0.0416858621155926,-0.0096975195547664,-0.0422861421214421,0.0465761003658757,-0.0131145470110211,0.0541943691437467,0.0090917674182879,-0.0310919196923764,0.0390604239760674,0.0220865859435146,0.0071609068073337,0.0701119432497718,-0.0252086843163059,0.2761226378776276,0.0441927157724866,0.0444357328334794,0.0114956446558138,0.0571031356175686,0.1236786232403486,-0.0182662653483645,0.0589253011399817
2013-12-31 00:00:00+00:00,0.0783809354567997,-0.125063419608954,-0.0099819353525514,0.0429593413700044,-0.0117855779780012,0.044091977974227,-0.0813433593666973,0.0560780831642844,-0.0089203893457685,0.0838865450574555,0.0339311995901143,-0.0877515812639281,-0.0552149654331685,0.1770156846920343,-0.0757553655390897,-0.1351528911383183,-0.005455942584281,-0.0201200366891343,-0.0165280594684262,0.0179622713205038,0.0891815668723543,-0.0631612832170641,0.0959315852826203
2014-03-31 00:00:00+00:00,0.1720346323433434,0.1089049111911251,0.0849748770765079,0.0758299366885228,0.1187739101155922,0.0270348956288792,0.052440925509984,0.0483528477449881,0.0378134765598048,0.0564994223521602,0.0415038049159051,0.0428352249292784,0.0789152936016921,-0.0298834864804981,0.0645987597392638,0.2695816608226016,0.1056642106950023,0.0355831556375823,0.0657782264720168,-0.0268106643441995,0.1960615388755497,0.1454102586730998,0.1666304419987743
2014-06-30 00:00:00+00:00,0.0162161201283517,-0.0748653313350159,0.0517771405924811,0.0040285878068369,-0.0278815021221698,-0.0479382049673688,0.0428759174626085,-0.0711854113510981,0.0562296631547527,0.1003947139297678,0.0901792283922824,0.0376320456222312,-0.0478526704139894,0.1154510495868486,0.0479954904853945,0.0639413345493751,-0.0004044128859439,0.0166433565812951,0.0050631922632264,-0.0420180705713821,0.2326690889000484,0.0052897010812718,0.3124471640995045
2014-09-30 00:00:00+00:00,0.0382742629601622,-0.0157481058049727,0.0283141026795941,0.0720796163324863,0.0462842865466475,0.0351640387494818,0.0409005352984521,0.0903450502521421,0.0297726784930889,0.0101982792359933,-0.0645015252994323,0.058901998424274,0.1092957011444211,0.1395152496428455,0.0056374874961426,-0.012807959611136,0.1315006070119071,0.0834545072714338,-0.00531008451924,0.1059359554733798,0.0355007661036403,0.0452240805679682,-0.1268472238260933
2014-12-31 00:00:00+00:00,0.1291882648698137,0.1082832032530405,-0.0025913583177827,-0.0475016197986074,0.0544810987178048,0.084010916481608,-0.0771359994437461,0.0028663436016163,-0.0478911022984921,0.0423452501496757,-0.0209270116923716,-0.0721426560045361,0.0180039196331691,0.0452347197704177,-0.0795457510835502,0.2907043346008473,0.1073195240774731,0.0469076870466653,0.0570655383185001,-0.0777596738472431,-0.0353021107977881,0.0033601812450885,0.0581133602829706
