Date,ATO,DTE,DUK,ED,EIX,ES,EVRG,LNT,NEE,PEG,PNW,PPL,SO,SRE,WEC,XEL
2004-03-31 00:00:00+00:00,0.0280227013903562,0.0743467770765762,0.1554694697282794,0.0557462819854206,0.1274499237511601,0.1178271114653888,0.097862565182285,0.1275566278015942,0.0313726837606489,0.053440239985903,0.1359069898621021,0.0708488985492858,0.0273965361234318,0.0133607728333846,0.0794375050903679,0.1190852387819707
2004-06-30 00:00:00+00:00,0.062007100096499,0.0639640373855785,0.1284684850893194,0.0405265055707457,0.1207367048725227,-0.0647834324274519,0.0640781179435383,0.0639474410740117,0.0379722591520654,0.0954477438851653,-0.0057413674458549,0.0747611428390193,0.029507438904021,0.0680540107135174,-0.0187827638124602,0.0695019385786184
2004-09-30 00:00:00+00:00,-0.0152409351224604,-0.0156510809299927,-0.1006647566320749,-0.0948206884168574,0.0554441652116879,0.0425377150470973,-0.0703010906168686,-0.0079016766428081,-0.0481111875885396,-0.1654902158330762,0.0264796908143221,-0.0100632502209727,-0.0450690351165131,0.0783953481963108,-0.0047277138096364,-0.0737966384038593
2004-12-31 00:00:00+00:00,0.0259121870209195,0.0578352982015579,0.1634758420326403,0.0889132389144888,0.0561479341477673,0.0139567059390526,0.0444803879658668,-0.00759647959581,0.0987900616603298,0.1126357561093394,0.05458074593752,0.0449756620840322,0.0606889319108567,0.0725399462046456,0.0050705222038651,0.079198428920983
2005-03-31 00:00:00+00:00,0.0527068764821017,0.0267728502710409,0.095777600050726,0.0363994109417067,0.1966238767526384,-0.0373953029612817,0.1179187148837783,0.1241389374155721,0.0876710139598209,0.2032367278757112,0.0647205609897489,0.1289958786863816,0.1056469842186973,0.0012864473734346,0.0533888966294695,0.0402926290475442
2005-06-30 00:00:00+00:00,0.0235131239833461,0.0751199701278364,0.1420937734224749,-0.0212083501898958,0.1116868058889459,0.0512862213256926,-0.0346776515114064,-0.0208257517721905,0.0957286223013618,0.0790757436727365,-0.0254074621920594,0.0188768425021716,-0.0232756249841179,0.1109203621160714,0.0579419103756764,-0.0319403635984061
2005-09-30 00:00:00+00:00,0.0927649131116683,0.0467544855492334,0.0694650467450892,0.1395489840101988,0.1730954006810698,0.0977073799877721,0.1383338351654515,0.055182874958922,0.0731643875485157,0.1377425660520912,0.066712887019293,0.1368783245632605,0.1104942755876117,0.0520620938283602,0.1107285906875676,0.1537478862898167
2005-12-31 00:00:00+00:00,-0.0149214335239022,-0.0012432711718266,0.0023658030045081,0.0501974850230142,0.2038331187394588,-0.0376857857705976,0.0178850899871378,0.0567073128877919,0.1298796214672504,0.0593725683129515,0.0084988051123735,0.1193101980943378,0.0391862048547324,0.1428398261971881,0.0386815167069127,0.0079938444309008
2006-03-31 00:00:00+00:00,-0.0458960373574354,-0.0485217391304347,-0.031177954213335,-0.031991259352707,-0.0790956070332172,-0.0017358155531659,-0.1089228310307132,-0.0346927325561031,-0.113495306264712,0.0434887021028149,-0.039970965338292,-0.0916186613843361,-0.0172287481370203,-0.0222398389418221,-0.0065402740801946,-0.0416375125276039
2006-06-30 00:00:00+00:00,-0.007871654571669,-0.0550633566688903,0.0484820463899391,-0.0598036099058747,-0.0756205145036884,0.0089903610391843,-0.0026226099779951,0.142403897929001,-0.034753494037393,-0.0319925580030364,-0.0689215269440252,-0.0050233265595288,-0.061771034818629,0.0143041964111771,0.013297629063941,-0.002882168668204
2006-09-30 00:00:00+00:00,0.0895765799906618,0.0161469149434028,0.0353530099466388,0.0500315415173517,-0.0452499236816409,0.0663543996215283,0.0387328544003309,0.0914673795412899,0.0365470372745431,0.0584602473821427,0.0457235865656628,0.1155680754746597,0.0043242327984991,0.0014548382771482,0.0154895873864138,0.0648461476793162
2006-12-31 00:00:00+00:00,0.0188410627138764,0.0357531414343712,0.0465576836899042,0.0447201940721373,0.0854095909637089,0.1364530931702938,0.0950545744317308,0.052251120290431,0.1096512238772666,-0.0882831841548629,0.1419990974776932,0.0243999498024716,0.0904135847169371,0.1581225927466845,0.0841036149038558,0.0895629483789104
2007-03-31 00:00:00+00:00,0.1443639378949475,0.1871308900455357,0.0866182325100402,0.0565921706782048,0.0879377556122396,0.2134014978710658,0.1281757661725706,0.0481101543209969,0.2207357699978773,0.1078680830687792,0.143329485477444,0.1024751917552524,0.0737173429463138,0.1288271012810822,0.1008295159435288,0.1395571727288223
2007-06-30 00:00:00+00:00,-0.0195856220398399,0.0019111191948919,0.093287260358758,0.0816101963510977,0.1268459549973779,0.1812394205469665,0.0625026101604337,0.2155361024084519,0.1431189871492146,0.2961402419911816,-0.0334881741477974,0.1667150211938806,0.0134688830877032,0.0966567540025522,0.0293487838941701,0.0762702173450837
2007-09-30 00:00:00+00:00,-0.0215339120349753,0.0098290712184394,-0.0975390703375876,-0.1079856835589581,0.1328463622502067,-0.1319435969280634,-0.1043367736456195,-0.1278389660165119,-0.0761594040208184,0.0717038556997862,-0.1682595687599247,0.1544289437134025,-0.055806131251322,-0.0190579943652311,-0.087031202711956,-0.1575099398631597
2007-12-31 00:00:00+00:00,-0.0352910456248265,0.0188777779454878,0.0409953156221172,0.0427891751975637,-0.0141500328428211,0.0142070715861406,0.0274118419074806,0.0014610934543213,0.0921412075980749,-0.0116169068054722,0.0036574091507621,-0.0093499263155957,0.0770993323532649,-0.0190236595888315,0.0299582969708727,0.0703443077464121
2008-03-31 00:00:00+00:00,-0.0217309033961151,-0.0926146809011178,0.0496040489035864,0.0370248715409771,-0.0517523993042956,0.07063605561065,0.0250323450958322,0.0343098213413466,0.0725067721320922,0.0792102189951695,0.0527708109141662,0.0764575630722079,0.0451116877914525,0.0465170374517045,0.0526575920562264,0.0155097026954549
2008-06-30 00:00:00+00:00,-0.0489285557407365,-0.084810545970126,-0.0710969076925109,-0.1428436318733493,-0.0310885735040004,-0.1792291376322461,-0.0899403591604782,-0.1089222375951884,-0.0152471235289929,-0.1316694269712919,-0.1250040736593849,-0.0647314986587155,-0.0344276008576126,-0.1100323393868989,-0.0561559976354305,-0.0682842774891459
2008-09-30 00:00:00+00:00,0.0687348265948482,0.0898548557236518,-0.0362110614043206,-0.0339604284824873,0.0137306413044764,0.0357666972306534,-0.0327950178349923,-0.0321870985290486,0.0195305912289651,0.1347507585954512,-0.1171044558377056,0.1305891477181764,-0.0230448739567837,0.0701127546953046,0.0130552226645621,0.0062957132971714
2008-12-31 00:00:00+00:00,-0.0019154227775024,-0.0375557459220938,0.0447298300250698,0.147235078951772,-0.212231766252257,0.0136518627061485,0.0758164999506965,-0.0370786701270575,-0.2305602459071829,-0.2825030201800632,0.1464167991530411,-0.2803626715382584,0.0872472287674885,-0.1140946283918642,0.0131374355890365,-0.000362501419636
2009-03-31 00:00:00+00:00,-0.1047043919112408,-0.0969284606272333,-0.1225767283545049,-0.0918914216302162,-0.1715281304094061,-0.0556193612301135,-0.0941776480052495,-0.0746538136864291,0.0388476689848209,-0.085590962184843,-0.0461939359222185,-0.1636012475449666,0.0039143087646043,-0.1318088544481443,-0.0591104164062934,-0.0487351989780636
2009-06-30 00:00:00+00:00,-0.0364410771877785,-0.2161574401368398,-0.059808693491739,0.0182597806554372,-0.1157427550511681,-0.109884166319315,-0.1369994024178661,-0.1579852610863069,0.000149594889284,2.513605763976301e-05,-0.1676052467684301,-0.0674343886005345,-0.1675698902483636,0.078043694718805,-0.0200751483758767,-0.0118873514910456
2009-09-30 00:00:00+00:00,0.1368062629340583,0.1903415742774412,0.0572925434447164,-0.0250588952042062,0.1132958792992007,0.0863833685581854,0.1185280121518506,0.1069951940167841,0.1223548987994485,0.1271189251254065,0.1523933291688239,0.1823849980843439,0.0381870476200458,0.0740981327244265,0.0118995901844694,0.0356898847935034
2009-12-31 00:00:00+00:00,0.0921856439546577,0.0846742281807164,0.0690426799305334,0.094191857975723,0.0452725070444084,0.0261468260922779,0.0186907947026773,0.0295326989708968,-0.048572512830713,-0.060985733915255,0.0632561709049437,-0.1074744962483136,0.0187865679638616,0.0093386306794562,0.08675354686384,0.0404079532505083
2010-03-31 00:00:00+00:00,0.075465826353718,0.2679284249167186,0.1033597596208673,0.1290347114955541,0.0629978119037393,0.1144710974714067,0.1441844073778475,0.1280434983780765,-0.0002093901640758,0.1058101243290237,0.1677904005282346,0.1045172295500393,0.0642186141693679,0.1289281521936809,0.1196519630969192,0.1046603171965392
2010-06-30 00:00:00+00:00,-0.0074337232515432,0.0544563726551241,-0.0187795053734999,0.0032500151681909,-0.0042978691958042,0.0960559154492273,0.0490222476536938,0.1273745535337271,-0.0729122025745306,-0.0944155202003996,0.0484020411609564,-0.1183951870326668,0.0186699117828266,-0.0859287883999938,0.0120355964035299,0.0268817143641557
2010-09-30 00:00:00+00:00,-0.0606111517354088,0.004424947291596,-0.0128269195805338,-0.0315475263991419,-0.0782877442253884,-0.0780708474961719,-0.0398344447012952,-0.0610703736769029,0.0125975129052686,0.0458930501657075,-0.0375305996971513,-0.0965542865265143,0.0115576680954603,-0.0768963556977604,0.0079281657657941,-0.0249694735832043
2010-12-31 00:00:00+00:00,0.1074916697843209,0.0431782226738337,0.1321481203353431,0.1408491574323096,0.1162013095483398,0.1787564054889043,0.1606708328724697,0.181959288299395,0.1218742544699562,0.073136358172793,0.16692304667111,0.1029058292598734,0.1269895587029814,0.1749918585505276,0.1754455345199148,0.1390298142379693
2011-03-31 00:00:00+00:00,0.0841431362092386,-0.0073697765268166,0.0151780669248047,0.0376558857885933,0.126145483430301,0.0797927012691439,0.0508094466239845,0.0244063775323875,-0.0307626458094926,-0.0281920588656794,0.0085954395580043,-0.0179724092583666,0.0469014333090849,-0.0241267208967783,0.0160551561586097,0.0251209595959762
2011-06-30 00:00:00+00:00,0.1081398537148325,0.0960450727881294,0.0454829648388239,0.0427602080439395,-0.0335833404884827,0.1008320856971312,0.0647147269052077,0.0691935738855074,0.0818329984441317,0.0014813175915322,0.0565290038922161,-0.0199140377590273,0.0093446167519999,0.0353015415692683,0.0558495086885342,0.0331044765402699
2011-09-30 00:00:00+00:00,-0.0111724961034891,0.0415655062980189,0.0484743532866505,0.0708338029518076,0.0578250138435156,0.0321094668573931,0.0300621308940958,0.0662859323241602,0.0501959045167912,0.0565889528867642,0.0548774647169714,0.1042601926222148,0.0759879372210838,0.001805048286964,0.0430229844374756,0.0350261940101126
2011-12-31 00:00:00+00:00,-0.0750980949405658,-0.0425914241430674,0.0482339081206499,0.0565632248946796,-0.0371215996088095,-0.0952896850874998,-0.0465294387347944,-0.0735858050455284,-0.0821090384025207,-0.0078735745627073,-0.0590859386169295,0.0033307395930664,0.0439626172806464,-0.0582821047943209,-0.0143469405295189,-0.004321792848172
2012-03-31 00:00:00+00:00,0.0813307088677552,0.1337806059588531,0.1103276772210919,0.0847449795289509,0.1233450945437371,0.1221791715166591,0.119604013571078,0.1582331192029746,0.1263236684484956,-0.0056381232323334,0.1538661545868656,0.0501528939946462,0.0837460283250488,0.1105802681707106,0.1200720055430513,0.1358656109513862
2012-06-30 00:00:00+00:00,-0.0391093152585276,0.0357093596642048,-0.0125700216784191,-0.0246455568666337,0.0423985591068858,0.0464397100418561,0.0013733067211432,0.0063415978618461,0.0593642919303807,-0.0261188528482805,0.0171418180639035,-0.0088829961577092,0.0112061866211705,0.1265691981119594,0.033242726617318,-0.0180653670909619
2012-09-30 00:00:00+00:00,0.1507089732424333,0.086355218423219,0.1161884053083714,0.0821677450112945,0.0959450504242702,0.0652733907637601,0.0912094832400378,0.0779229727624593,0.1237215992167244,0.0768734638139316,0.097732002744532,0.0121379271287938,0.0478033691721133,0.1453254909121104,0.143851638854987,0.0910393914900806
2012-12-31 00:00:00+00:00,-0.006264138512544,0.0127887823869037,-0.0677210465277835,-0.0425893900055001,-0.0058338549162846,-0.0025098825941233,-0.019099396761627,-0.056912827116404,0.0280485736183784,-0.0162769952352344,0.0143976041298725,0.0349347065684078,-0.0121577117782529,-0.0599124790460415,-0.0585778332244258,-0.0344962627327157
2013-03-31 00:00:00+00:00,0.0234161419485214,0.0437917815731452,0.0223984375446331,-0.038274853706585,0.0086828523455722,0.0395595755066593,0.0148040723866351,0.0555846136789257,0.0142475628231328,-0.0128062700111112,0.0086847508976399,0.0226120853107161,-0.0312495591152145,0.1260679510797493,0.0122371391590339,0.0067128005399372
2013-06-30 00:00:00+00:00,0.1928768762275439,0.1228014722615737,0.1248253789637769,0.0844744106886237,0.1045117601885776,0.0969185297093271,0.1353079680396385,0.1173790694888443,0.108821556071996,0.1170984850371248,0.1117090773490174,0.0869938327444166,0.0794893057342744,0.1162465379212414,0.1397662439968501,0.0905393564630863
2013-09-30 00:00:00+00:00,-0.0280732546268726,-0.0279829985494478,-0.0658599465879132,-0.0431518712400011,-0.0605376832830231,-0.0388279546556508,-0.0443515760162797,0.0037951306797734,0.04459824016724,-0.0578401775089754,-0.0383656815586264,-0.0311262612532363,-0.052647050269512,0.0156577947659963,-0.045814771612659,-0.0422900559366098
2013-12-31 00:00:00+00:00,0.0547712955620325,0.014650335956875,0.0176412262679062,-0.0308037532600148,-0.0145186420523865,0.0120593669673874,-0.0023870975903872,0.0196064809488494,0.0061956605221875,0.0545115668364728,0.0114308822581892,0.0376110930151452,-0.0469738824549459,0.0672563969868857,0.0139281855648567,0.000603164043009
2014-03-31 00:00:00+00:00,0.0562267794932704,-0.0032642738215648,0.0240707742300942,-0.0115498599104865,-0.0060334815007204,0.0175823981086533,0.0412287530070931,0.0208566871724766,0.0603321073598699,-0.0461661106781779,-0.0454327775693467,-0.0207288503696694,-0.0022194746397352,0.0435537153900518,0.0152228545057655,-0.0001266223178923
2014-06-30 00:00:00+00:00,0.0595409791131646,0.1528100562137335,0.0486004432211344,-0.0041381285026513,0.2545896762783517,0.0909497926941123,0.1065931881873605,0.1250415819351706,0.1349133795081896,0.2125075428024694,0.0544235937519912,0.1182623607781094,0.0824810611191684,0.0982221690549201,0.1543029565090106,0.1111749789995473
2014-09-30 00:00:00+00:00,0.1306070041205667,0.0447728556450048,0.0533407068860911,0.0871253657687194,0.0223392150609429,0.0438758619621615,0.101447868695776,0.0713581864987817,0.0774942385367074,0.0820287202237382,0.0750254699348753,0.0845204535551795,0.0483307270840962,0.0798020534660834,0.0061076784400679,0.0688474767140121
2014-12-31 00:00:00+00:00,-0.092650209124409,-0.0028909518344,0.0341995379958579,0.0085391194080111,-0.008491661567076,-0.0299623117369981,-0.0935707249221705,-0.0630958833496854,-0.0635569710949598,-0.0652341935525212,-0.0414247707827969,-0.0483209685085417,-0.0102526611644763,0.0215711322357872,-0.0621090217176959,-0.0398068528617814
2015-03-31 00:00:00+00:00,0.1867920252691335,0.1503479142983019,0.1270410289616517,0.1768076350802712,0.1629672251685978,0.2063280245878738,0.2189088813554338,0.2018007112722,0.1395127636664137,0.1338755863480825,0.2649206265761443,0.1102369935233309,0.1325638433982006,0.0734423838608913,0.2409828029339316,0.1954885593291193
2015-06-30 00:00:00+00:00,0.0058977176959822,-0.05637365426933,-0.0771859959687708,-0.0690099871160796,-0.0329029222925862,-0.0484504540157689,-0.047114553882368,-0.0474046561018097,-0.0109100160760261,-0.0059215949189151,-0.0591675022073238,-0.0635269790230703,-0.0862067761899791,-0.0136737554135747,-0.0538669412676207,-0.0255556629095864
2015-09-30 00:00:00+00:00,-0.0710755787450755,-0.0668671845936459,-0.0650995007595913,-0.0367481155407464,-0.0970260824447017,-0.0939858243165947,-0.0978211821478024,-0.0668627478060484,-0.0532081172540888,-0.0346651349311398,-0.0922753589186391,-0.0462297822546726,-0.0427015334610607,-0.0940296471019219,-0.0676409240544972,-0.0586984488700843
2015-12-31 00:00:00+00:00,0.1308282809428191,0.0649051218053147,0.005247042300714,0.1370943107268192,0.1099259560693926,0.105531623571184,0.1003709457657149,-0.0002066776436634,-0.0115269397593382,0.0583958733319223,0.1125315294329625,0.1174516986830653,0.0600125994625446,-0.0172896191728562,0.1391789014312989,0.0877276395925052
2016-03-31 00:00:00+00:00,0.0860615973279015,0.0061825099758563,0.019735479191316,-0.0083295580524682,-0.0443552347247756,0.0276804206360599,0.1305718125016106,0.0913792143286646,0.0809912358732529,-0.0543131688404273,0.0199746724573846,0.0448942138008379,0.0772582780645707,-0.0261441455437105,-0.0053315900654499,0.0290078649628766
2016-06-30 00:00:00+00:00,0.202700004975717,0.1599564033735463,0.1516635411872453,0.2067025454247177,0.2286251196202899,0.1651268030264259,0.1988645290837576,0.21608870426014,0.1548337938674944,0.2340786013791029,0.1896709082319814,0.1459834561901922,0.11156343553986,0.1451265190875617,0.1787166955606032,0.1846765575185229
2016-09-30 00:00:00+00:00,0.0856181217991367,0.0989236844797243,0.0665330391586793,0.055194582963195,0.0861915415733538,0.0238665470972192,0.1249689226886454,0.0858828829038171,0.1008727545986647,-0.0083538347507978,0.0834336647992914,-0.0058208552802342,0.0529171886448798,0.0787806625107185,0.0937277658164921,0.0762840770016861
2016-12-31 00:00:00+00:00,-0.078615247513799,-0.0570044416026956,-0.066959832719322,-0.0699700493276995,-0.0746353180567163,-0.0958399074822773,0.015154424427296,-0.0572108824321725,-0.0597215385098983,-0.1033077214932077,-0.0678276816830691,-0.087251719678137,-0.0476896707094072,-0.067748609950907,-0.085297593718319,-0.086291794978575
2017-03-31 00:00:00+00:00,0.0174473915235993,0.0669241276143151,-0.0060028207398074,0.0013008033096064,0.0126863520065394,0.0372253712456802,-0.0025224513296422,0.0113725334807959,-0.0123818461237186,0.0611187879649577,0.0403081336484472,0.0140043766530884,-0.0218122107060213,-0.030389815952482,-0.0007657236439224,0.0093747571213227
2017-06-30 00:00:00+00:00,0.0645511947525088,0.0435230331925153,0.069871631982832,0.0668902038475718,0.1218155022091622,0.0778909333629991,-0.019007731872028,0.0527394655436119,0.0925461586817233,0.029896422143397,0.0893514772499062,0.1023436307637279,0.0306978160106201,0.0944839578035676,0.0454557156493493,0.1021790571812686
2017-09-30 00:00:00+00:00,0.0572372537291603,0.0459763740601009,0.0234145348649208,0.0442226748526084,-0.0279704529443187,0.0337511142346929,-0.0242706900520084,0.0155733906564408,0.0923416536655923,-0.025873083392065,0.023458812004252,0.0418421063189642,-0.0350138164860747,0.0211180661050245,0.0170948261718992,0.0342426690695398
2017-12-31 00:00:00+00:00,0.0259577932756394,0.0249177015477919,0.0230829740190312,0.0151545018380947,0.0046544464235145,0.00711408826693,-0.0422143971366162,0.0509682644182596,0.0578898516904524,0.101655130905808,0.0131726343130709,-0.0045783389652641,0.0436253179246821,0.0308320927865646,0.0492087386196238,0.0469471964568168
2018-03-31 00:00:00+00:00,0.0098670043750821,0.0179697466086727,-0.0036049359361022,0.0385679422847702,-0.1707813309030664,0.0536014022034694,0.0627275169141217,0.0196004043071309,0.0635961072992412,0.1034134615384616,-0.0086043569762298,-0.1796076701860782,-0.0292491359694203,-0.0686063394449146,0.0420977253586767,0.0171573710703032
2018-06-30 00:00:00+00:00,-0.0198739565306587,-0.0357049820820989,-0.0625983030732062,-0.0692923238434384,0.0072783454668212,-0.0626521762268357,-0.0174371537280186,-0.0230591126233407,0.0544308266167008,-0.0127423735981097,-0.0506888062177134,-0.0691892171815662,-0.0503917576282436,0.0539159427648106,-0.0442872122487258,-0.0515364516953807
2018-09-30 00:00:00+00:00,0.0966331994197966,0.0181379713236005,0.0467539666537215,0.0260521773019306,0.0216224621038416,0.0148351844255778,0.1047999929503682,0.0553189314746032,0.0480273676961171,0.0908321830296372,0.0406582400574377,0.0408581093684154,0.075641676037736,0.0573447932556987,0.0552982925758864,0.0377548174879192
2018-12-31 00:00:00+00:00,0.0321109190333945,0.0506060794214038,0.0088033380254988,-0.0239777243374522,0.0676162595953624,0.0509144639221723,-0.0216715121718019,0.0007835892928065,-0.0054795933881575,-0.0144324808671503,-0.0229685088342379,0.0381220421454941,-0.0675394362957585,-0.0070818604852415,0.0315186458839595,0.0272852662307201
2019-03-31 00:00:00+00:00,-0.0260341934709782,-0.0025893548677433,0.0762968575997549,0.0007002082947289,-0.1507482648754933,0.0395464107643075,0.021695619166665,-0.02220225033114,0.0233871514180223,-0.0274591093998044,0.059796638233488,-0.0322311983255669,0.025547986486162,-0.0542445399886193,0.0219299579230076,0.0312520390498496
2019-06-30 00:00:00+00:00,0.1420529517725026,0.1562498145192192,0.0651055865402332,0.1327871228771817,0.1155625307935552,0.1218522609267607,0.036544222986085,0.1479862088738268,0.1291494784840485,0.1609051037137976,0.1546508468329659,0.1401295553120496,0.1904092295060995,0.1953716775163123,0.1649746591077225,0.1607242734163032
2019-09-30 00:00:00+00:00,0.0366162155544778,0.0438419199054496,-0.0035703646877093,0.0450410604865632,0.0695376763168793,0.0782815008104702,0.056070085949011,0.0536395105018452,0.0777994024311572,0.0057764527426857,-0.0023157336896104,-0.0206701790532193,0.0790944882108806,0.0792074921508492,0.0722552435354582,0.0767889769430716
2019-12-31 00:00:00+00:00,0.0783313128780507,0.0459237809050678,0.1046985786154963,0.0863433199204946,0.1210687682321201,0.1354919740154543,0.1098529075109329,0.1078626174001606,0.1436723750945423,0.064363544628043,0.0444794041028979,0.0382658352043916,0.1406448366374093,0.0839541213903201,0.1526308090923649,0.0999251986958931
2020-03-31 00:00:00+00:00,-0.0177855126664758,-0.0258119837254605,-0.0506839096107784,-0.0476307427443241,0.0151052326007263,-0.0186723628359126,-0.0351864236288245,0.0019479421042394,0.0339028297047159,-0.0407682751662468,-0.0807296507470353,0.1450270867692957,0.0221157815753549,0.0273691339110691,-0.0409937482129297,-0.0333565800896278
2020-06-30 00:00:00+00:00,-0.1384434018905075,-0.3079289314481083,-0.1329875869149666,-0.1194605393971811,-0.3026656244608415,-0.0814149309641674,-0.1784751851789086,-0.1560484780991674,-0.0806732975822395,-0.2645791967869577,-0.1950624300924343,-0.3448439240345473,-0.192094077003291,-0.2973489050738483,-0.0730334492384543,-0.0629018302819215
2020-09-30 00:00:00+00:00,0.0702201596449976,0.2610305585640702,0.0685381555068189,-0.048086073764767,0.0791888541161895,0.1280450180770069,0.1891292483267896,0.0924745426270117,0.134658037361534,0.1734062734123282,0.0751637710935371,0.1598086100170819,0.0669191736040388,0.1803648995837623,0.077588173542205,0.1125505760351555
