,gauss_dist+val,gauss_dist+score,t_dist+val,t_dist+scor
0,-0.008796614399144594,4.371265490788986e-05,-0.014959557731928972,6.934724826097027e-05
1,-0.005186161060306274,5.818589486178192e-05,-0.011103636841740691,8.254704137470021e-05
2,-0.005148827362136119,5.715541101689611e-05,-0.011194710693853888,8.278323895065373e-05
3,-0.004910356172465992,5.8178413238169524e-05,-0.010575822273754244,8.309028839237107e-05
4,-0.004963365123562821,6.109413410213956e-05,-0.010130739587252184,8.783046228495987e-05
5,-0.00374469783930544,7.440238661088325e-05,-0.009094718040221371,0.00010011007589399927
6,-0.00329544406642513,8.33758257156725e-05,-0.008190876206007629,0.00011532366675727104
7,-0.003292703835886472,8.127512065995398e-05,-0.009131297529016164,0.00011080250921891965
8,-0.0030367011428441486,8.149008076856781e-05,-0.007994886326844286,0.00010694287739771204
9,-0.0028041610863223914,7.907735310303096e-05,-0.0082571679684511,0.00010429287612256035
10,-0.003035565545779259,7.769203359133836e-05,-0.008255858477424171,0.00010381333947621028
11,-0.0028813737291579944,8.055556189163487e-05,-0.008377972645527086,0.00010800886750736027
12,-0.0031478672892253207,6.626976234327839e-05,-0.00837030031055936,9.051223606444728e-05
13,-0.0032708127696079573,6.405370751067569e-05,-0.008579994366590571,9.574530605476448e-05
14,-0.003681372257141962,5.974325271856319e-05,-0.008910916098354005,8.141228957528482e-05
15,-0.0034446432589516967,5.719382974877637e-05,-0.008570237602839183,7.74638159810558e-05
16,-0.002414279984547607,6.889294065629983e-05,-0.006867633501620433,8.739632042208606e-05
17,-0.0025905390865382126,6.921290896228665e-05,-0.007258793905052348,8.787701847553967e-05
18,-0.002752124085080721,6.822704081039994e-05,-0.007161505263895005,8.845547781376505e-05
19,-0.002857556089653727,6.902714087292882e-05,-0.007913859460481606,9.165829098425816e-05
20,-0.00258976831671502,6.851929057980064e-05,-0.007423939308517521,9.088668768859461e-05
21,-0.0025046179134087217,6.572970714164344e-05,-0.007234660190100146,8.657890528226748e-05
22,-0.0028710650425939495,6.752760823152899e-05,-0.007705430494020683,8.732129922269194e-05
23,-0.002281478815701256,6.943982028125808e-05,-0.0075957845342812915,8.974817535482956e-05
24,-0.002640966846488044,6.989405984963312e-05,-0.007518835047843128,8.823764510568169e-05
25,-0.00254836098662176,6.774201409197387e-05,-0.007941258251472367,9.169203365326738e-05
26,-0.0026098122127395013,6.450890568921613e-05,-0.0072419447243380316,8.52478450842263e-05
27,-0.002683519198066475,6.631373778149169e-05,-0.007578841562274674,8.789954735222282e-05
28,-0.002515057996419338,6.903260679743093e-05,-0.0073141603220002,9.028079581807855e-05
29,-0.002501455161071858,6.37252462328994e-05,-0.006960744722330568,8.596667245055663e-05
30,-0.002708496097848678,6.177029626521341e-05,-0.0070678724754187445,8.285606795746747e-05
31,-0.002656162731507181,6.382428923932205e-05,-0.007415590799316158,8.304199524066923e-05
32,-0.0022699939304276066,6.445678221927505e-05,-0.007203814853115247,8.737499931765928e-05
33,-0.0020600043669325115,6.76241885907831e-05,-0.006477479182475866,8.68435633551388e-05
34,-0.002148765824260523,6.503865117985849e-05,-0.006319542973806613,8.195299083714881e-05
35,-0.002412245813801028,6.50024877957612e-05,-0.006592952576661226,8.229473789859009e-05
36,-0.0017142163271160417,5.4600614746202e-05,-0.0054388949371569845,6.930139088812903e-05
37,-0.0027035545860660906,4.0499489435080856e-05,-0.006607189508102593,5.680106049044886e-05
38,-0.002439975622216323,4.2808307560957334e-05,-0.0067683251741558976,5.723509882642825e-05
39,-0.0017620108097892231,4.403267258677762e-05,-0.004983362822444615,5.714877562332531e-05
40,-0.0018499777075371654,4.18121355827806e-05,-0.005617303406960474,5.4338719635647805e-05
41,-0.002118191399077577,4.256303442919673e-05,-0.006052884292534943,5.5346332663912755e-05
42,-0.0029742226982029133,6.25025809872979e-05,-0.007698382006885042,8.713568032708422e-05
43,-0.0025836696709893164,6.437371461232136e-05,-0.0072054216003755766,8.688858205638376e-05
44,-0.0028567616540722683,6.295901513165316e-05,-0.007335550671070867,8.210408527905363e-05
45,-0.001910749696373319,7.515620821870985e-05,-0.006535865705430911,9.570929645595093e-05
46,-0.002485688112057245,7.442645047772985e-05,-0.007065364629946698,9.920811735758955e-05
47,-0.0025197733289005946,7.539297714518032e-05,-0.007497756045021747,9.73186077701651e-05
48,-0.004453771926052315,4.9727147879258027e-05,-0.010411723164959998,7.013866695566019e-05
49,-0.00209603533070315,2.9916023380125672e-05,-0.005412156023302372,4.060881099082544e-05
50,-0.000551143835335128,6.574351598663903e-05,-0.0015015608325218087,7.308800470234701e-05
51,-0.0005660737822755902,6.895706860898206e-05,-0.0011400642287700703,7.426506929445096e-05
52,-0.0005761196556336646,7.049720554733371e-05,-0.0013198803295837187,7.564492480972261e-05
53,-0.0005813338242826889,7.18953010210722e-05,-0.0016073128175394843,7.820924711171004e-05
54,-0.000542037037163205,6.359650006742525e-05,-0.0011402339788178233,6.926692113708902e-05
55,-0.0005514320768036031,6.538877535200595e-05,-0.0013097009312650527,7.243860734109133e-05
56,-0.0005359197264421649,6.237659137254697e-05,-0.001533368382123683,6.899504409111952e-05
57,-0.0005628707853902802,6.468663540755011e-05,-0.0015179736731209268,7.29863681458566e-05
58,-0.0006099838668952028,6.27726485749645e-05,-0.001885153311045136,7.1375844193237e-05
59,-0.0007318664996150604,6.520982406006669e-05,-0.0028712374969983214,7.667714835808207e-05
60,-0.0006086647377188664,7.814653994197483e-05,-0.0018104278704130876,8.691423448041093e-05
61,-0.0005161712733926601,5.626774280268905e-05,-0.00123029585748378,6.131916789009726e-05
62,-0.000413648682157602,3.4401079298367526e-05,-0.0004140876700402535,3.462676442226384e-05
