,gauss_dist+val,gauss_dist+score,t_dist+val,t_dist+scor
0,-0.009677935271634235,8.002048058539015e-05,-0.01598965343346959,0.00013465682871562903
1,-0.005996181732540407,0.00010806140057887462,-0.011307931828620837,0.00015232204430952391
2,-0.006334234664556613,0.00010363271900369595,-0.01235702827508219,0.00015138509193091224
3,-0.00640851103276115,0.00010763111545043845,-0.011773992614275735,0.00016188416975031572
4,-0.005937284410102294,0.00010821148551365658,-0.012236889046605305,0.00015970597745356509
5,-0.004037191786037654,0.00014146318073923034,-0.010319030547331584,0.00020140474819890723
6,-0.003832308093978879,0.0001593990960896502,-0.009917626070572165,0.0002173437730927784
7,-0.003875777327665044,0.0001542198695214937,-0.009469432022123192,0.00020970295157646607
8,-0.003893731305888945,0.00015486804954586574,-0.008821601192706831,0.00020861965645476612
9,-0.003600313129097419,0.0001496145693550371,-0.008892091289581298,0.00019993731637929838
10,-0.0039025785313908925,0.00015163489772293065,-0.008823186489190081,0.00019769059996365773
11,-0.0035987980251215965,0.0001538092785230337,-0.00860477249624569,0.0002045930473061814
12,-0.003845425414036701,0.00012952010215226892,-0.008593570317626345,0.00017629469895157247
13,-0.0038293100902496795,0.0001269352386639321,-0.00967092848929686,0.00016716078199330983
14,-0.004489908318950284,0.00011021655720566346,-0.009722165631892172,0.00015321729881267538
15,-0.004080384729306561,0.00010297907968522422,-0.009167995433751417,0.0001438342392334192
16,-0.0036571997471969596,0.000130723779163218,-0.00814881375303204,0.00017191370763127174
17,-0.0035526414055673475,0.00012728207711337346,-0.008811716859665935,0.0001710676213306828
18,-0.003671063989775024,0.00012615485925980742,-0.00928978983491982,0.00016553499613534633
19,-0.0037576445619653797,0.0001301515864365409,-0.009532604127494062,0.00018270082164530005
20,-0.0035200902382955816,0.00013289110989165006,-0.009215323667382928,0.00017210382317810844
21,-0.003882069048407868,0.00012873060632343788,-0.00883285180313431,0.00017536125242246077
22,-0.00408035992675931,0.00012599982506755623,-0.00910561092537986,0.00017239141031543534
23,-0.003771826191179151,0.0001298663016076943,-0.008400452058634164,0.00017347774522477962
24,-0.003617981099905718,0.0001331911966591601,-0.008397217566998513,0.00017382123520326314
25,-0.003897787671935587,0.00012790660364914416,-0.009214065319837835,0.00017552705978912583
26,-0.0038838460489544575,0.0001209210222799096,-0.009116811391001402,0.00016651145716020953
27,-0.003901040780545862,0.00012555124692262826,-0.00875841646405913,0.00016824527204695942
28,-0.003737240810842911,0.0001270938267134429,-0.009568185760220288,0.00017047045707720016
29,-0.0038912462832883577,0.00012014337336295744,-0.00929430851110185,0.00016650758436418607
30,-0.004402912296097621,0.00011725299631868105,-0.008848261639466087,0.00015677139927581995
31,-0.0038601740691046444,0.00011945240866413492,-0.008541157024186806,0.00016600721804946466
32,-0.0036948050315819833,0.00012722891607403036,-0.008573175064842845,0.0001733588931286782
33,-0.003422814956677522,0.00012746222996598363,-0.00871590726151833,0.0001739018580843246
34,-0.0032197081386572757,0.00011984233688954027,-0.007466997114460802,0.00016249749819393652
35,-0.0035860482795281156,0.00011739870539417322,-0.008163884290523693,0.00015379758532620342
36,-0.0029537191971864673,0.00010633452714153428,-0.007379501665393723,0.00013892906578986735
37,-0.0032092925780359744,7.99978732593929e-05,-0.0071195653334987855,0.00010941201810785896
38,-0.0031164098730384906,8.321239237630686e-05,-0.007283275413375331,0.00011430713749990899
39,-0.002513658579913036,8.426390066245238e-05,-0.0064325256070256525,0.00011126424304000598
40,-0.0026232016831846433,8.12764139881886e-05,-0.006512576300744534,0.00010620952844706124
41,-0.002716404090020794,8.279388009054863e-05,-0.00681931688096369,0.00011198897546341858
42,-0.0037217776836774917,0.00012123074682307837,-0.009355970333287052,0.00017396728001238635
43,-0.003496372980862991,0.00011662601632363222,-0.007572211434111756,0.0001524554599635715
44,-0.0036635247351245737,0.00011078031430720057,-0.008705902565569907,0.00014942854200796141
45,-0.002992070916632752,0.0001410771912236711,-0.007430501449321392,0.00017833684567222915
46,-0.0030774429136624423,0.0001395228116512523,-0.008140992190098286,0.00019196731055879084
47,-0.003728800450920319,0.00014073898063693427,-0.008492077654685574,0.00019315866821899665
48,-0.005468971807298859,9.529485811917684e-05,-0.01069149588055121,0.00013383530595998704
49,-0.0024816749508036495,5.597181000497319e-05,-0.005602186651003348,7.563448743795975e-05
50,-0.00107277714418685,0.00012551399360136745,-0.001871608920907263,0.00013665655032663732
51,-0.0010999498286670222,0.00013008611975887004,-0.0022494012161291366,0.0001431840983505211
52,-0.0011099422880558852,0.0001322207723716019,-0.0022032592838283735,0.00014623045741331015
53,-0.0011382805936362918,0.00013331884238415573,-0.002379913770118602,0.0001510362505717783
54,-0.001033101917006034,0.00011614765965954527,-0.0020901685100197225,0.00012811271854063915
55,-0.0010613953636015782,0.0001166537332260724,-0.002274311999510992,0.00013139801264138898
56,-0.0010402631838788625,0.00011700568279325971,-0.0020266134936239703,0.00013191118840779522
57,-0.0010786124494715774,0.00012115994455572179,-0.0024061628024956774,0.00013769596668320082
58,-0.001151161472372646,0.00012049902057470854,-0.003280329525560137,0.0001419599406907589
59,-0.0012237836512294753,0.00012746840072116395,-0.00352500113683542,0.00014481385250040337
60,-0.0011752311405155507,0.0001493693964354044,-0.0024439946119701366,0.00016595898243835095
61,-0.000986534991321966,0.00010542843840433735,-0.001613150303547358,0.00011407366139944364
62,-0.0008106757137558205,6.582365625901937e-05,-0.0008103648885128309,6.587837212765865e-05
