,clayton_random+t_dist_AE,clayton_random+t_dist_APE,clayton_random+gauss_dist_AE,clayton_random+gauss_dist_APE,gaussian+t_dist_AE,gaussian+t_dist_APE,gaussian+gauss_dist_AE,gaussian+gauss_dist_APE,t_student+t_dist_AE,t_student+t_dist_APE,t_student+gauss_dist_AE,t_student+gauss_dist_APE
0,0.0013194811489084975,8.160357359160328,0.0021029451472338433,13.005706009772064,0.011858948598680705,73.34190302695951,0.0134136912502807,82.95723981981908,0.011989120954728979,74.14695654706209,0.013306651506445201,82.29525039916443
1,0.004987585391620624,21.22350207154057,0.004896370045652045,20.835356519712455,0.013601713149695282,57.87890623267273,0.014564754446544013,61.976903029476816,0.01928583093045563,82.06633883232774,0.02148118504048453,91.40815432890892
2,0.003327270903299255,13.578384834164362,0.004731562492212307,19.30921113830873,0.011871071835079593,48.4451030455283,0.011021354937156579,44.97746143310341,0.013605145257547049,55.52174842406118,0.012587240215787256,51.36774149665846
3,0.008825232378431847,22.032653337091286,0.00720677691984388,17.992094796362185,0.022467401954914375,56.091041848087265,0.020987145955138127,52.395505470719414,0.023815644976248863,59.457000933290836,0.02298753606606413,57.38958380917668
4,0.008468187375032958,20.55822241665468,0.006103669266174547,14.817880707466918,0.02633405474331065,63.93119691015736,0.02359101793141176,57.27192517009748,0.023718434403608386,57.581254198726064,0.022036117331018207,53.497092261590176
5,0.0069650960098763814,12.846901405043184,0.0030344802541932905,5.597003772222728,0.02670658172892578,49.25945340175241,0.0241884195642414,44.614782171702196,0.03143695908800255,57.98448625909365,0.02794276498158829,51.5395546872195
6,0.001540971690764427,2.7587010252035746,0.0027493087375688036,4.92190796131353,0.01722214696245477,30.831685465916657,0.00947219445288855,16.957451395585675,0.018610213242091368,33.31664991505876,0.010395088664275721,18.60964865681197
7,0.0025702848252346228,4.648180004565759,0.009624393080793436,17.40504049785279,0.010990791931181888,19.876077074142533,0.003978961131849992,7.195672398027408,0.013802462361540563,24.96078603149671,0.0067882198217097955,12.27601989168192
8,0.007946975076464892,14.496847337798775,0.01694547932617505,30.91189093884284,0.015640833870756182,28.531960737076854,0.005696249796346219,10.391081248027783,0.013953121144029003,25.453240404622058,0.003668311227125659,6.691721986729815
9,0.0011449185120281785,2.082323779882867,0.009819944643157517,17.86005207598303,0.02148957469524187,39.08422471761896,0.01299636962087554,23.637183982426823,0.021376687898903686,38.87891153770244,0.013940084802174603,25.353568635841484
10,0.003068083697014397,5.593318804946481,0.010865750688494012,19.80897969470503,0.013306095697112254,24.25788949483349,0.007173168109598484,13.077158265761394,0.01712072298471841,31.212206472037312,0.010211808608906296,18.616800180611868
11,4.0798400339360497e-05,0.07821353017496603,0.005731932722445009,10.988536050892996,0.0199628365315788,38.270223941457274,0.014771435099745926,28.317926077776214,0.011941700956401076,22.89311787533032,0.009454288102414006,18.12456472876924
12,0.01357359069867433,35.50566562865111,0.016754217081724497,43.82551697478568,0.006920474980536662,18.102510684544104,0.000392517008885325,1.0267421480744772,0.013831865809707453,36.18125913490295,0.00901676573421802,23.58596750985655
13,0.014043726997236015,35.509068936947294,0.018841162106869057,47.639214592870296,0.012073124031373544,30.526468764219995,0.009339890830065666,23.61558490945009,0.017077838410125813,43.180712749440005,0.0152815301375831,38.63881056818273
14,0.01953118887482503,73.00985903363,0.021530639243191013,80.48403740928957,0.0018367843201639103,6.866113739916939,0.002825010883937263,10.560219745280497,0.007596423344118412,28.396315302072463,0.0055491678589285436,20.74343583131996
