,multivariate_t_dist_AE,multivariate_t_dist_APE,multivariate_gauss_dist_AE,multivariate_gauss_dist_APE
0,0.07587105979085881,140.65202328826925,0.01450854228476637,26.896366453044628
1,0.05873281490159064,108.80821819766564,0.004094718821721813,7.585862515844257
2,0.0785503363508645,151.83985868576505,0.006364545792120931,12.30283380784132
3,0.07301108088589826,140.4479921255237,0.014533200386698197,27.956835985753592
4,0.06394575888474124,120.93109031919215,0.006064492613218141,11.468871692820857
5,0.06811438573905103,127.63401787794284,0.0013336123982937709,2.4989480098693293
6,0.09433625850175442,150.34303401572296,0.006238446129922692,9.942167874919269
7,0.06010072763733683,94.45652909220128,0.01096969516615047,17.240379132288087
8,0.0631710817664932,100.38575534805486,0.014576671195679833,23.16392418048954
9,0.09510425108810698,148.6153470621385,0.0007079366477801274,1.1062623321683183
10,0.07562591093789442,118.10463531926902,0.0003606056868350749,0.5631562332212593
11,0.06287008032120377,100.96941685613929,0.006880554367156913,11.050177740340674
12,0.12052614403745385,333.619580574698,0.026759717412767385,74.07161135737181
13,0.08893235529916367,245.59913656641487,0.03512177703329723,96.99369914401737
14,0.0904046146212925,254.32080330023445,0.022783402608735175,64.09289257676332
15,0.06720379334190932,187.65378286874693,0.010272953152119721,28.68526350024506
16,0.04096464827162771,81.79307539742634,0.006504567029251146,12.987504199313179
17,0.07442988382262548,148.70002972477815,0.00966625236229609,19.311759467824096
18,0.0756532414270964,151.1117706705335,0.022508017720258976,44.95810553298878
19,0.06378294846827218,127.80319344589795,0.015440730624996603,30.938906563625945
20,0.0953837842815333,190.78796340929068,0.017275279029495244,34.554251838409485
21,0.07792427528769398,155.61850681476687,0.019036575607679726,38.016952483629574
22,0.053385264983921966,106.95298234510118,0.014261157669181408,28.571055044346593
23,0.0776727031188253,155.15058270366143,0.01671777266039895,33.393612757370256
24,0.08110251446810451,161.68638483632753,0.014191026517157292,28.291302553609327
25,0.11992994761434067,239.20818779321436,0.033720229526463814,67.25722104819909
26,0.09911373948490837,197.49449652931165,0.027283583478450876,54.365394854389116
27,0.07670676745938487,152.94336651478318,0.03292168362250299,65.6415762432728
28,0.06973184375423105,138.6555280802752,0.020933502088565377,41.624394686731065
29,0.10951997758788275,217.68147409385304,0.03232684373167005,64.2527066869135
30,0.11673648981834331,231.4329400107457,0.027725747278860804,54.96697062526727
31,0.12329241434793968,244.4568597760839,0.034249379709434105,67.90763127907631
32,0.09175243459406084,181.81899764325792,0.022031632248545707,43.658452329882394
33,0.06843220381395201,135.81605529485202,0.024584153133853003,48.79168747045009
34,0.08083982440129422,161.57990372796348,0.019346476952814724,38.669083049876356
35,0.12098433985136153,256.127308960672,0.02194079819667842,46.44929753279276
36,0.08106059314130767,155.006433328298,0.02163974277273721,41.38014805167384
37,0.08438309500556868,162.76800506761992,0.02700788805726973,52.0959803605365
38,0.10135875757548692,218.77286791334635,0.01847829625724104,39.883577532394156
39,0.06646544079605174,143.54319453399592,0.01567584810344822,33.8546060456174
40,0.07850458361944995,168.92761439435122,0.010157446820146535,21.85698185449296
41,0.10984052067515404,235.44856152466545,0.010080891018768759,21.608885998233593
42,0.09459547424835621,201.95088023952636,0.009276702042388077,19.80473334550293
43,0.07130541776677597,152.54541556558854,0.01493315775674886,31.946867812492506
44,0.08705653383418878,185.11116116483228,0.012348695352356248,26.257435655538625
45,0.0832136407298331,158.34988468191975,0.01054676602634648,20.06977665430291
46,0.06626938815558273,126.32982504069128,0.022711579893636966,43.295252819067024
47,0.0907762079496863,173.39935317183293,0.018427200139824282,35.19936178414117
48,0.08504167011373101,211.87334421938377,0.019023684048270546,47.39572439357861
49,0.060050363565294015,147.9999883506282,0.01527659303416419,37.65065616355887
50,0.008559064843237707,8.776950876984836,0.048420756531699846,49.653391963836214
51,0.07513657185361151,77.47639172528523,0.0024872760468747923,2.564732041701843
52,0.08498963011897724,88.04556032611447,0.009249024503952,9.58158711575078
53,0.055648631979539065,57.50311729554034,0.006138931287189023,6.343510582727118
54,0.0757087755314767,78.27069970456849,0.0022154156197203845,2.290383505408181
55,0.07072719023277309,73.22482150419161,0.0036377681207014345,3.7662307867076854
56,0.03159098380723606,32.58746804067337,0.012623646165858995,13.021837765383937
57,0.09438219440918098,97.93822194497123,0.005249747444737787,5.447541600577167
58,0.11607552061157562,120.34313807466796,0.0003398351720160925,0.3523295076609178
59,0.08001409408448508,82.67994879093106,0.00228716791374467,2.3633702055665395
60,0.08849174055377979,91.4483929998881,0.0021559189276124657,2.2279516724883863
61,0.08973300316285916,92.89193198798633,0.003481965779552329,3.604543668193494
62,0.06180528346622549,63.92689551881251,0.005692207705588398,5.887606153693641
63,0.06427878824942948,66.39966254681528,0.0034052274153023587,3.517582664966424
