,multivariate_t_dist_AE,multivariate_t_dist_APE,multivariate_gauss_dist_AE,multivariate_gauss_dist_APE
0,0.07855962973224338,148.97505054808718,0.020483443391705713,38.843385910534636
1,0.12168521923327724,245.64049666987376,0.011903746270664213,24.0295589273876
2,0.10906302080712518,219.92840939382674,0.008350938174480724,16.839883363470392
3,0.08111562384741323,162.62701828901658,0.0086171125429376,17.276268771044126
4,0.1083301078997029,216.84976628664793,0.01679967856441593,33.62875234793701
5,0.08046809541636107,71.77046008301546,0.032332741585155894,28.837960278603354
6,0.13470511439537258,119.96104461520677,0.001699806167373502,1.5137548740948257
7,0.16334323327748726,145.48425701878372,0.009707279997605456,8.645943818963051
8,0.1896779401744678,177.76656343463458,0.03692751788002477,34.60854722307163
9,0.18184779088745867,170.4716993674988,0.024644065210001162,23.10237399734114
10,0.1232583681658449,115.4662551497925,0.030945115282107055,28.98883564640306
11,0.23459112798989007,294.58142539699645,0.0431284262982895,54.15734773493631
12,0.16570726220034246,283.18415940688857,0.05308779357522722,90.72397913491127
13,0.2993671945883675,511.17268429941055,0.07675196437555683,131.0547994714402
14,0.2913791352580499,497.93144662635314,0.06460656918785905,110.40475643112295
15,0.1848440276799697,314.6276497513763,0.04146894439796808,70.5853290331492
16,0.18790088301470362,223.7603794432649,0.040395137015381236,48.10425071561305
17,0.20289557724623297,241.74999638004215,0.05572978028468034,66.40201016176736
18,0.26862462068894144,320.17352071756653,0.039227293618869674,46.75498721585455
19,0.4670724674651652,556.5335244569271,0.058049638022740185,69.16821669573984
20,0.18014524153368322,214.6550554768764,0.036315537765258504,43.27238236940392
21,0.23452807714532248,279.45238945615887,0.04550274513683898,54.218885048143065
22,0.20473926928393232,244.1817049331795,0.024709095614445564,29.46923233434519
23,0.21693173881112407,258.7180829699029,0.03242185113155378,38.66709047307483
24,0.1663772633214452,198.48630843563618,0.0520223296379039,62.06208684957013
25,0.1947342584743888,232.2959442394606,0.038294279082833144,45.680743533301246
26,0.23906246816157925,285.2566880243254,0.05687132459469435,67.86061326227923
27,0.1209521274532074,144.19733086133658,0.045296971032623465,54.00237644876893
28,0.1837951639931749,218.83320709023062,0.04338739067151562,51.65860538244136
29,0.2515444883761919,299.5565273798487,0.03206624409774679,38.18669528417602
30,0.3179062344425599,378.3578795853599,0.04866742976679167,57.92181321552459
31,0.17105033297593047,203.4449750329125,0.04853431397237884,57.726062981354076
32,0.1827335888501112,217.25317705437007,0.06228739983251741,74.05390322175577
33,0.16148789034296068,191.96700477921667,0.03749612120541988,44.57311358366315
34,0.16272954634310405,193.66508151139038,0.03288350076112238,39.13478528266361
35,0.2207009330565759,262.9991000036198,0.03748461604685566,44.66868421338804
36,0.16103820772288188,192.00141118572708,0.030579433443993775,36.45901464955619
37,0.11355317300654834,203.34941413281516,0.03251188724154526,58.22182725390791
38,0.11823611457215982,213.9011331824443,0.043495634385387165,78.68801776165853
39,0.09067343700835297,163.14705565371318,0.031877001317739975,57.35570504049298
40,0.09587951610556958,171.78989836783913,0.036048114454822124,64.58837267939023
41,0.1449563065749578,258.66300306415224,0.016452083539410974,29.357434909296483
42,0.10823595233601618,192.90375309757118,0.023812357455364197,42.43962402603788
43,0.12652956771600704,232.64658927815594,0.01006619709911874,18.508451932499387
44,0.04665496035551411,85.20958075048274,0.010820226580795969,19.761820898555
45,0.05501359796700146,97.53182813445277,0.00707486876596404,12.542805961713446
46,0.11820828256734318,209.82091327036954,0.01366227410960931,24.25067659193198
47,0.14810701785932284,262.79115108234106,0.029668703131682517,52.642155380514474
48,0.12832537285256002,810.4357945907308,0.03657263198673622,230.97357448163964
49,0.10227488319247846,642.8865622039591,0.03498816866065256,219.93105996246635
50,0.02094733186467175,36.677460401234775,0.02136275713764163,37.404843921840666
51,0.13170301968654247,230.7217094796889,0.02227042724668428,39.01407163956676
52,0.09144762935477414,160.00635932798411,0.023440967545430694,41.014774276092126
53,0.1529141491026485,267.2004836433781,0.03661855883223544,63.98686248274286
54,0.16319960343221185,284.77332117425533,0.04065394325688003,70.93864321122723
55,0.14903914846854593,259.34838987223486,0.03386681830343215,58.932870238079346
56,0.15174785419749354,210.16459065198796,0.02220119206835877,30.74774577675611
57,0.1673428565056643,232.0502143151082,0.024725762215209654,34.28660500336084
58,0.1392149010958931,193.08901680873706,0.028436897968205824,39.44155852963658
59,0.07727215876323086,107.07341713678866,0.0219682917911104,30.44071899090689
60,0.11868045486902701,164.32092537697395,0.027670921362289866,38.312217536601224
61,0.11644025873611474,161.04515802777772,0.03329591708871711,46.05062104322795
62,0.11920059422414803,164.88174081807742,0.028556548461194473,39.500251258677714
63,0.14345844352090287,198.49778049807088,0.022863765599914876,31.63568915168085
