,clayton_random+t_dist_AE,clayton_random+t_dist_APE,clayton_random+gauss_dist_AE,clayton_random+gauss_dist_APE,gaussian+t_dist_AE,gaussian+t_dist_APE,gaussian+gauss_dist_AE,gaussian+gauss_dist_APE,t_student+t_dist_AE,t_student+t_dist_APE,t_student+gauss_dist_AE,t_student+gauss_dist_APE
0,0.055691564934431365,1263.0521396697306,0.059875213586042225,1357.9348456462067,0.0130473342284015,295.90591382322935,0.014807322579876325,335.8214208796621,0.02298571719537917,521.3026302932604,0.025709175984170673,583.0690836966687
1,0.011584313005407645,29.55991243796995,0.013923273313025106,35.52828206479068,0.016103042940452453,41.090441796802466,0.012428622816204906,31.71435388529924,0.006143609123990097,15.676764575809212,0.005161549905182285,13.170825336830703
2,0.019955176142380217,50.84407807734094,0.024400441653868614,62.17023351330434,0.0020846340160515717,5.311468759712208,0.002382977420233183,6.071622176942841,0.0009966818392252857,2.5394598820010077,0.00034977586243333664,0.8911989116127432
3,0.02768391945035969,70.13793974478095,0.029518734877175608,74.78649299893867,0.003164405138826716,8.01710384084432,0.004311297596538206,10.92278611740748,0.0023689692043966717,6.001845931286896,0.00255337243247767,6.469036370959993
4,0.03505023936627857,87.61664828326332,0.035622925546562316,89.04821749767734,0.0029712395614340317,7.427340193001468,0.003079724469408386,7.698524761149551,0.013388249884340536,33.467206000689046,0.012545195073189998,31.359784248153034
5,0.017037301752104855,25.175401983069722,0.0178411230625114,26.363179537666507,0.01800327976135825,26.60279260181927,0.016822190777523158,24.857540309028817,0.020219265104713682,29.87727365634843,0.019745127501123234,29.17665774079101
6,0.025979888556736885,37.51775198523735,0.028122573472287374,40.61201934780026,0.007230167270459158,10.441138801364351,0.004804269988789758,6.937882336019238,0.012159196637483619,17.559187091530003,0.00813280059908423,11.74463836345863
7,0.031144883189354017,44.9783857059849,0.04168363445305073,60.19809342863307,0.004818748717047072,6.95907372963432,0.013315427454938106,19.22968945707865,0.004044074712872686,5.840315764021993,0.0055298315140150794,7.98599542705941
8,0.05078542565855679,73.74116973652538,0.05779517644691401,83.91942887272499,0.010497699439729252,15.242810829875808,0.003137280335905157,4.555376247438543,0.0022961318804363,3.334016571428932,0.010669161439044589,15.491776123184241
9,0.03249118116788492,47.27533659401761,0.04199284313129409,61.10045009794701,0.01203880835659351,17.516713667873077,0.0006420791674490584,0.9342383893129736,0.0017761877027463457,2.584389624606392,0.010526882347160788,15.31683024006371
