,clayton_random+t_dist_AE,clayton_random+t_dist_APE,clayton_random+gauss_dist_AE,clayton_random+gauss_dist_APE,gaussian+t_dist_AE,gaussian+t_dist_APE,gaussian+gauss_dist_AE,gaussian+gauss_dist_APE,t_student+t_dist_AE,t_student+t_dist_APE,t_student+gauss_dist_AE,t_student+gauss_dist_APE
0,0.020379084728793004,48.9024326813666,0.020068095289522463,48.15617050517296,0.009587098621148753,23.00556924757028,0.010771524787456452,25.847763665756098,0.009562671156766865,22.946952167931563,0.009505845066308215,22.8105901035807
1,0.02092764678483834,50.20697878180101,0.02118320704002498,50.820086812605645,0.011217843388698502,26.912439357586525,0.012440954556666151,29.846773881161575,0.01050024441465407,25.190866127967947,0.011561307160658556,27.736434453089036
2,0.020354664068208246,51.06965183203593,0.019911066974278607,49.95667108891116,0.009421515276274044,23.63848910879508,0.011630680560587893,29.18126306621664,0.002242161691284411,5.625561617785193,0.00028870237150510625,0.7243514089174908
3,0.018153674790684103,43.423674397992286,0.016176095823993535,38.69329632655316,0.010132389426199477,24.23672255838431,0.016411159733339876,39.2555702892559,0.0007317062985719644,1.750244863946456,0.0037959995983860295,9.080048666499922
4,0.02251869652390423,52.82502754077988,0.023419754614870503,54.938756389188526,0.007839465553168778,18.390051276348785,0.007830719702703166,18.369535000407897,0.009070387378495089,21.277584276066825,0.009125467822398703,21.406793618316193
5,0.027540047210152956,63.9086078131438,0.027568627583768095,63.97493057121989,0.001019840201591668,2.3666105935930033,0.001022102131245324,2.3718595597270604,0.0024442106032641145,5.671961840324904,0.0024498188498867576,5.684976169283416
6,0.02772116145415361,53.23607799413745,0.028082454629922093,53.92991009477907,0.007767365755261275,14.91654993748915,0.007766785611852095,14.91543582256182,0.008538854862022424,16.39812762416324,0.0085385014241895,16.39744887756488
7,0.04128218046366189,77.43069913727484,0.041676305035307046,78.16993676442794,0.0017012038024554269,3.1908537368820356,0.0019406814746395565,3.6400287411264562,0.006364856936145427,11.938209584357724,0.00635913448812811,11.927476305597226
8,0.04124675751120142,79.47753836638189,0.04138691157445712,79.7475983810772,0.004475182228604012,8.623137641154807,0.004450253026917476,8.575102069317511,0.009205390192813294,17.737679186737214,0.009203877818210984,17.73476502286756
9,0.039259751857431455,73.11407025031279,0.03934058970920541,73.26461588786415,0.009675219403584498,18.01831742925202,0.009705173768396205,18.07410192684894,0.007046002860011835,13.121884976797057,0.007049681453906859,13.12873568164715
10,0.033958702211087745,63.149962086415236,0.03572306346885317,66.43098695721396,0.0036069127361361766,6.707453103482773,0.003618632813811584,6.729247883985609,0.0034296547881552744,6.377822347132642,0.003300619665783218,6.137867267725904
11,0.03794051153479677,71.46097151341694,0.038438531383570854,72.39899213535085,0.005592110499650575,10.532742784685547,0.005832913092515261,10.986294582828231,0.00706157343091475,13.300476914331721,0.007303302591101776,13.75577390246654
12,0.04366938863925349,135.4222898452688,0.046895390055674765,145.4263799520663,0.022996188782312472,71.31303275941796,0.024247881190331486,75.19463168621189,0.02427929615109159,75.29205200864133,0.02519577939127572,78.13414031942169
13,0.04207892802771264,130.1377587913861,0.04566605783852774,141.23169715801473,0.01400446412020101,43.31169207725679,0.014938396112948463,46.20006927925399,0.01718621381591995,53.1519088756348,0.018190563435832002,56.258067105052035
14,0.04625687679224717,147.26696859210648,0.04750102177056455,151.22792471693938,0.011867911761674586,37.78360126884642,0.013205024422973617,42.04053649558087,0.013504359974433625,42.993524295715915,0.015614291534074592,49.71086550577399
15,0.03611215242829255,112.82550437179282,0.03780124456003302,118.10274925694509,0.00507423039041556,15.853461081671222,0.008102361274589034,25.314276107557205,0.012807117021540283,40.013384424346164,0.014942848605744338,46.686068742155015
16,0.031129842798744978,66.7877240881813,0.03255859485871748,69.85304950562,0.003003007237956254,6.44282144757633,0.004720416167575972,10.127447627013536,0.0028628068591645614,6.142027631290963,0.004728612762648361,10.145033065324178
17,0.027547659579702233,59.158427258953076,0.027955388263571426,60.03402206642764,0.013624381832846803,29.25827507323152,0.015174115565276466,32.58631860503986,0.012721946037016249,27.320299826040145,0.013211837722447814,28.37233916729595
18,0.025157802807727364,54.016436731616324,0.027248113663511903,58.50455300130165,0.0055429284135729145,11.901247666496317,0.006815374945111731,14.633323598982734,0.012397992387332253,26.61978776555529,0.012877704566697852,27.649780042071924
19,0.029232603567535598,63.18325715893492,0.030104319035032953,65.06738022122259,0.010387375386105326,22.451240400480437,0.01157350486091241,25.014936906588336,0.015017459062781124,32.45868865718241,0.01618823496671494,34.989200003625946
20,0.030748537709911095,66.18286529019649,0.031076627437423482,66.88904255442621,0.006031693503987481,12.982560745237826,0.007609824951209557,16.379316128114322,0.009312947900716587,20.045102052741687,0.010187821650286609,21.928172137569124
21,0.034483290782534176,73.9478738363098,0.03502229318134664,75.10374035833676,0.00021301603692489707,0.4568033579791475,0.0018508841817424099,3.969138294261448,0.004527050068096977,9.708056269845688,0.005660316274417959,12.138294931708653
22,0.03128679088369629,67.58002942548814,0.03302599991092903,71.33675211636378,0.010762434424573968,23.24705137725098,0.013095463928105164,28.28643694687586,0.010677960100784492,23.06458532285082,0.012888690370673354,27.83980235441798
23,0.02374046905185323,50.99233134568468,0.02778722111387491,59.68438041892461,0.01594855938298609,34.2560301890948,0.016667968798218316,35.80125506205759,0.016954627336021655,36.41697108311895,0.017497611369952412,37.58325055776363
